Assembly	# misassemblies	  # contig misassemblies	    # c. relocations	    # c. translocations	    # c. inversions	  # scaffold misassemblies	    # s. relocations	    # s. translocations	    # s. inversions	# misassembled contigs	Misassembled contigs length	# possibly misassembled contigs	    # possible misassemblies	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# misassemblies caused by fragmented reference	# unaligned mis. contigs	# mismatches	# indels	    # indels (<= 5 bp)	    # indels (> 5 bp)	Indels length
MP_helen_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4757946	1	4	8	0	0	14	6	19142	750	652	98	5315
MP_helen_r10_bins_2	16	16	0	14	2	0	0	0	0	1	4757846	1	4	8	0	0	14	6	19265	743	644	99	5286
MP_helen_r10_bins_3	16	16	0	14	2	0	0	0	0	1	4757780	1	4	8	0	0	14	6	19142	758	660	98	5291
MP_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4758962	1	6	8	0	0	14	6	19270	984	890	94	5504
MP_r10_bins_2	15	15	0	13	2	0	0	0	0	1	4758994	1	6	8	0	0	14	6	19255	1002	906	96	5546
MP_r10_bins_3	15	15	0	13	2	0	0	0	0	1	4758970	1	6	8	0	0	14	6	19261	985	891	94	5502
r1_medaka_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4758583	1	4	8	0	0	14	6	19255	542	452	90	4976
r1_medaka_r10_bins_2	15	15	0	13	2	0	0	0	0	1	4758586	1	4	8	0	0	14	6	18975	527	438	89	4951
r1_medaka_r10_bins_3	15	15	0	13	2	0	0	0	0	1	4758587	1	4	8	0	0	14	6	19223	540	450	90	4972
r2_medaka_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4758100	1	4	8	0	0	14	6	19243	544	453	91	4985
r2_medaka_r10_bins_2	15	15	0	13	2	0	0	0	0	1	4758114	1	4	8	0	0	14	6	18976	529	439	90	4975
r2_medaka_r10_bins_3	15	15	0	13	2	0	0	0	0	1	4758101	1	4	8	0	0	14	6	19194	541	450	91	4981
racon_r1_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4757934	1	6	7	0	0	14	6	19800	1665	1573	92	6275
racon_r1_r10_bins_2	15	15	0	13	2	0	0	0	0	1	4757908	1	4	8	0	0	14	6	19226	1663	1572	91	6256
racon_r1_r10_bins_3	15	15	0	13	2	0	0	0	0	1	4757887	1	4	8	0	0	14	6	19294	1687	1595	92	6274
racon_r2_r10_bins_1	15	15	0	13	2	0	0	0	0	1	4757853	1	4	8	0	0	14	6	19325	1571	1481	90	6109
racon_r2_r10_bins_2	15	15	0	13	2	0	0	0	0	1	4757839	1	4	8	0	0	14	6	19508	1594	1504	90	6152
racon_r2_r10_bins_3	15	15	0	13	2	0	0	0	0	1	4757857	1	4	8	0	0	14	6	19722	1563	1473	90	6102
raw_r10_bins_1	19	19	0	17	2	0	0	0	0	1	4755983	1	18	27	0	0	8	6	21862	10253	10083	170	18404
raw_r10_bins_2	18	18	0	16	2	0	0	0	0	1	4756088	1	14	20	0	0	11	6	21643	10546	10370	176	19245
raw_r10_bins_3	19	19	0	17	2	0	0	0	0	1	4755683	1	18	29	0	0	7	6	21924	10361	10191	170	18569
