S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200284	1	ec_ill_ec_contig2	contig_36	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200285	200770	ec_ill_ec_contig98	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216131	200771	ec_ill_ec_contig54	contig_36	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216684	216199	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314073	216780	ec_ill_ec_contig19	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314074	316598	ec_ill_ec_contig71	contig_36	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316814	317389	ec_ill_ec_contig95	contig_36	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317390	325083	ec_ill_ec_contig61	contig_36	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325538	325084	ec_ill_ec_contig101	contig_36	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352883	325539	ec_ill_ec_contig46	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352884	353456	ec_ill_ec_contig96	contig_36	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353799	353457	ec_ill_ec_contig85	contig_36	93.45		True
translocation
1	1970	355769	353800	ec_ill_ec_contig74	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356743	355770	ec_ill_ec_contig82	contig_36	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356744	371119	ec_ill_ec_contig55	contig_36	99.98		True
translocation
1	384	371503	371120	ec_ill_ec_contig50	contig_36	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371623	372016	ec_ill_ec_contig9	contig_36	96.99		True
translocation
1	18741	372017	390757	ec_ill_ec_contig51	contig_36	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391310	390825	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391406	423093	ec_ill_ec_contig42	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435960	423094	ec_ill_ec_contig57	contig_36	99.99		True
local misassembly [fragmentation of reference genome]
22	507	436056	436541	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535382	436609	ec_ill_ec_contig18	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536613	535383	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707913	536614	ec_ill_ec_contig3	contig_36	99.99		True
local misassembly
