S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_36	100.0		True
local misassembly
310191	312944	102684	105437	ec_ill_ec_contig2	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303789	105527	ec_ill_ec_contig4	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306761	303790	ec_ill_ec_contig65	contig_36	99.93		True
local misassembly
1	1463	308621	307159	ec_ill_ec_contig65	contig_36	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308988	346284	ec_ill_ec_contig39	contig_36	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346380	346708	ec_ill_ec_contig104	contig_36	91.19		True
indel: indel (> 5bp)
384	502	346709	346827	ec_ill_ec_contig104	contig_36	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346900	392200	ec_ill_ec_contig15	contig_36	99.94		True
local misassembly
45064	105217	392215	452367	ec_ill_ec_contig15	contig_36	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452368	453599	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453600	514014	ec_ill_ec_contig31	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514202	857421	ec_ill_ec_contig1	contig_36	100.0		True
local misassembly
343563	393863	857422	907720	ec_ill_ec_contig1	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980676	907721	ec_ill_ec_contig16	contig_36	100.0		True
local misassembly
1	31383	1012059	980677	ec_ill_ec_contig16	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015087	1012061	ec_ill_ec_contig65	contig_36	99.93		True
local misassembly
1	1463	1016953	1015491	ec_ill_ec_contig65	contig_36	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058500	1017224	ec_ill_ec_contig37	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059420	1058501	ec_ill_ec_contig83	contig_36	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059421	1206914	ec_ill_ec_contig7	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206915	1208838	ec_ill_ec_contig73	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209400	1208839	ec_ill_ec_contig91	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209401	1210045	ec_ill_ec_contig94	contig_36	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210299	1212027	ec_ill_ec_contig75	contig_36	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212476	1212961	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220932	1213029	ec_ill_ec_contig60	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222054	1220933	ec_ill_ec_contig80	contig_36	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222055	1315452	ec_ill_ec_contig20	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315453	1317376	ec_ill_ec_contig73	contig_36	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317938	1317377	ec_ill_ec_contig91	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317939	1318563	ec_ill_ec_contig94	contig_36	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318564	1390407	ec_ill_ec_contig25	contig_36	99.96		True
local misassembly [fragmentation of reference genome]
