S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102682	ec_ill_ec_contig2	contig_36	99.99		True
local misassembly
310191	312944	102683	105436	ec_ill_ec_contig2	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303779	105526	ec_ill_ec_contig4	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306751	303780	ec_ill_ec_contig65	contig_36	99.93		True
local misassembly
1	1463	308611	307149	ec_ill_ec_contig65	contig_36	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308978	346274	ec_ill_ec_contig39	contig_36	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346370	346698	ec_ill_ec_contig104	contig_36	91.19		True
indel: indel (> 5bp)
384	502	346699	346817	ec_ill_ec_contig104	contig_36	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346890	392194	ec_ill_ec_contig15	contig_36	99.95		True
local misassembly
45064	105217	392209	452360	ec_ill_ec_contig15	contig_36	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452361	453592	ec_ill_ec_contig79	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453593	514002	ec_ill_ec_contig31	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514190	857387	ec_ill_ec_contig1	contig_36	99.99		True
local misassembly
343563	393863	857388	907686	ec_ill_ec_contig1	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980644	907687	ec_ill_ec_contig16	contig_36	99.99		True
local misassembly
1	31383	1012026	980645	ec_ill_ec_contig16	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015054	1012028	ec_ill_ec_contig65	contig_36	99.93		True
local misassembly
1	1463	1016920	1015458	ec_ill_ec_contig65	contig_36	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058467	1017191	ec_ill_ec_contig37	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059388	1058468	ec_ill_ec_contig83	contig_36	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059389	1206885	ec_ill_ec_contig7	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206886	1208809	ec_ill_ec_contig73	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209371	1208810	ec_ill_ec_contig91	contig_36	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209372	1210016	ec_ill_ec_contig94	contig_36	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210270	1211998	ec_ill_ec_contig75	contig_36	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212447	1212932	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220903	1213000	ec_ill_ec_contig60	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222025	1220904	ec_ill_ec_contig80	contig_36	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222026	1315423	ec_ill_ec_contig20	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315424	1317347	ec_ill_ec_contig73	contig_36	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317909	1317348	ec_ill_ec_contig91	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317910	1318535	ec_ill_ec_contig94	contig_36	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318536	1390378	ec_ill_ec_contig25	contig_36	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395810	1390486	ec_ill_ec_contig64	contig_36	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396093	1412162	ec_ill_ec_contig53	contig_36	100.0		True
translocation
26703	27345	1412163	1412805	ec_ill_ec_contig46	contig_36	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412806	1413258	ec_ill_ec_contig101	contig_36	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415841	1413259	ec_ill_ec_contig70	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416124	1418548	ec_ill_ec_contig72	contig_36	100.0		True
translocation
4875	5324	1418549	1418998	ec_ill_ec_contig64	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419711	1419101	ec_ill_ec_contig25	contig_36	97.25		True
translocation
1	22687	1442394	1419712	ec_ill_ec_contig48	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442395	1442954	ec_ill_ec_contig92	contig_36	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442955	1444311	ec_ill_ec_contig77	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444825	1444312	ec_ill_ec_contig97	contig_36	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555912	1444826	ec_ill_ec_contig12	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556097	1557560	ec_ill_ec_contig65	contig_36	99.86		True
local misassembly
1876	4847	1557881	1560852	ec_ill_ec_contig65	contig_36	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649316	1560853	ec_ill_ec_contig23	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649720	1651182	ec_ill_ec_contig65	contig_36	99.93		True
local misassembly
1876	4902	1651595	1654625	ec_ill_ec_contig65	contig_36	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654845	1708531	ec_ill_ec_contig33	contig_36	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708532	1780450	ec_ill_ec_contig24	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780849	1782312	ec_ill_ec_contig65	contig_36	99.86		True
local misassembly
1876	4902	1782633	1785659	ec_ill_ec_contig65	contig_36	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790146	1785879	ec_ill_ec_contig66	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790147	1791066	ec_ill_ec_contig83	contig_36	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821909	1791067	ec_ill_ec_contig43	contig_36	100.0		True
translocation
56	399	1822251	1821910	ec_ill_ec_contig6	contig_36	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822252	1823714	ec_ill_ec_contig65	contig_36	100.0		True
local misassembly
1876	4902	1824035	1827061	ec_ill_ec_contig65	contig_36	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1827063	1830073	ec_ill_ec_contig8	contig_36	99.95		True
indel: stretch of mismatches
3012	83127	1830074	1910090	ec_ill_ec_contig8	contig_36	99.87		True
local misassembly
82979	138617	1910281	1965917	ec_ill_ec_contig8	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966470	1965985	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966566	1996820	ec_ill_ec_contig44	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104757	1997012	ec_ill_ec_contig14	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104758	2105868	ec_ill_ec_contig81	contig_36	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105869	2115563	ec_ill_ec_contig59	contig_36	99.99		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116085	2115636	ec_ill_ec_contig104	contig_36	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116086	2119629	ec_ill_ec_contig67	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120318	2119630	ec_ill_ec_contig89	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209907	2120319	ec_ill_ec_contig21	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218299	2210123	ec_ill_ec_contig35	contig_36	99.89		True
local misassembly
1	42569	2260865	2218300	ec_ill_ec_contig35	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262098	2260866	ec_ill_ec_contig79	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265283	2262099	ec_ill_ec_contig68	contig_36	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265379	2265864	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287708	2265932	ec_ill_ec_contig49	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288262	2287777	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470135	2288358	ec_ill_ec_contig6	contig_36	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470136	2471543	ec_ill_ec_contig65	contig_36	99.52		True
local misassembly
1876	4847	2471956	2474929	ec_ill_ec_contig65	contig_36	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492283	2474930	ec_ill_ec_contig52	contig_36	99.91		True
local misassembly [fragmentation of reference genome]
6	105426	2492902	2598320	ec_ill_ec_contig5	contig_36	99.81		True
local misassembly
105527	184250	2598321	2677043	ec_ill_ec_contig5	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678275	2677044	ec_ill_ec_contig79	contig_36	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678276	2745323	ec_ill_ec_contig29	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746205	2806190	ec_ill_ec_contig32	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806191	2807424	ec_ill_ec_contig79	contig_36	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894061	2807425	ec_ill_ec_contig10	contig_36	99.86		True
local misassembly
1	32653	2926712	2894062	ec_ill_ec_contig10	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926713	2928636	ec_ill_ec_contig73	contig_36	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929198	2928637	ec_ill_ec_contig91	contig_36	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929199	2929843	ec_ill_ec_contig94	contig_36	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930097	2931124	ec_ill_ec_contig84	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931125	2931714	ec_ill_ec_contig94	contig_36	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931715	2932025	ec_ill_ec_contig25	contig_36	97.72		True
translocation
1	1672	2932026	2933697	ec_ill_ec_contig76	contig_36	99.94		True
translocation
182	998	2933698	2934513	ec_ill_ec_contig36	contig_36	94.92		True
relocation, inconsistency = -1267
1	43039	2934783	2977818	ec_ill_ec_contig36	contig_36	99.97		True
local misassembly
