S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200277	1	ec_ill_ec_contig2	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200278	200763	ec_ill_ec_contig98	contig_36	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216141	200764	ec_ill_ec_contig54	contig_36	99.74		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216694	216209	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314080	216790	ec_ill_ec_contig19	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314081	316606	ec_ill_ec_contig71	contig_36	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316822	317397	ec_ill_ec_contig95	contig_36	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317398	325090	ec_ill_ec_contig61	contig_36	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325545	325091	ec_ill_ec_contig101	contig_36	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352890	325546	ec_ill_ec_contig46	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352891	353464	ec_ill_ec_contig96	contig_36	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353807	353465	ec_ill_ec_contig85	contig_36	93.45		True
translocation
1	1970	355777	353808	ec_ill_ec_contig74	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356751	355778	ec_ill_ec_contig82	contig_36	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356752	371128	ec_ill_ec_contig55	contig_36	99.99		True
translocation
1	384	371512	371129	ec_ill_ec_contig50	contig_36	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371632	372026	ec_ill_ec_contig9	contig_36	97.18		True
translocation
1	18741	372027	390766	ec_ill_ec_contig51	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391319	390834	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391415	423102	ec_ill_ec_contig42	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435969	423103	ec_ill_ec_contig57	contig_36	99.99		True
local misassembly [fragmentation of reference genome]
22	507	436065	436550	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535389	436618	ec_ill_ec_contig18	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536621	535390	ec_ill_ec_contig79	contig_36	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707919	536622	ec_ill_ec_contig3	contig_36	100.0		True
local misassembly
1	57666	765585	707920	ec_ill_ec_contig3	contig_36	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765586	766159	ec_ill_ec_contig96	contig_36	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766521	766160	ec_ill_ec_contig85	contig_36	94.88		True
translocation
56	550	767016	766522	ec_ill_ec_contig102	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767608	767017	ec_ill_ec_contig93	contig_36	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767609	768447	ec_ill_ec_contig88	contig_36	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769530	768448	ec_ill_ec_contig82	contig_36	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769531	770395	ec_ill_ec_contig87	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770396	770920	ec_ill_ec_contig100	contig_36	99.66		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771872	771368	ec_ill_ec_contig50	contig_36	94.43		True
translocation
1	13785	771873	785656	ec_ill_ec_contig56	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786209	785724	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	292	787072	787363	ec_ill_ec_contig13	contig_36	97.96		True
translocation
9004	9482	787364	787842	ec_ill_ec_contig55	contig_36	96.15		True
translocation
1	595	787843	788437	ec_ill_ec_contig99	contig_36	100.0		True
translocation
70844	71136	788643	788935	ec_ill_ec_contig26	contig_36	99.32		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	789449	789055	ec_ill_ec_contig9	contig_36	96.9		True
translocation
1	70438	789450	859887	ec_ill_ec_contig27	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	859888	861009	ec_ill_ec_contig80	contig_36	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	899060	861010	ec_ill_ec_contig38	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	902792	899674	ec_ill_ec_contig69	contig_36	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	903674	974833	ec_ill_ec_contig26	contig_36	99.94		True
local misassembly [fragmentation of reference genome]
1	125137	974958	1100091	ec_ill_ec_contig9	contig_36	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	1100211	1119230	ec_ill_ec_contig50	contig_36	99.91		True
fake: not a misassembly [fragmentation of reference genome]
56	580	1120202	1119678	ec_ill_ec_contig100	contig_36	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	1121084	1120203	ec_ill_ec_contig86	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	1121085	1122168	ec_ill_ec_contig82	contig_36	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	1123007	1122169	ec_ill_ec_contig88	contig_36	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	1123008	1123544	ec_ill_ec_contig93	contig_36	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	1123545	1124511	ec_ill_ec_contig85	contig_36	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	1125029	1124512	ec_ill_ec_contig96	contig_36	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	110908	1235926	1125030	ec_ill_ec_contig13	contig_36	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	111329	1347533	1236206	ec_ill_ec_contig11	contig_36	100.0		True
local misassembly [fragmentation of reference genome]
22	300	1347812	1347534	ec_ill_ec_contig104	contig_36	91.77		True
local misassembly [fragmentation of reference genome]
1	31737	1379644	1347908	ec_ill_ec_contig41	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1379645	1380158	ec_ill_ec_contig97	contig_36	97.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7319	1380159	1387476	ec_ill_ec_contig62	contig_36	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	507	1388050	1387544	ec_ill_ec_contig104	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	670	1388908	1388294	ec_ill_ec_contig92	contig_36	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31854	1420757	1388909	ec_ill_ec_contig40	contig_36	99.98		True
translocation
124	1802	1422436	1420758	ec_ill_ec_contig61	contig_36	93.11		True
translocation
1	2582	1425383	1422802	ec_ill_ec_contig71	contig_36	100.0		True
translocation
71159	71855	1425579	1426277	ec_ill_ec_contig25	contig_36	96.28		True
fake: not a misassembly [fragmentation of reference genome]
26439	26892	1426833	1426380	ec_ill_ec_contig47	contig_36	100.0		True
translocation
1	1347	1428180	1426834	ec_ill_ec_contig78	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	1428688	1428181	ec_ill_ec_contig95	contig_36	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	10296	1428689	1438983	ec_ill_ec_contig58	contig_36	99.89		True
local misassembly [fragmentation of reference genome]
22	507	1439079	1439564	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	64433	1439634	1504063	ec_ill_ec_contig30	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	1505174	1504064	ec_ill_ec_contig81	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	1505175	1594505	ec_ill_ec_contig22	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1595738	1594506	ec_ill_ec_contig79	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70123	1665861	1595739	ec_ill_ec_contig28	contig_36	99.99		True
local misassembly [fragmentation of reference genome]
22	507	1665957	1666442	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	5981	1672490	1666510	ec_ill_ec_contig63	contig_36	100.0		True
translocation
1	4424	1676915	1672491	ec_ill_ec_contig28	contig_36	99.98		True
local misassembly [fragmentation of reference genome]
22	507	1677011	1677496	ec_ill_ec_contig104	contig_36	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	101963	1779523	1677565	ec_ill_ec_contig17	contig_36	99.99		True
local misassembly [fragmentation of reference genome]
42883	42981	1780251	1780153	ec_ill_ec_contig36	contig_36	98.99		True
local misassembly
1	43039	1823436	1780400	ec_ill_ec_contig36	contig_36	99.98		True
relocation, inconsistency = -1267
182	998	1824521	1823706	ec_ill_ec_contig36	contig_36	94.92		True
translocation
1	1672	1826193	1824522	ec_ill_ec_contig76	contig_36	99.94		True
translocation
21	331	1826504	1826194	ec_ill_ec_contig25	contig_36	97.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	1827094	1826505	ec_ill_ec_contig94	contig_36	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1028	1828122	1827095	ec_ill_ec_contig84	contig_36	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	645	1828965	1828376	ec_ill_ec_contig94	contig_36	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	1828966	1829582	ec_ill_ec_contig91	contig_36	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1831506	1829583	ec_ill_ec_contig73	contig_36	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32653	1831507	1864158	ec_ill_ec_contig10	contig_36	99.99		True
local misassembly
33156	119686	1864159	1950794	ec_ill_ec_contig10	contig_36	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1952027	1950795	ec_ill_ec_contig79	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	59988	2012012	1952028	ec_ill_ec_contig32	contig_36	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	67050	2079941	2012894	ec_ill_ec_contig29	contig_36	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2079942	2081174	ec_ill_ec_contig79	contig_36	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
105527	184250	2159898	2081175	ec_ill_ec_contig5	contig_36	100.0		True
local misassembly
6	105426	2265315	2159899	ec_ill_ec_contig5	contig_36	99.8		True
local misassembly [fragmentation of reference genome]
1	17355	2265934	2283289	ec_ill_ec_contig52	contig_36	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	2286263	2283290	ec_ill_ec_contig65	contig_36	99.54		True
