S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102684	ec_ill_ec_contig2	contig_94	99.99		True
local misassembly
310191	312944	102685	105438	ec_ill_ec_contig2	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303779	105528	ec_ill_ec_contig4	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306750	303780	ec_ill_ec_contig65	contig_94	99.9		True
local misassembly
1	1463	308610	307148	ec_ill_ec_contig65	contig_94	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308977	346276	ec_ill_ec_contig39	contig_94	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346372	346700	ec_ill_ec_contig104	contig_94	91.19		True
indel: indel (> 5bp)
384	502	346701	346819	ec_ill_ec_contig104	contig_94	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346892	392197	ec_ill_ec_contig15	contig_94	99.94		True
local misassembly
45064	105217	392212	452365	ec_ill_ec_contig15	contig_94	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452366	453597	ec_ill_ec_contig79	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453598	514010	ec_ill_ec_contig31	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514198	857409	ec_ill_ec_contig1	contig_94	99.99		True
local misassembly
343563	393863	857410	907725	ec_ill_ec_contig1	contig_94	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980685	907726	ec_ill_ec_contig16	contig_94	99.99		True
local misassembly
1	31383	1012068	980686	ec_ill_ec_contig16	contig_94	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015096	1012070	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	1016963	1015500	ec_ill_ec_contig65	contig_94	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058514	1017234	ec_ill_ec_contig37	contig_94	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059435	1058515	ec_ill_ec_contig83	contig_94	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059436	1206931	ec_ill_ec_contig7	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206932	1208855	ec_ill_ec_contig73	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209417	1208856	ec_ill_ec_contig91	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209418	1210062	ec_ill_ec_contig94	contig_94	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210316	1212044	ec_ill_ec_contig75	contig_94	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212493	1212978	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220950	1213046	ec_ill_ec_contig60	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222072	1220951	ec_ill_ec_contig80	contig_94	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222073	1315467	ec_ill_ec_contig20	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315468	1317390	ec_ill_ec_contig73	contig_94	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317952	1317391	ec_ill_ec_contig91	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317953	1318578	ec_ill_ec_contig94	contig_94	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318579	1390422	ec_ill_ec_contig25	contig_94	99.95		True
local misassembly [fragmentation of reference genome]
1	5324	1395855	1390530	ec_ill_ec_contig64	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396138	1412207	ec_ill_ec_contig53	contig_94	99.98		True
translocation
26703	27345	1412208	1412850	ec_ill_ec_contig46	contig_94	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412851	1413305	ec_ill_ec_contig101	contig_94	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415888	1413306	ec_ill_ec_contig70	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416171	1418595	ec_ill_ec_contig72	contig_94	100.0		True
translocation
4875	5324	1418596	1419045	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419758	1419148	ec_ill_ec_contig25	contig_94	97.25		True
translocation
1	22687	1442445	1419759	ec_ill_ec_contig48	contig_94	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442446	1443005	ec_ill_ec_contig92	contig_94	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443006	1444362	ec_ill_ec_contig77	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444876	1444363	ec_ill_ec_contig97	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555963	1444877	ec_ill_ec_contig12	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556148	1557611	ec_ill_ec_contig65	contig_94	99.86		True
local misassembly
1876	4847	1557932	1560903	ec_ill_ec_contig65	contig_94	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649363	1560904	ec_ill_ec_contig23	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649767	1651229	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4902	1651642	1654671	ec_ill_ec_contig65	contig_94	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654891	1708576	ec_ill_ec_contig33	contig_94	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708577	1780495	ec_ill_ec_contig24	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780894	1782357	ec_ill_ec_contig65	contig_94	99.86		True
local misassembly
1876	4902	1782678	1785704	ec_ill_ec_contig65	contig_94	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790191	1785924	ec_ill_ec_contig66	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790192	1791112	ec_ill_ec_contig83	contig_94	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821954	1791113	ec_ill_ec_contig43	contig_94	99.99		True
translocation
56	399	1822296	1821955	ec_ill_ec_contig6	contig_94	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822297	1823760	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4902	1824081	1827106	ec_ill_ec_contig65	contig_94	99.47		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1827108	1830118	ec_ill_ec_contig8	contig_94	99.95		True
indel: stretch of mismatches
3012	83127	1830119	1910133	ec_ill_ec_contig8	contig_94	99.87		True
local misassembly
82979	138617	1910324	1965961	ec_ill_ec_contig8	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966514	1966029	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966610	1996868	ec_ill_ec_contig44	contig_94	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104811	1997060	ec_ill_ec_contig14	contig_94	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104812	2105922	ec_ill_ec_contig81	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105923	2115617	ec_ill_ec_contig59	contig_94	99.99		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116139	2115690	ec_ill_ec_contig104	contig_94	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116140	2119683	ec_ill_ec_contig67	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120372	2119684	ec_ill_ec_contig89	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209960	2120373	ec_ill_ec_contig21	contig_94	99.98		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218352	2210176	ec_ill_ec_contig35	contig_94	99.89		True
local misassembly
1	42569	2260919	2218353	ec_ill_ec_contig35	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262152	2260920	ec_ill_ec_contig79	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265337	2262153	ec_ill_ec_contig68	contig_94	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265433	2265918	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287762	2265986	ec_ill_ec_contig49	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288316	2287831	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470181	2288412	ec_ill_ec_contig6	contig_94	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470182	2471589	ec_ill_ec_contig65	contig_94	99.52		True
local misassembly
1876	4847	2472002	2474975	ec_ill_ec_contig65	contig_94	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492331	2474976	ec_ill_ec_contig52	contig_94	99.9		True
local misassembly [fragmentation of reference genome]
6	105426	2492950	2598367	ec_ill_ec_contig5	contig_94	99.8		True
local misassembly
105527	184250	2598368	2677092	ec_ill_ec_contig5	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678324	2677093	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678325	2745372	ec_ill_ec_contig29	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746254	2806244	ec_ill_ec_contig32	contig_94	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806245	2807478	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894112	2807479	ec_ill_ec_contig10	contig_94	99.86		True
local misassembly
1	32653	2926766	2894113	ec_ill_ec_contig10	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926767	2928690	ec_ill_ec_contig73	contig_94	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929252	2928691	ec_ill_ec_contig91	contig_94	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929253	2929897	ec_ill_ec_contig94	contig_94	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930151	2931178	ec_ill_ec_contig84	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931179	2931768	ec_ill_ec_contig94	contig_94	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931769	2932079	ec_ill_ec_contig25	contig_94	97.72		True
translocation
1	1672	2932080	2933751	ec_ill_ec_contig76	contig_94	99.94		True
translocation
182	998	2933752	2934567	ec_ill_ec_contig36	contig_94	94.92		True
relocation, inconsistency = -1267
1	43039	2934837	2977871	ec_ill_ec_contig36	contig_94	99.97		True
local misassembly
42883	42981	2978020	2978118	ec_ill_ec_contig36	contig_94	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978748	3080704	ec_ill_ec_contig17	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081258	3080773	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081354	3085777	ec_ill_ec_contig28	contig_94	100.0		True
translocation
1	5981	3085778	3091758	ec_ill_ec_contig63	contig_94	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092311	3091826	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092407	3162527	ec_ill_ec_contig28	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162528	3163760	ec_ill_ec_contig79	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3253089	3163761	ec_ill_ec_contig22	contig_94	99.99		True
