S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102764	ec_ill_ec_contig2	contig_93	99.99		True
local misassembly
310191	312944	102765	105518	ec_ill_ec_contig2	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303878	105608	ec_ill_ec_contig4	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306851	303879	ec_ill_ec_contig65	contig_93	99.9		True
local misassembly
1	1463	308712	307249	ec_ill_ec_contig65	contig_93	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309079	346378	ec_ill_ec_contig39	contig_93	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346474	346802	ec_ill_ec_contig104	contig_93	91.19		True
indel: indel (> 5bp)
384	502	346803	346921	ec_ill_ec_contig104	contig_93	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346994	392302	ec_ill_ec_contig15	contig_93	99.94		True
local misassembly
45064	105217	392317	452469	ec_ill_ec_contig15	contig_93	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452470	453702	ec_ill_ec_contig79	contig_93	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453703	514121	ec_ill_ec_contig31	contig_93	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514309	857545	ec_ill_ec_contig1	contig_93	99.99		True
local misassembly
343563	393863	857546	907850	ec_ill_ec_contig1	contig_93	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980810	907851	ec_ill_ec_contig16	contig_93	99.99		True
local misassembly
1	31383	1012195	980811	ec_ill_ec_contig16	contig_93	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015223	1012197	ec_ill_ec_contig65	contig_93	99.93		True
local misassembly
1	1463	1017090	1015627	ec_ill_ec_contig65	contig_93	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058639	1017361	ec_ill_ec_contig37	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059560	1058640	ec_ill_ec_contig83	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059561	1207059	ec_ill_ec_contig7	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1207060	1208984	ec_ill_ec_contig73	contig_93	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209546	1208985	ec_ill_ec_contig91	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209547	1210191	ec_ill_ec_contig94	contig_93	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210445	1212173	ec_ill_ec_contig75	contig_93	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212622	1213107	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221080	1213175	ec_ill_ec_contig60	contig_93	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222202	1221081	ec_ill_ec_contig80	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222203	1315602	ec_ill_ec_contig20	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315603	1317526	ec_ill_ec_contig73	contig_93	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318088	1317527	ec_ill_ec_contig91	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318089	1318713	ec_ill_ec_contig94	contig_93	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318714	1390561	ec_ill_ec_contig25	contig_93	99.94		True
local misassembly [fragmentation of reference genome]
1	5324	1395992	1390669	ec_ill_ec_contig64	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396275	1412347	ec_ill_ec_contig53	contig_93	99.96		True
translocation
26703	27345	1412348	1412989	ec_ill_ec_contig46	contig_93	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412990	1413445	ec_ill_ec_contig101	contig_93	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
