Assembly	# misassemblies	  # contig misassemblies	    # c. relocations	    # c. translocations	    # c. inversions	  # scaffold misassemblies	    # s. relocations	    # s. translocations	    # s. inversions	# misassembled contigs	Misassembled contigs length	# possibly misassembled contigs	    # possible misassemblies	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# misassemblies caused by fragmented reference	# unaligned mis. contigs	# mismatches	# indels	    # indels (<= 5 bp)	    # indels (> 5 bp)	Indels length
r10_1bin_v4_1_MP	21	21	1	20	0	0	0	0	0	1	4765380	1	12	36	0	0	42	6	20732	954	854	100	6236
r10_1bin_v4_1_MP_helen	21	21	1	20	0	0	0	0	0	1	4765358	1	12	36	0	0	42	6	20540	838	738	100	6141
r10_1bin_v4_1_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765659	1	12	36	0	0	42	6	20833	986	889	97	6237
r10_1bin_v4_1_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765647	1	12	37	0	0	42	6	20650	975	879	96	6117
r10_1bin_v4_1_racon_r1	21	21	1	20	0	0	0	0	0	1	4764472	1	12	36	0	0	42	6	20800	1868	1771	97	7246
r10_1bin_v4_1_racon_r2	21	21	1	20	0	0	0	0	0	1	4764668	1	12	37	0	0	42	6	21089	1701	1605	96	6966
r10_1bin_v4_1_raw	19	19	1	18	0	0	0	0	0	1	4763504	1	34	58	0	0	36	6	22765	11189	10983	206	20687
r10_1bin_v4_2_MP	21	21	1	20	0	0	0	0	0	1	4765857	1	12	37	0	0	42	6	20698	954	856	98	6210
r10_1bin_v4_2_MP_helen	21	21	1	20	0	0	0	0	0	1	4765290	1	12	36	0	0	42	6	20589	844	743	101	6162
r10_1bin_v4_2_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765665	1	12	37	0	0	42	6	20968	991	895	96	6137
r10_1bin_v4_2_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765638	1	12	37	0	0	42	6	20898	961	865	96	6107
r10_1bin_v4_2_racon_r1	21	21	1	20	0	0	0	0	0	1	4764540	1	12	37	0	0	42	6	21127	1908	1809	99	7275
r10_1bin_v4_2_racon_r2	21	21	1	20	0	0	0	0	0	1	4764597	1	12	36	0	0	42	6	21234	1731	1634	97	7082
r10_1bin_v4_2_raw	19	19	1	18	0	0	0	0	0	1	4763606	1	32	55	0	0	37	6	23275	10972	10774	198	20201
r10_1bin_v4_3_MP	21	21	1	20	0	0	0	0	0	1	4765360	1	12	36	0	0	42	6	20766	966	867	99	6245
r10_1bin_v4_3_MP_helen	21	21	1	20	0	0	0	0	0	1	4765338	1	12	36	0	0	42	6	20555	858	756	102	6187
r10_1bin_v4_3_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765695	1	12	37	0	0	42	6	20750	1019	923	96	6183
r10_1bin_v4_3_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765649	1	12	37	0	0	42	6	20851	985	889	96	6129
r10_1bin_v4_3_racon_r1	21	21	1	20	0	0	0	0	0	1	4764493	1	12	36	0	0	42	6	20354	1925	1828	97	7338
r10_1bin_v4_3_racon_r2	21	21	1	20	0	0	0	0	0	1	4764872	1	12	38	0	0	42	6	21350	1715	1618	97	6961
r10_1bin_v4_3_raw	19	19	1	18	0	0	0	0	0	1	4763509	1	34	61	0	0	35	6	22520	10943	10745	198	19939
