S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102691	ec_ill_ec_contig2	contig_94	99.99		True
local misassembly
310191	312944	102692	105445	ec_ill_ec_contig2	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303802	105535	ec_ill_ec_contig4	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306774	303803	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	308635	307172	ec_ill_ec_contig65	contig_94	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309002	346302	ec_ill_ec_contig39	contig_94	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346398	346726	ec_ill_ec_contig104	contig_94	91.19		True
indel: indel (> 5bp)
384	502	346727	346845	ec_ill_ec_contig104	contig_94	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346918	392227	ec_ill_ec_contig15	contig_94	99.94		True
local misassembly
45064	105217	392242	452396	ec_ill_ec_contig15	contig_94	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452397	453629	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453630	514049	ec_ill_ec_contig31	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514237	857476	ec_ill_ec_contig1	contig_94	99.99		True
local misassembly
343563	393863	857477	907780	ec_ill_ec_contig1	contig_94	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980741	907781	ec_ill_ec_contig16	contig_94	99.99		True
local misassembly
1	31383	1012126	980742	ec_ill_ec_contig16	contig_94	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015154	1012128	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	1017021	1015558	ec_ill_ec_contig65	contig_94	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058569	1017292	ec_ill_ec_contig37	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059489	1058570	ec_ill_ec_contig83	contig_94	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059490	1206986	ec_ill_ec_contig7	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206987	1208910	ec_ill_ec_contig73	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209472	1208911	ec_ill_ec_contig91	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209473	1210117	ec_ill_ec_contig94	contig_94	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210371	1212099	ec_ill_ec_contig75	contig_94	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212548	1213033	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221006	1213101	ec_ill_ec_contig60	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222128	1221007	ec_ill_ec_contig80	contig_94	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222129	1315529	ec_ill_ec_contig20	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315530	1317453	ec_ill_ec_contig73	contig_94	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318015	1317454	ec_ill_ec_contig91	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318016	1318640	ec_ill_ec_contig94	contig_94	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318641	1390487	ec_ill_ec_contig25	contig_94	99.94		True
local misassembly [fragmentation of reference genome]
1	5324	1395918	1390595	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396201	1412273	ec_ill_ec_contig53	contig_94	99.96		True
translocation
26703	27345	1412274	1412915	ec_ill_ec_contig46	contig_94	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412916	1413370	ec_ill_ec_contig101	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415952	1413371	ec_ill_ec_contig70	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416235	1418659	ec_ill_ec_contig72	contig_94	100.0		True
translocation
4875	5324	1418660	1419109	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419822	1419212	ec_ill_ec_contig25	contig_94	97.25		True
translocation
1	22687	1442512	1419823	ec_ill_ec_contig48	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442513	1443072	ec_ill_ec_contig92	contig_94	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443073	1444429	ec_ill_ec_contig77	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444943	1444430	ec_ill_ec_contig97	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1556041	1444944	ec_ill_ec_contig12	contig_94	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556226	1557689	ec_ill_ec_contig65	contig_94	99.8		True
local misassembly
1876	4847	1558010	1560981	ec_ill_ec_contig65	contig_94	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649451	1560982	ec_ill_ec_contig23	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649855	1651317	ec_ill_ec_contig65	contig_94	99.86		True
local misassembly
1876	4902	1651730	1654759	ec_ill_ec_contig65	contig_94	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654978	1708670	ec_ill_ec_contig33	contig_94	99.98		True
local misassembly [fragmentation of reference genome]
1	71920	1708671	1780593	ec_ill_ec_contig24	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780992	1782455	ec_ill_ec_contig65	contig_94	99.8		True
local misassembly
1876	4902	1782776	1785802	ec_ill_ec_contig65	contig_94	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790289	1786021	ec_ill_ec_contig66	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790290	1791209	ec_ill_ec_contig83	contig_94	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
