S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102757	ec_ill_ec_contig2	contig_93	99.99		True
local misassembly
310191	312944	102758	105511	ec_ill_ec_contig2	contig_93	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303852	105601	ec_ill_ec_contig4	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306823	303853	ec_ill_ec_contig65	contig_93	99.9		True
local misassembly
1	1463	308683	307221	ec_ill_ec_contig65	contig_93	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309050	346349	ec_ill_ec_contig39	contig_93	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346445	346773	ec_ill_ec_contig104	contig_93	91.19		True
indel: indel (> 5bp)
384	502	346774	346892	ec_ill_ec_contig104	contig_93	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346965	392270	ec_ill_ec_contig15	contig_93	99.94		True
local misassembly
45064	105217	392285	452438	ec_ill_ec_contig15	contig_93	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452439	453670	ec_ill_ec_contig79	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453671	514083	ec_ill_ec_contig31	contig_93	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514271	857482	ec_ill_ec_contig1	contig_93	99.99		True
local misassembly
343563	393863	857483	907782	ec_ill_ec_contig1	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980742	907783	ec_ill_ec_contig16	contig_93	99.99		True
local misassembly
1	31383	1012125	980743	ec_ill_ec_contig16	contig_93	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015153	1012127	ec_ill_ec_contig65	contig_93	99.93		True
local misassembly
1	1463	1017020	1015557	ec_ill_ec_contig65	contig_93	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058571	1017291	ec_ill_ec_contig37	contig_93	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059492	1058572	ec_ill_ec_contig83	contig_93	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059493	1206988	ec_ill_ec_contig7	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206989	1208912	ec_ill_ec_contig73	contig_93	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209474	1208913	ec_ill_ec_contig91	contig_93	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209475	1210119	ec_ill_ec_contig94	contig_93	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210373	1212101	ec_ill_ec_contig75	contig_93	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212550	1213035	ec_ill_ec_contig104	contig_93	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221007	1213103	ec_ill_ec_contig60	contig_93	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222129	1221008	ec_ill_ec_contig80	contig_93	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
