S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102682	ec_ill_ec_contig2	contig_94	99.99		True
local misassembly
310191	312944	102683	105436	ec_ill_ec_contig2	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303780	105526	ec_ill_ec_contig4	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306752	303781	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	308612	307150	ec_ill_ec_contig65	contig_94	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308979	346275	ec_ill_ec_contig39	contig_94	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346371	346699	ec_ill_ec_contig104	contig_94	91.19		True
indel: indel (> 5bp)
384	502	346700	346818	ec_ill_ec_contig104	contig_94	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346891	392194	ec_ill_ec_contig15	contig_94	99.95		True
local misassembly
45064	105217	392209	452360	ec_ill_ec_contig15	contig_94	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452361	453592	ec_ill_ec_contig79	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453593	514002	ec_ill_ec_contig31	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514190	857393	ec_ill_ec_contig1	contig_94	99.99		True
local misassembly
343563	393863	857394	907704	ec_ill_ec_contig1	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980662	907705	ec_ill_ec_contig16	contig_94	99.99		True
local misassembly
1	31383	1012044	980663	ec_ill_ec_contig16	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015072	1012046	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	1016938	1015476	ec_ill_ec_contig65	contig_94	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058485	1017209	ec_ill_ec_contig37	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059406	1058486	ec_ill_ec_contig83	contig_94	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059407	1206903	ec_ill_ec_contig7	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206904	1208827	ec_ill_ec_contig73	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209389	1208828	ec_ill_ec_contig91	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209390	1210034	ec_ill_ec_contig94	contig_94	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210288	1212016	ec_ill_ec_contig75	contig_94	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212465	1212950	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220921	1213018	ec_ill_ec_contig60	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222043	1220922	ec_ill_ec_contig80	contig_94	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222044	1315440	ec_ill_ec_contig20	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315441	1317364	ec_ill_ec_contig73	contig_94	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317926	1317365	ec_ill_ec_contig91	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317927	1318552	ec_ill_ec_contig94	contig_94	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318553	1390397	ec_ill_ec_contig25	contig_94	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395829	1390505	ec_ill_ec_contig64	contig_94	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396112	1412181	ec_ill_ec_contig53	contig_94	100.0		True
translocation
26703	27345	1412182	1412824	ec_ill_ec_contig46	contig_94	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412825	1413277	ec_ill_ec_contig101	contig_94	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415860	1413278	ec_ill_ec_contig70	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416143	1418567	ec_ill_ec_contig72	contig_94	100.0		True
translocation
4875	5324	1418568	1419017	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419730	1419120	ec_ill_ec_contig25	contig_94	97.25		True
translocation
1	22687	1442413	1419731	ec_ill_ec_contig48	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442414	1442973	ec_ill_ec_contig92	contig_94	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442974	1444330	ec_ill_ec_contig77	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444844	1444331	ec_ill_ec_contig97	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555931	1444845	ec_ill_ec_contig12	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556116	1557579	ec_ill_ec_contig65	contig_94	99.86		True
local misassembly
1876	4847	1557900	1560871	ec_ill_ec_contig65	contig_94	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649335	1560872	ec_ill_ec_contig23	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649739	1651201	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4902	1651614	1654644	ec_ill_ec_contig65	contig_94	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654864	1708550	ec_ill_ec_contig33	contig_94	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708551	1780469	ec_ill_ec_contig24	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780868	1782331	ec_ill_ec_contig65	contig_94	99.86		True
local misassembly
