S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
203	3323	519	3628	sa_ill_sa_contig41	contig_8	90.28		True
translocation
92	1649	4104	5669	sa_ill_sa_contig8	contig_8	93.82		True
translocation
1	41074	5670	46745	sa_ill_sa_contig20	contig_8	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1576	46772	48347	sa_ill_sa_contig47	contig_8	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2840	51185	48348	sa_ill_sa_contig44	contig_8	99.44		True
fake: not a misassembly [fragmentation of reference genome]
1	6686	51211	57890	sa_ill_sa_contig37	contig_8	98.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	57891	58613	sa_ill_sa_contig55	contig_8	94.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	72983	58614	sa_ill_sa_contig33	contig_8	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	77976	72984	sa_ill_sa_contig39	contig_8	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	128683	77977	sa_ill_sa_contig17	contig_8	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
46	44268	128684	172911	sa_ill_sa_contig12	contig_8	99.59		True
local misassembly
43758	70357	172912	199508	sa_ill_sa_contig12	contig_8	99.21		True
indel: indel (> 5bp) [fragmentation of reference genome]
98348	98561	199722	199509	sa_ill_sa_contig11	contig_8	98.02		True
local misassembly
98057	98221	199886	199723	sa_ill_sa_contig11	contig_8	98.31		True
translocation
1	21042	220928	199887	sa_ill_sa_contig31	contig_8	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	142808	363952	221082	sa_ill_sa_contig6	contig_8	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	363953	364485	sa_ill_sa_contig63	contig_8	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	408010	364486	sa_ill_sa_contig18	contig_8	99.27		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1727	408011	409681	sa_ill_sa_contig46	contig_8	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	857	411066	410211	sa_ill_sa_contig54	contig_8	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	26180	411431	437609	sa_ill_sa_contig29	contig_8	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	437610	442184	sa_ill_sa_contig40	contig_8	95.79		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	447502	442185	sa_ill_sa_contig38	contig_8	99.68		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	452077	447503	sa_ill_sa_contig40	contig_8	97.06		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130429	452078	582420	sa_ill_sa_contig9	contig_8	99.67		True
translocation
71	20895	582421	603264	sa_ill_sa_contig32	contig_8	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	539	603265	603744	sa_ill_sa_contig65	contig_8	96.32		True
fake: not a misassembly [fragmentation of reference genome]
56	720	605520	604862	sa_ill_sa_contig60	contig_8	96.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	125486	731233	605521	sa_ill_sa_contig10	contig_8	99.56		True
fake: not a misassembly [fragmentation of reference genome]
1	13692	731965	745663	sa_ill_sa_contig35	contig_8	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2978	745664	748587	sa_ill_sa_contig43	contig_8	99.4		True
fake: not a misassembly [fragmentation of reference genome]
56	861	749511	748706	sa_ill_sa_contig53	contig_8	99.65		True
