S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	122033	122027	1	se_ill_se_contig13	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	123215	122028	se_ill_se_contig56	contig_3	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	160315	123216	se_ill_se_contig31	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	161455	160316	se_ill_se_contig56	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	161456	291570	se_ill_se_contig16	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	294689	291571	se_ill_se_contig48	contig_3	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	518734	294690	se_ill_se_contig6	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	520414	518735	se_ill_se_contig42	contig_3	98.79		True
translocation
1	660	521415	520757	se_ill_se_contig60	contig_3	98.94		True
translocation
1	2387	523916	521530	se_ill_se_contig42	contig_3	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	524073	644884	se_ill_se_contig17	contig_3	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	891047	645269	se_ill_se_contig3	contig_3	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	896328	891809	se_ill_se_contig44	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	897090	897538	se_ill_se_contig3	contig_3	99.61		True
translocation
1	179991	897539	1077508	se_ill_se_contig9	contig_3	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1077983	1088324	se_ill_se_contig39	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1088325	1091444	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1280346	1091445	se_ill_se_contig8	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1280347	1281485	se_ill_se_contig56	contig_3	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1281486	1313506	se_ill_se_contig34	contig_3	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1313507	1318661	se_ill_se_contig41	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1318662	1324321	se_ill_se_contig40	contig_3	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1324322	1324757	se_ill_se_contig64	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1325303	1324758	se_ill_se_contig62	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1326762	1325304	se_ill_se_contig55	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1329182	1326763	se_ill_se_contig50	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1330859	1329183	se_ill_se_contig54	contig_3	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
