S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	122033	122033	1	se_ill_se_contig13	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	123221	122034	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	160322	123222	se_ill_se_contig31	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	161463	160323	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	161464	291592	se_ill_se_contig16	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	294712	291593	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	518789	294713	se_ill_se_contig6	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	520469	518790	se_ill_se_contig42	contig_3	98.79		True
translocation
1	660	521471	520812	se_ill_se_contig60	contig_3	99.09		True
translocation
1	2387	523972	521586	se_ill_se_contig42	contig_3	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	524129	644954	se_ill_se_contig17	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	891164	645339	se_ill_se_contig3	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	896445	891926	se_ill_se_contig44	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	897207	897655	se_ill_se_contig3	contig_3	99.61		True
translocation
1	179991	897656	1077646	se_ill_se_contig9	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1078121	1088464	se_ill_se_contig39	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1088465	1091584	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1280500	1091585	se_ill_se_contig8	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1280501	1281641	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1281642	1313668	se_ill_se_contig34	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1313669	1318823	se_ill_se_contig41	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1318824	1324485	se_ill_se_contig40	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1324486	1324921	se_ill_se_contig64	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1325467	1324922	se_ill_se_contig62	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1326926	1325468	se_ill_se_contig55	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1329347	1326927	se_ill_se_contig50	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1331025	1329348	se_ill_se_contig54	contig_3	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17381	1348406	1331026	se_ill_se_contig38	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1350550	1348407	se_ill_se_contig52	contig_3	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2283	1350551	1352833	se_ill_se_contig51	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	1353225	1352834	se_ill_se_contig69	contig_3	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	139962	1353226	1493187	se_ill_se_contig14	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1493188	1494328	se_ill_se_contig56	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	80782	1494329	1575111	se_ill_se_contig22	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1577255	1575112	se_ill_se_contig52	contig_3	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	133795	1711051	1577256	se_ill_se_contig15	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1712192	1711052	se_ill_se_contig56	contig_3	100.0		True
