S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	122033	122028	1	se_ill_se_contig13	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	123216	122029	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	160316	123217	se_ill_se_contig31	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	161457	160317	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	161458	291582	se_ill_se_contig16	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	294702	291583	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	518778	294703	se_ill_se_contig6	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	520459	518779	se_ill_se_contig42	contig_3	98.79		True
translocation
1	660	521461	520802	se_ill_se_contig60	contig_3	99.09		True
translocation
1	2387	523962	521576	se_ill_se_contig42	contig_3	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	524119	644932	se_ill_se_contig17	contig_3	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	891140	645317	se_ill_se_contig3	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	896421	891902	se_ill_se_contig44	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	897183	897631	se_ill_se_contig3	contig_3	99.61		True
translocation
1	179991	897632	1077621	se_ill_se_contig9	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1078096	1088439	se_ill_se_contig39	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1088440	1091559	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1280468	1091560	se_ill_se_contig8	contig_3	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1280469	1281609	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1281610	1313635	se_ill_se_contig34	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1313636	1318790	se_ill_se_contig41	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1318791	1324453	se_ill_se_contig40	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1324454	1324889	se_ill_se_contig64	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1325435	1324890	se_ill_se_contig62	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1326894	1325436	se_ill_se_contig55	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1329315	1326895	se_ill_se_contig50	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1330993	1329316	se_ill_se_contig54	contig_3	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17381	1348374	1330994	se_ill_se_contig38	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1350518	1348375	se_ill_se_contig52	contig_3	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2283	1350519	1352803	se_ill_se_contig51	contig_3	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	1353195	1352804	se_ill_se_contig69	contig_3	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	139962	1353196	1493156	se_ill_se_contig14	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1493157	1494297	se_ill_se_contig56	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	80782	1494298	1575073	se_ill_se_contig22	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1577218	1575074	se_ill_se_contig52	contig_3	99.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	133795	1711011	1577219	se_ill_se_contig15	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1712151	1711012	se_ill_se_contig56	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86784	1712152	1798931	se_ill_se_contig1	contig_3	99.98		True
local misassembly
87064	391817	1798932	2103679	se_ill_se_contig1	contig_3	99.99		True
local misassembly
391739	391817	2103775	2103853	se_ill_se_contig1	contig_3	97.47		True
local misassembly
392052	530039	2104262	2242245	se_ill_se_contig1	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2242246	2243386	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	51659	2243387	2295045	se_ill_se_contig27	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	297853	2592880	2295046	se_ill_se_contig2	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	2592881	2593273	se_ill_se_contig69	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4067	2597340	2593274	se_ill_se_contig46	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3727	2597341	2601012	se_ill_se_contig47	contig_3	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1833	2601013	2602789	se_ill_se_contig53	contig_3	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	542	2603276	2602790	se_ill_se_contig63	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
85552	162102	2679818	2603277	se_ill_se_contig11	contig_3	99.99		True
local misassembly
1	85601	2765552	2679959	se_ill_se_contig11	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2766693	2765553	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13725	2766694	2780418	se_ill_se_contig4	contig_3	100.0		True
local misassembly
13844	16547	2780419	2783121	se_ill_se_contig4	contig_3	98.95		True
local misassembly
16782	245298	2783122	3011638	se_ill_se_contig4	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1788	3011639	3013371	se_ill_se_contig54	contig_3	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3013372	3014217	se_ill_se_contig58	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1514	3014218	3015731	se_ill_se_contig55	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	3015732	3016163	se_ill_se_contig65	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	546	3016654	3016164	se_ill_se_contig64	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4721	3016655	3021374	se_ill_se_contig43	contig_3	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5265	3026585	3021375	se_ill_se_contig41	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21152	3047735	3026586	se_ill_se_contig37	contig_3	99.99		True
translocation
103637	104041	3047736	3048140	se_ill_se_contig19	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2387	3048141	3050514	se_ill_se_contig42	contig_3	99.37		True
translocation
