S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	122033	122015	1	se_ill_se_contig13	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	123202	122016	se_ill_se_contig56	contig_3	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	160302	123203	se_ill_se_contig31	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	161439	160303	se_ill_se_contig56	contig_3	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	161440	291551	se_ill_se_contig16	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	294671	291552	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	518700	294672	se_ill_se_contig6	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	520379	518701	se_ill_se_contig42	contig_3	98.73		True
translocation
1	660	521380	520722	se_ill_se_contig60	contig_3	98.94		True
translocation
1	2387	523881	521496	se_ill_se_contig42	contig_3	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	524038	644845	se_ill_se_contig17	contig_3	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	891011	645230	se_ill_se_contig3	contig_3	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	896290	891773	se_ill_se_contig44	contig_3	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	449	897051	897499	se_ill_se_contig3	contig_3	99.61		True
translocation
1	179991	897500	1077461	se_ill_se_contig9	contig_3	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1077936	1088275	se_ill_se_contig39	contig_3	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1088276	1091395	se_ill_se_contig48	contig_3	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1280298	1091396	se_ill_se_contig8	contig_3	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
