S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	122033	122054	1	se_ill_se_contig13	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	123242	122055	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	160341	123243	se_ill_se_contig31	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	161482	160342	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	161483	291610	se_ill_se_contig16	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	294730	291611	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	518807	294731	se_ill_se_contig6	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	520487	518808	se_ill_se_contig42	contig_3	98.79		True
translocation
1	660	521489	520830	se_ill_se_contig60	contig_3	99.09		True
translocation
1	2387	523990	521604	se_ill_se_contig42	contig_3	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	524147	644976	se_ill_se_contig17	contig_3	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	891185	645361	se_ill_se_contig3	contig_3	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	896466	891947	se_ill_se_contig44	contig_3	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	897228	897676	se_ill_se_contig3	contig_3	99.61		True
translocation
1	179991	897677	1077672	se_ill_se_contig9	contig_3	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1078147	1088491	se_ill_se_contig39	contig_3	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1088492	1091611	se_ill_se_contig48	contig_3	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1280525	1091612	se_ill_se_contig8	contig_3	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1280526	1281666	se_ill_se_contig56	contig_3	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1281667	1313697	se_ill_se_contig34	contig_3	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
