S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21781	1	se_ill_se_contig18	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22213	21782	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172945	22214	se_ill_se_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	174133	172946	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	211235	174134	se_ill_se_contig31	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212376	211236	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212377	342506	se_ill_se_contig16	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345626	342507	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569702	345627	se_ill_se_contig6	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571382	569703	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572384	571725	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574885	572499	se_ill_se_contig42	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	575042	695878	se_ill_se_contig17	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	942093	696263	se_ill_se_contig3	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947374	942855	se_ill_se_contig44	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	948136	948584	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948585	1128582	se_ill_se_contig9	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1129057	1139402	se_ill_se_contig39	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139403	1142522	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1331442	1142523	se_ill_se_contig8	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1331443	1332583	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1332584	1364613	se_ill_se_contig34	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1364614	1369769	se_ill_se_contig41	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1369770	1375432	se_ill_se_contig40	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1375433	1375868	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1376414	1375869	se_ill_se_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1377873	1376415	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1380294	1377874	se_ill_se_contig50	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1381972	1380295	se_ill_se_contig54	contig_2	99.94		True
