S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21783	1	se_ill_se_contig18	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22215	21784	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172911	22216	se_ill_se_contig13	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
52	1243	174102	172912	se_ill_se_contig56	contig_2	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37097	211198	174103	se_ill_se_contig31	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212339	211199	se_ill_se_contig56	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212340	342455	se_ill_se_contig16	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345575	342456	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569619	345576	se_ill_se_contig6	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571299	569620	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572301	571642	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574802	572416	se_ill_se_contig42	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	574959	695772	se_ill_se_contig17	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	941945	696157	se_ill_se_contig3	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947225	942707	se_ill_se_contig44	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	449	947987	948435	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948436	1128403	se_ill_se_contig9	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1128878	1139220	se_ill_se_contig39	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139221	1142339	se_ill_se_contig48	contig_2	99.94		True
