S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21778	1	se_ill_se_contig18	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22210	21779	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172911	22211	se_ill_se_contig13	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	174099	172912	se_ill_se_contig56	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	211197	174100	se_ill_se_contig31	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212338	211198	se_ill_se_contig56	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212339	342453	se_ill_se_contig16	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345572	342454	se_ill_se_contig48	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569615	345573	se_ill_se_contig6	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571295	569616	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572297	571638	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574797	572412	se_ill_se_contig42	contig_2	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	574954	695764	se_ill_se_contig17	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	941930	696149	se_ill_se_contig3	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947211	942692	se_ill_se_contig44	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	947973	948421	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948422	1128398	se_ill_se_contig9	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1128873	1139217	se_ill_se_contig39	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139218	1142337	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1331237	1142338	se_ill_se_contig8	contig_2	99.92		True
