S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21778	1	se_ill_se_contig18	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22210	21779	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172925	22211	se_ill_se_contig13	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	174113	172926	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	211214	174114	se_ill_se_contig31	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212355	211215	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212356	342484	se_ill_se_contig16	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345604	342485	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569681	345605	se_ill_se_contig6	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571361	569682	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572363	571704	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574864	572478	se_ill_se_contig42	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	575021	695845	se_ill_se_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	942057	696230	se_ill_se_contig3	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947338	942819	se_ill_se_contig44	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	948100	948548	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948549	1128539	se_ill_se_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1129014	1139357	se_ill_se_contig39	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139358	1142477	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1331392	1142478	se_ill_se_contig8	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1331393	1332533	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1332534	1364560	se_ill_se_contig34	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1364561	1369715	se_ill_se_contig41	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1369716	1375377	se_ill_se_contig40	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1375378	1375813	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1376359	1375814	se_ill_se_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1377818	1376360	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1380239	1377819	se_ill_se_contig50	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1381917	1380240	se_ill_se_contig54	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17381	1399298	1381918	se_ill_se_contig38	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1401442	1399299	se_ill_se_contig52	contig_2	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2283	1401443	1403725	se_ill_se_contig51	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	1404117	1403726	se_ill_se_contig69	contig_2	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	139962	1404118	1544080	se_ill_se_contig14	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1544081	1545221	se_ill_se_contig56	contig_2	99.92		True
