S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21779	1	se_ill_se_contig18	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22211	21780	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172925	22212	se_ill_se_contig13	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	174113	172926	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	211214	174114	se_ill_se_contig31	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212355	211215	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212356	342484	se_ill_se_contig16	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345604	342485	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569681	345605	se_ill_se_contig6	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571361	569682	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572363	571704	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574864	572478	se_ill_se_contig42	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	575021	695845	se_ill_se_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	942055	696230	se_ill_se_contig3	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947336	942817	se_ill_se_contig44	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	948098	948546	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948547	1128536	se_ill_se_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1129011	1139354	se_ill_se_contig39	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139355	1142474	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1331389	1142475	se_ill_se_contig8	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1331390	1332530	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1332531	1364557	se_ill_se_contig34	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1364558	1369712	se_ill_se_contig41	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1369713	1375374	se_ill_se_contig40	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1375375	1375810	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1376356	1375811	se_ill_se_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1377815	1376357	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1380236	1377816	se_ill_se_contig50	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1381914	1380237	se_ill_se_contig54	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17381	1399295	1381915	se_ill_se_contig38	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1401439	1399296	se_ill_se_contig52	contig_2	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2283	1401440	1403722	se_ill_se_contig51	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	1404114	1403723	se_ill_se_contig69	contig_2	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	139962	1404115	1544077	se_ill_se_contig14	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1544078	1545218	se_ill_se_contig56	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	80782	1545219	1626000	se_ill_se_contig22	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1628144	1626001	se_ill_se_contig52	contig_2	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	133795	1761939	1628145	se_ill_se_contig15	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1763080	1761940	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86784	1763081	1849863	se_ill_se_contig1	contig_2	99.98		True
local misassembly
87064	391817	1849864	2154614	se_ill_se_contig1	contig_2	99.99		True
local misassembly
391739	391817	2154710	2154788	se_ill_se_contig1	contig_2	97.47		True
local misassembly
392052	530039	2155197	2293184	se_ill_se_contig1	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2293185	2294325	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	51659	2294326	2345984	se_ill_se_contig27	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	297853	2643835	2345985	se_ill_se_contig2	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	2643836	2644228	se_ill_se_contig69	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4067	2648295	2644229	se_ill_se_contig46	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3727	2648296	2651967	se_ill_se_contig47	contig_2	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1833	2651968	2653745	se_ill_se_contig53	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	542	2654232	2653746	se_ill_se_contig63	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
85536	162102	2730799	2654233	se_ill_se_contig11	contig_2	99.99		True
local misassembly
1	86129	2816927	2730800	se_ill_se_contig11	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2818068	2816928	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13725	2818069	2831793	se_ill_se_contig4	contig_2	100.0		True
local misassembly
13844	16547	2831794	2834497	se_ill_se_contig4	contig_2	98.98		True
local misassembly
16782	245298	2834498	3063018	se_ill_se_contig4	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1788	3063019	3064751	se_ill_se_contig54	contig_2	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3064752	3065597	se_ill_se_contig58	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1514	3065598	3067111	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	3067112	3067543	se_ill_se_contig65	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	546	3068034	3067544	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4721	3068035	3072755	se_ill_se_contig43	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5265	3077965	3072756	se_ill_se_contig41	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21152	3099117	3077966	se_ill_se_contig37	contig_2	100.0		True
translocation
103637	104041	3099118	3099522	se_ill_se_contig19	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2387	3099523	3101909	se_ill_se_contig42	contig_2	99.96		True
translocation
1	660	3101924	3102583	se_ill_se_contig60	contig_2	100.0		True
translocation
3345	5023	3102767	3104445	se_ill_se_contig42	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	49136	3104446	3153581	se_ill_se_contig7	contig_2	100.0		True
inversion
49137	50103	3154548	3153582	se_ill_se_contig7	contig_2	100.0		True
inversion
50104	198853	3154549	3303298	se_ill_se_contig7	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3304439	3303299	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27681	3332120	3304440	se_ill_se_contig35	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3332121	3333261	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	51731	3333262	3384992	se_ill_se_contig26	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	177680	3562845	3385172	se_ill_se_contig10	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3562846	3563986	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	94784	3658771	3563987	se_ill_se_contig20	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	58960	3717731	3658772	se_ill_se_contig24	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	3720851	3717732	se_ill_se_contig48	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	44860	3765711	3720852	se_ill_se_contig30	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2387	3765788	3768174	se_ill_se_contig42	contig_2	100.0		True
translocation
1	660	3768189	3768848	se_ill_se_contig60	contig_2	100.0		True
translocation
3345	5078	3769032	3770764	se_ill_se_contig42	contig_2	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	26107	3796974	3770868	se_ill_se_contig36	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	964	3797883	3796975	se_ill_se_contig57	contig_2	99.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	242448	4040299	3797884	se_ill_se_contig5	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4040300	4041440	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	158034	4041441	4199474	se_ill_se_contig12	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4200615	4199475	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3049	4200616	4203664	se_ill_se_contig49	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3727	4203665	4207391	se_ill_se_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	583	4207919	4207392	se_ill_se_contig63	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	77562	4285481	4207920	se_ill_se_contig23	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	4287160	4285482	se_ill_se_contig42	contig_2	99.94		True
local misassembly
1	2387	4290563	4288177	se_ill_se_contig42	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
24	36664	4327331	4290692	se_ill_se_contig32	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	53027	4380358	4327332	se_ill_se_contig25	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
3345	5078	4382248	4380515	se_ill_se_contig42	contig_2	99.94		True
translocation
1	660	4383091	4382432	se_ill_se_contig60	contig_2	100.0		True
translocation
56	2387	4385437	4383106	se_ill_se_contig42	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	104096	4489534	4385438	se_ill_se_contig19	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4489535	4490675	se_ill_se_contig56	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
