S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	21779	21779	1	se_ill_se_contig18	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	22211	21780	se_ill_se_contig66	contig_2	99.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	150716	172922	22212	se_ill_se_contig13	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1243	174110	172923	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	37101	211211	174111	se_ill_se_contig31	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	212352	211212	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	130129	212353	342476	se_ill_se_contig16	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	345596	342477	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	224077	569668	345597	se_ill_se_contig6	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	571349	569669	se_ill_se_contig42	contig_2	98.79		True
translocation
1	660	572351	571692	se_ill_se_contig60	contig_2	99.09		True
translocation
1	2387	574852	572466	se_ill_se_contig42	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	120824	575009	695828	se_ill_se_contig17	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	245826	942035	696213	se_ill_se_contig3	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	4520	947316	942797	se_ill_se_contig44	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	449	948078	948526	se_ill_se_contig3	contig_2	99.61		True
translocation
1	179991	948527	1128515	se_ill_se_contig9	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	10344	1128990	1139333	se_ill_se_contig39	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	1139334	1142453	se_ill_se_contig48	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	188840	1331364	1142454	se_ill_se_contig8	contig_2	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1331365	1332505	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32027	1332506	1364532	se_ill_se_contig34	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5210	1364533	1369687	se_ill_se_contig41	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	5662	1369688	1375350	se_ill_se_contig40	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	491	1375351	1375786	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	601	1376332	1375787	se_ill_se_contig62	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1514	1377791	1376333	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2421	1380212	1377792	se_ill_se_contig50	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1733	1381890	1380213	se_ill_se_contig54	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17381	1399271	1381891	se_ill_se_contig38	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1401415	1399272	se_ill_se_contig52	contig_2	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2283	1401416	1403698	se_ill_se_contig51	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	1404090	1403699	se_ill_se_contig69	contig_2	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	139962	1404091	1544051	se_ill_se_contig14	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1544052	1545192	se_ill_se_contig56	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	80782	1545193	1625970	se_ill_se_contig22	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2199	1628114	1625971	se_ill_se_contig52	contig_2	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	133795	1761902	1628115	se_ill_se_contig15	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	1763042	1761903	se_ill_se_contig56	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86784	1763043	1849819	se_ill_se_contig1	contig_2	99.98		True
local misassembly
87064	391817	1849820	2154569	se_ill_se_contig1	contig_2	99.99		True
local misassembly
391739	391817	2154665	2154743	se_ill_se_contig1	contig_2	97.47		True
local misassembly
392052	530039	2155152	2293132	se_ill_se_contig1	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2293133	2294273	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	51659	2294274	2345931	se_ill_se_contig27	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	297853	2643759	2345932	se_ill_se_contig2	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	448	2643760	2644152	se_ill_se_contig69	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4067	2648219	2644153	se_ill_se_contig46	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3727	2648220	2651891	se_ill_se_contig47	contig_2	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1833	2651892	2653668	se_ill_se_contig53	contig_2	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	542	2654155	2653669	se_ill_se_contig63	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
85543	162102	2730705	2654156	se_ill_se_contig11	contig_2	99.99		True
local misassembly
1	85606	2816421	2730825	se_ill_se_contig11	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	2817562	2816422	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13725	2817563	2831287	se_ill_se_contig4	contig_2	100.0		True
local misassembly
13844	16547	2831288	2833990	se_ill_se_contig4	contig_2	98.95		True
local misassembly
16782	245298	2833991	3062504	se_ill_se_contig4	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1788	3062505	3064237	se_ill_se_contig54	contig_2	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	3064238	3065083	se_ill_se_contig58	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1514	3065084	3066597	se_ill_se_contig55	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	487	3066598	3067029	se_ill_se_contig65	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	546	3067520	3067030	se_ill_se_contig64	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4721	3067521	3072241	se_ill_se_contig43	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5265	3077452	3072242	se_ill_se_contig41	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21152	3098602	3077453	se_ill_se_contig37	contig_2	99.99		True
translocation
103637	104041	3098603	3099007	se_ill_se_contig19	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2387	3099008	3101395	se_ill_se_contig42	contig_2	99.92		True
translocation
1	660	3101410	3102069	se_ill_se_contig60	contig_2	100.0		True
translocation
3345	5023	3102253	3103931	se_ill_se_contig42	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	49136	3103932	3153067	se_ill_se_contig7	contig_2	100.0		True
inversion
49137	50103	3154034	3153068	se_ill_se_contig7	contig_2	100.0		True
inversion
50104	198853	3154035	3302778	se_ill_se_contig7	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3303919	3302779	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27681	3331600	3303920	se_ill_se_contig35	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3331601	3332741	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	51731	3332742	3384472	se_ill_se_contig26	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	177680	3562322	3384652	se_ill_se_contig10	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	3562323	3563463	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	94784	3658247	3563464	se_ill_se_contig20	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	58960	3717205	3658248	se_ill_se_contig24	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3175	3720325	3717206	se_ill_se_contig48	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	44860	3765184	3720326	se_ill_se_contig30	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2387	3765261	3767647	se_ill_se_contig42	contig_2	100.0		True
translocation
1	660	3767662	3768321	se_ill_se_contig60	contig_2	100.0		True
translocation
3345	5078	3768505	3770238	se_ill_se_contig42	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	26107	3796448	3770342	se_ill_se_contig36	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	964	3797357	3796449	se_ill_se_contig57	contig_2	99.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	242448	4039766	3797358	se_ill_se_contig5	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4039767	4040907	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	158034	4040908	4198937	se_ill_se_contig12	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4200078	4198938	se_ill_se_contig56	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3049	4200079	4203127	se_ill_se_contig49	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3727	4203128	4206854	se_ill_se_contig47	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	583	4207382	4206855	se_ill_se_contig63	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	77562	4284945	4207383	se_ill_se_contig23	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
3345	5023	4286624	4284946	se_ill_se_contig42	contig_2	99.94		True
local misassembly
1	2387	4290026	4287641	se_ill_se_contig42	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
24	36664	4326792	4290155	se_ill_se_contig32	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	53027	4379818	4326793	se_ill_se_contig25	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
3345	5078	4381709	4379975	se_ill_se_contig42	contig_2	99.88		True
translocation
1	660	4382552	4381893	se_ill_se_contig60	contig_2	100.0		True
translocation
56	2387	4384899	4382567	se_ill_se_contig42	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	104096	4488997	4384900	se_ill_se_contig19	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1196	4488998	4490137	se_ill_se_contig56	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
