pa_ill_pa_contig11	contig_2
pa_ill_pa_contig10	contig_2
pa_ill_pa_contig13	contig_2
pa_ill_pa_contig12	contig_2
pa_ill_pa_contig15	contig_2
pa_ill_pa_contig14	contig_2
pa_ill_pa_contig17	contig_2
pa_ill_pa_contig16	contig_2
pa_ill_pa_contig19	contig_2
pa_ill_pa_contig18	contig_2
bs_ill_bs_contig1326	contig_100	contig_77	contig_84
ec_ill_ec_contig25	contig_93
lm_ill_lm_contig5	contig_84
lf_ill_lf_contig28	contig_90
lf_ill_lf_contig29	contig_90
lf_ill_lf_contig26	contig_90
lf_ill_lf_contig27	contig_90
lf_ill_lf_contig24	contig_90
lf_ill_lf_contig25	contig_90
lf_ill_lf_contig22	contig_90
lf_ill_lf_contig23	contig_90
lf_ill_lf_contig20	contig_90
lf_ill_lf_contig21	contig_90
ec_ill_ec_contig22	contig_93
lm_ill_lm_contig4	contig_84
ec_ill_ec_contig20	contig_93
ec_ill_ec_contig97	contig_93
ef_ill_ef_contig11	contig_114
ec_ill_ec_contig95	contig_93
ec_ill_ec_contig94	contig_93
ec_ill_ec_contig93	contig_93
ec_ill_ec_contig92	contig_93
ec_ill_ec_contig91	contig_93
ef_ill_ef_contig10	contig_114
sa_ill_sa_contig28	contig_100
ec_ill_ec_contig99	contig_93
ec_ill_ec_contig98	contig_93
ef_ill_ef_contig12	contig_114
ef_ill_ef_contig15	contig_114
ef_ill_ef_contig14	contig_77	contig_114	contig_84
lf_ill_lf_contig7	contig_90
lf_ill_lf_contig6	contig_90
lf_ill_lf_contig5	contig_90
lf_ill_lf_contig4	contig_90
lf_ill_lf_contig3	contig_90
lf_ill_lf_contig2	contig_90
lf_ill_lf_contig1	contig_90
ef_ill_ef_contig16	contig_100	contig_114	contig_84
lf_ill_lf_contig9	contig_90
lf_ill_lf_contig8	contig_90
ef_ill_ef_contig1	contig_114
ef_ill_ef_contig19	contig_90	contig_93	contig_92	contig_84	contig_100	contig_77	contig_114
ef_ill_ef_contig3	contig_114
ef_ill_ef_contig2	contig_77	contig_114	contig_84
pa_ill_pa_contig59	contig_2
ef_ill_ef_contig4	contig_114
ef_ill_ef_contig7	contig_114
ef_ill_ef_contig6	contig_114
ef_ill_ef_contig9	contig_114
ef_ill_ef_contig8	contig_114
pa_ill_pa_contig57	contig_2
pa_ill_pa_contig56	contig_2
pa_ill_pa_contig51	contig_2
pa_ill_pa_contig50	contig_2
pa_ill_pa_contig53	contig_2
pa_ill_pa_contig52	contig_2
