ef_ill_ef_contig29	contig_58
pa_ill_pa_contig11	contig_297
pa_ill_pa_contig10	contig_297
pa_ill_pa_contig13	contig_297
pa_ill_pa_contig12	contig_297
pa_ill_pa_contig15	contig_297
pa_ill_pa_contig14	contig_297
bs_ill_bs_contig1250	contig_18
pa_ill_pa_contig16	contig_297
pa_ill_pa_contig19	contig_297
pa_ill_pa_contig18	contig_297
bs_ill_bs_contig1326	contig_18	contig_50	contig_31
lf_ill_lf_contig28	contig_40
lf_ill_lf_contig29	contig_40
lf_ill_lf_contig26	contig_40
lf_ill_lf_contig27	contig_40
lf_ill_lf_contig24	contig_40
lf_ill_lf_contig25	contig_40
lf_ill_lf_contig22	contig_40
lf_ill_lf_contig23	contig_40
lf_ill_lf_contig20	contig_40
lf_ill_lf_contig21	contig_40
ef_ill_ef_contig13	contig_58
sa_ill_sa_contig10	contig_50
ef_ill_ef_contig11	contig_58
ec_ill_ec_contig97	contig_1
ec_ill_ec_contig96	contig_1
ec_ill_ec_contig95	contig_1
ec_ill_ec_contig94	contig_1
ec_ill_ec_contig93	contig_1
ec_ill_ec_contig92	contig_1
ec_ill_ec_contig91	contig_1
ec_ill_ec_contig78	contig_1
sa_ill_sa_contig28	contig_50
ec_ill_ec_contig99	contig_1
ec_ill_ec_contig98	contig_1
ef_ill_ef_contig10	contig_58
sa_ill_sa_contig29	contig_50
ef_ill_ef_contig15	contig_58
ef_ill_ef_contig14	contig_18	contig_58	contig_31
lf_ill_lf_contig7	contig_40
lf_ill_lf_contig6	contig_40
lf_ill_lf_contig5	contig_40
lf_ill_lf_contig4	contig_40
lf_ill_lf_contig3	contig_40
lf_ill_lf_contig2	contig_40
lf_ill_lf_contig1	contig_40
ef_ill_ef_contig16	contig_50	contig_31	contig_58
lf_ill_lf_contig9	contig_40
lf_ill_lf_contig8	contig_40
ef_ill_ef_contig1	contig_58
ec_ill_ec_contig71	contig_1
ef_ill_ef_contig3	contig_58
ef_ill_ef_contig2	contig_18	contig_58	contig_31
pa_ill_pa_contig59	contig_297
pa_ill_pa_contig58	contig_297
ef_ill_ef_contig7	contig_58
ec_ill_ec_contig70	contig_1
pa_ill_pa_contig55	contig_297
pa_ill_pa_contig54	contig_297
pa_ill_pa_contig57	contig_297
pa_ill_pa_contig56	contig_297
pa_ill_pa_contig51	contig_297
pa_ill_pa_contig50	contig_297
pa_ill_pa_contig53	contig_297
pa_ill_pa_contig52	contig_297
sa_ill_sa_contig21	contig_50
pa_ill_pa_contig17	contig_297
ec_ill_ec_contig75	contig_1
ef_ill_ef_contig12	contig_58
sa_ill_sa_contig27	contig_50
ec_ill_ec_contig77	contig_1
pa_ill_pa_contig78	contig_297
ef_ill_ef_contig17	contig_18	contig_50	contig_40	contig_58	contig_31	contig_1	contig_2
pa_ill_pa_contig77	contig_297
bs_ill_bs_contig11	contig_18
bs_ill_bs_contig10	contig_18
bs_ill_bs_contig13	contig_18	contig_50	contig_31	contig_58
bs_ill_bs_contig12	contig_18
bs_ill_bs_contig15	contig_18	contig_31
bs_ill_bs_contig14	contig_18
bs_ill_bs_contig17	contig_18
bs_ill_bs_contig16	contig_18
bs_ill_bs_contig19	contig_18
bs_ill_bs_contig18	contig_18
sa_ill_sa_contig13	contig_50
sa_ill_sa_contig12	contig_50
sa_ill_sa_contig11	contig_50
lm_ill_lm_contig1	contig_18	contig_58	contig_31
lf_ill_lf_contig70	contig_40
lm_ill_lm_contig3	contig_31
lm_ill_lm_contig2	contig_31
lm_ill_lm_contig5	contig_31
lm_ill_lm_contig4	contig_31
lm_ill_lm_contig7	contig_31
lm_ill_lm_contig6	contig_31
lf_ill_lf_contig79	contig_40
lm_ill_lm_contig8	contig_31
sa_ill_sa_contig16	contig_50
ef_ill_ef_contig18	contig_58
lm_ill_lm_contig27	contig_31
lm_ill_lm_contig21	contig_31
ef_ill_ef_contig32	contig_58
sa_ill_sa_contig14	contig_50
lm_ill_lm_contig29	contig_18	contig_58	contig_31
ef_ill_ef_contig34	contig_58
ec_ill_ec_contig53	contig_1
ec_ill_ec_contig52	contig_1	contig_2
ec_ill_ec_contig51	contig_1
ec_ill_ec_contig50	contig_1
ec_ill_ec_contig57	contig_1
ec_ill_ec_contig56	contig_1
ec_ill_ec_contig55	contig_1
ec_ill_ec_contig54	contig_1
ec_ill_ec_contig59	contig_1
ec_ill_ec_contig58	contig_1
sa_ill_sa_contig40	contig_50
lf_ill_lf_contig88	contig_40
sa_ill_sa_contig15	contig_50
lf_ill_lf_contig89	contig_40
sa_ill_sa_contig42	contig_50
pa_ill_pa_contig24	contig_297
pa_ill_pa_contig25	contig_297
pa_ill_pa_contig26	contig_297
pa_ill_pa_contig27	contig_1	contig_2	contig_297
pa_ill_pa_contig20	contig_297
pa_ill_pa_contig21	contig_297
pa_ill_pa_contig22	contig_297
pa_ill_pa_contig23	contig_297
pa_ill_pa_contig28	contig_297
pa_ill_pa_contig29	contig_297
lf_ill_lf_contig80	contig_40
ec_ill_ec_contig16	contig_1	contig_2
lf_ill_lf_contig82	contig_18	contig_50	contig_40	contig_58	contig_31	contig_1	contig_2
se_ill_se_contig48	contig_2
se_ill_se_contig49	contig_2
sa_ill_sa_contig43	contig_50
sa_ill_sa_contig44	contig_50
se_ill_se_contig40	contig_2
se_ill_se_contig41	contig_2
se_ill_se_contig42	contig_18	contig_50	contig_40	contig_58	contig_31	contig_1	contig_2
se_ill_se_contig43	contig_2
se_ill_se_contig44	contig_2
se_ill_se_contig45	contig_1	contig_2
se_ill_se_contig46	contig_2
se_ill_se_contig47	contig_2
sa_ill_sa_contig46	contig_50
sa_ill_sa_contig47	contig_50
sa_ill_sa_contig20	contig_50
lf_ill_lf_contig39	contig_40
lf_ill_lf_contig38	contig_40
lf_ill_lf_contig35	contig_40
lf_ill_lf_contig34	contig_40
lf_ill_lf_contig37	contig_40
lf_ill_lf_contig36	contig_40
lf_ill_lf_contig31	contig_40
lf_ill_lf_contig30	contig_40
lf_ill_lf_contig33	contig_40
lf_ill_lf_contig32	contig_40
sa_ill_sa_contig48	contig_50
ec_ill_ec_contig19	contig_1
ec_ill_ec_contig18	contig_1
ec_ill_ec_contig17	contig_1
sa_ill_sa_contig41	contig_18	contig_50	contig_40	contig_58	contig_31	contig_1	contig_2
ec_ill_ec_contig15	contig_1
ec_ill_ec_contig14	contig_1
ec_ill_ec_contig13	contig_1	contig_2
ec_ill_ec_contig12	contig_1	contig_2
ec_ill_ec_contig11	contig_1
ec_ill_ec_contig10	contig_1
bs_ill_bs_contig411	contig_18
pa_ill_pa_contig60	contig_297
