S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_92	99.97		True
local misassembly
310191	312944	102676	105429	ec_ill_ec_contig2	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303762	105519	ec_ill_ec_contig4	contig_92	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306734	303763	ec_ill_ec_contig65	contig_92	99.93		True
local misassembly
1	1463	308594	307132	ec_ill_ec_contig65	contig_92	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308961	346253	ec_ill_ec_contig39	contig_92	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346349	346677	ec_ill_ec_contig104	contig_92	91.19		True
indel: indel (> 5bp)
384	502	346678	346796	ec_ill_ec_contig104	contig_92	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346869	392170	ec_ill_ec_contig15	contig_92	99.91		True
local misassembly
45064	105217	392185	452328	ec_ill_ec_contig15	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452329	453559	ec_ill_ec_contig79	contig_92	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453560	513971	ec_ill_ec_contig31	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514159	857334	ec_ill_ec_contig1	contig_92	99.96		True
local misassembly
343563	393863	857335	907627	ec_ill_ec_contig1	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980574	907628	ec_ill_ec_contig16	contig_92	99.96		True
local misassembly
1	31383	1011954	980575	ec_ill_ec_contig16	contig_92	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014982	1011956	ec_ill_ec_contig65	contig_92	99.93		True
local misassembly
1	1463	1016848	1015386	ec_ill_ec_contig65	contig_92	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058389	1017119	ec_ill_ec_contig37	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059307	1058390	ec_ill_ec_contig83	contig_92	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059308	1206778	ec_ill_ec_contig7	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206779	1208702	ec_ill_ec_contig73	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209264	1208703	ec_ill_ec_contig91	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209265	1209909	ec_ill_ec_contig94	contig_92	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210163	1211891	ec_ill_ec_contig75	contig_92	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212340	1212825	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220792	1212893	ec_ill_ec_contig60	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221914	1220793	ec_ill_ec_contig80	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221915	1315306	ec_ill_ec_contig20	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315307	1317230	ec_ill_ec_contig73	contig_92	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317792	1317231	ec_ill_ec_contig91	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317793	1318417	ec_ill_ec_contig94	contig_92	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318418	1390244	ec_ill_ec_contig25	contig_92	99.91		True
local misassembly [fragmentation of reference genome]
1	5324	1395674	1390352	ec_ill_ec_contig64	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1395957	1412025	ec_ill_ec_contig53	contig_92	99.94		True
translocation
26703	27345	1412026	1412667	ec_ill_ec_contig46	contig_92	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412668	1413123	ec_ill_ec_contig101	contig_92	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415703	1413124	ec_ill_ec_contig70	contig_92	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1415986	1418412	ec_ill_ec_contig72	contig_92	99.92		True
translocation
4875	5324	1418413	1418862	ec_ill_ec_contig64	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419575	1418965	ec_ill_ec_contig25	contig_92	97.25		True
translocation
1	22687	1442261	1419576	ec_ill_ec_contig48	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442262	1442821	ec_ill_ec_contig92	contig_92	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442822	1444177	ec_ill_ec_contig77	contig_92	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444690	1444178	ec_ill_ec_contig97	contig_92	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555759	1444691	ec_ill_ec_contig12	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1555944	1557406	ec_ill_ec_contig65	contig_92	99.86		True
local misassembly
1876	4847	1557727	1560698	ec_ill_ec_contig65	contig_92	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649148	1560699	ec_ill_ec_contig23	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649552	1651012	ec_ill_ec_contig65	contig_92	99.73		True
local misassembly
1876	4902	1651424	1654453	ec_ill_ec_contig65	contig_92	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654672	1708354	ec_ill_ec_contig33	contig_92	99.97		True
local misassembly [fragmentation of reference genome]
1	71920	1708355	1780264	ec_ill_ec_contig24	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780663	1782124	ec_ill_ec_contig65	contig_92	99.66		True
local misassembly
1876	4902	1782445	1785471	ec_ill_ec_contig65	contig_92	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1789958	1785690	ec_ill_ec_contig66	contig_92	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1789959	1790878	ec_ill_ec_contig83	contig_92	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821713	1790879	ec_ill_ec_contig43	contig_92	99.97		True
translocation
56	399	1822055	1821714	ec_ill_ec_contig6	contig_92	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822056	1823517	ec_ill_ec_contig65	contig_92	99.59		True
local misassembly
1876	4902	1823838	1826864	ec_ill_ec_contig65	contig_92	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1826866	1832249	ec_ill_ec_contig8	contig_92	99.91		True
local misassembly
5483	83127	1832250	1909865	ec_ill_ec_contig8	contig_92	99.94		True
local misassembly
82979	138617	1910056	1965685	ec_ill_ec_contig8	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966238	1965753	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966334	1996586	ec_ill_ec_contig44	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104513	1996778	ec_ill_ec_contig14	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104514	2105625	ec_ill_ec_contig81	contig_92	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105626	2115318	ec_ill_ec_contig59	contig_92	99.95		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115840	2115391	ec_ill_ec_contig104	contig_92	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115841	2119383	ec_ill_ec_contig67	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120072	2119384	ec_ill_ec_contig89	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209647	2120073	ec_ill_ec_contig21	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218033	2209861	ec_ill_ec_contig35	contig_92	99.81		True
local misassembly
1	42569	2260593	2218034	ec_ill_ec_contig35	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261826	2260594	ec_ill_ec_contig79	contig_92	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265011	2261827	ec_ill_ec_contig68	contig_92	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265107	2265592	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287436	2265660	ec_ill_ec_contig49	contig_92	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2287990	2287505	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469826	2288086	ec_ill_ec_contig6	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469827	2471231	ec_ill_ec_contig65	contig_92	99.18		True
local misassembly
1876	4847	2471644	2474617	ec_ill_ec_contig65	contig_92	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2491969	2474618	ec_ill_ec_contig52	contig_92	99.88		True
local misassembly [fragmentation of reference genome]
6	105426	2492588	2597980	ec_ill_ec_contig5	contig_92	99.78		True
local misassembly
105527	169605	2597981	2662060	ec_ill_ec_contig5	contig_92	99.98		True
local misassembly
169606	184250	2662330	2676970	ec_ill_ec_contig5	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678200	2676971	ec_ill_ec_contig79	contig_92	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678201	2745240	ec_ill_ec_contig29	contig_92	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746122	2806092	ec_ill_ec_contig32	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1287	2806093	2807322	ec_ill_ec_contig79	contig_92	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893949	2807323	ec_ill_ec_contig10	contig_92	99.84		True
local misassembly
1	32653	2926597	2893950	ec_ill_ec_contig10	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926598	2928521	ec_ill_ec_contig73	contig_92	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929083	2928522	ec_ill_ec_contig91	contig_92	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929084	2929728	ec_ill_ec_contig94	contig_92	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929982	2931009	ec_ill_ec_contig84	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931010	2931599	ec_ill_ec_contig94	contig_92	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931600	2931910	ec_ill_ec_contig25	contig_92	97.72		True
translocation
1	1672	2931911	2933580	ec_ill_ec_contig76	contig_92	99.76		True
translocation
182	998	2933581	2934396	ec_ill_ec_contig36	contig_92	94.92		True
relocation, inconsistency = -1267
1	43039	2934666	2977697	ec_ill_ec_contig36	contig_92	99.96		True
local misassembly
42883	42981	2977846	2977944	ec_ill_ec_contig36	contig_92	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978573	3080511	ec_ill_ec_contig17	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081065	3080580	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081161	3085584	ec_ill_ec_contig28	contig_92	99.96		True
translocation
1	5981	3085585	3091564	ec_ill_ec_contig63	contig_92	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092116	3091632	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092212	3162321	ec_ill_ec_contig28	contig_92	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162322	3163553	ec_ill_ec_contig79	contig_92	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252861	3163554	ec_ill_ec_contig22	contig_92	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252862	3253973	ec_ill_ec_contig81	contig_92	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318405	3253974	ec_ill_ec_contig30	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318960	3318475	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329348	3319056	ec_ill_ec_contig58	contig_92	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329349	3329856	ec_ill_ec_contig95	contig_92	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329857	3331202	ec_ill_ec_contig78	contig_92	99.93		True
translocation
26439	26892	3331203	3331656	ec_ill_ec_contig47	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332456	3331759	ec_ill_ec_contig25	contig_92	96.14		True
translocation
1	2582	3332652	3335232	ec_ill_ec_contig71	contig_92	99.92		True
translocation
124	1802	3335598	3337276	ec_ill_ec_contig61	contig_92	93.16		True
translocation
1	31854	3337277	3369113	ec_ill_ec_contig40	contig_92	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3369114	3369728	ec_ill_ec_contig92	contig_92	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369972	3370478	ec_ill_ec_contig104	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377865	3370546	ec_ill_ec_contig62	contig_92	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378378	3377866	ec_ill_ec_contig97	contig_92	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378379	3410106	ec_ill_ec_contig41	contig_92	99.96		True
local misassembly [fragmentation of reference genome]
22	300	3410202	3410480	ec_ill_ec_contig104	contig_92	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410481	3521785	ec_ill_ec_contig11	contig_92	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3522065	3632939	ec_ill_ec_contig13	contig_92	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632940	3633457	ec_ill_ec_contig96	contig_92	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634423	3633458	ec_ill_ec_contig85	contig_92	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634960	3634424	ec_ill_ec_contig93	contig_92	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634961	3635798	ec_ill_ec_contig88	contig_92	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636882	3635799	ec_ill_ec_contig82	contig_92	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636883	3637764	ec_ill_ec_contig86	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637765	3638288	ec_ill_ec_contig100	contig_92	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657751	3638736	ec_ill_ec_contig50	contig_92	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782987	3657871	ec_ill_ec_contig9	contig_92	99.93		True
local misassembly [fragmentation of reference genome]
1	71131	3854255	3783112	ec_ill_ec_contig26	contig_92	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3855137	3858254	ec_ill_ec_contig69	contig_92	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858868	3896910	ec_ill_ec_contig38	contig_92	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3898032	3896911	ec_ill_ec_contig80	contig_92	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968460	3898033	ec_ill_ec_contig27	contig_92	99.97		True
translocation
