S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_97	99.97		True
local misassembly
310191	312944	102676	105429	ec_ill_ec_contig2	contig_97	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303762	105519	ec_ill_ec_contig4	contig_97	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306734	303763	ec_ill_ec_contig65	contig_97	99.93		True
local misassembly
1	1463	308594	307132	ec_ill_ec_contig65	contig_97	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308961	346253	ec_ill_ec_contig39	contig_97	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346349	346677	ec_ill_ec_contig104	contig_97	91.19		True
indel: indel (> 5bp)
384	502	346678	346796	ec_ill_ec_contig104	contig_97	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346869	392170	ec_ill_ec_contig15	contig_97	99.91		True
local misassembly
45064	105217	392185	452328	ec_ill_ec_contig15	contig_97	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452329	453559	ec_ill_ec_contig79	contig_97	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453560	513971	ec_ill_ec_contig31	contig_97	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514159	857339	ec_ill_ec_contig1	contig_97	99.97		True
local misassembly
343563	393863	857340	907633	ec_ill_ec_contig1	contig_97	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980576	907634	ec_ill_ec_contig16	contig_97	99.97		True
local misassembly
1	31383	1011949	980577	ec_ill_ec_contig16	contig_97	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014977	1011951	ec_ill_ec_contig65	contig_97	99.93		True
local misassembly
1	1463	1016843	1015381	ec_ill_ec_contig65	contig_97	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058391	1017114	ec_ill_ec_contig37	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059309	1058392	ec_ill_ec_contig83	contig_97	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059310	1206781	ec_ill_ec_contig7	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206782	1208708	ec_ill_ec_contig73	contig_97	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
