S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_97	99.96		True
local misassembly
310191	312944	102676	105428	ec_ill_ec_contig2	contig_97	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303763	105518	ec_ill_ec_contig4	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306734	303764	ec_ill_ec_contig65	contig_97	99.9		True
local misassembly
1	1463	308594	307132	ec_ill_ec_contig65	contig_97	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308961	346255	ec_ill_ec_contig39	contig_97	99.96		True
local misassembly [fragmentation of reference genome]
22	350	346351	346679	ec_ill_ec_contig104	contig_97	91.19		True
indel: indel (> 5bp)
384	502	346680	346798	ec_ill_ec_contig104	contig_97	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346871	392169	ec_ill_ec_contig15	contig_97	99.91		True
local misassembly
45064	105217	392184	452325	ec_ill_ec_contig15	contig_97	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452326	453556	ec_ill_ec_contig79	contig_97	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453557	513962	ec_ill_ec_contig31	contig_97	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514150	857314	ec_ill_ec_contig1	contig_97	99.96		True
local misassembly
343563	393863	857315	907608	ec_ill_ec_contig1	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980548	907609	ec_ill_ec_contig16	contig_97	99.96		True
local misassembly
1	31383	1011922	980549	ec_ill_ec_contig16	contig_97	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014949	1011924	ec_ill_ec_contig65	contig_97	99.87		True
local misassembly
1	1463	1016815	1015353	ec_ill_ec_contig65	contig_97	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058358	1017086	ec_ill_ec_contig37	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059277	1058359	ec_ill_ec_contig83	contig_97	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059278	1206753	ec_ill_ec_contig7	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206754	1208677	ec_ill_ec_contig73	contig_97	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209239	1208678	ec_ill_ec_contig91	contig_97	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209240	1209884	ec_ill_ec_contig94	contig_97	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210138	1211866	ec_ill_ec_contig75	contig_97	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212315	1212800	ec_ill_ec_contig104	contig_97	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220769	1212868	ec_ill_ec_contig60	contig_97	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221891	1220770	ec_ill_ec_contig80	contig_97	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221892	1315276	ec_ill_ec_contig20	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315277	1317200	ec_ill_ec_contig73	contig_97	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317762	1317201	ec_ill_ec_contig91	contig_97	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317763	1318387	ec_ill_ec_contig94	contig_97	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318388	1390211	ec_ill_ec_contig25	contig_97	99.9		True
local misassembly [fragmentation of reference genome]
1	5324	1395639	1390319	ec_ill_ec_contig64	contig_97	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1395922	1411986	ec_ill_ec_contig53	contig_97	99.94		True
translocation
26703	27345	1411987	1412628	ec_ill_ec_contig46	contig_97	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412629	1413084	ec_ill_ec_contig101	contig_97	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415663	1413085	ec_ill_ec_contig70	contig_97	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1415946	1418370	ec_ill_ec_contig72	contig_97	99.92		True
translocation
4875	5324	1418371	1418820	ec_ill_ec_contig64	contig_97	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419533	1418923	ec_ill_ec_contig25	contig_97	97.25		True
translocation
1	22687	1442221	1419534	ec_ill_ec_contig48	contig_97	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442222	1442781	ec_ill_ec_contig92	contig_97	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442782	1444136	ec_ill_ec_contig77	contig_97	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444649	1444137	ec_ill_ec_contig97	contig_97	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555714	1444650	ec_ill_ec_contig12	contig_97	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1555899	1557358	ec_ill_ec_contig65	contig_97	99.59		True
local misassembly
1876	4847	1557679	1560650	ec_ill_ec_contig65	contig_97	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649095	1560651	ec_ill_ec_contig23	contig_97	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649499	1650959	ec_ill_ec_contig65	contig_97	99.73		True
local misassembly
1876	4902	1651372	1654398	ec_ill_ec_contig65	contig_97	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654617	1708298	ec_ill_ec_contig33	contig_97	99.96		True
local misassembly [fragmentation of reference genome]
1	71920	1708299	1780202	ec_ill_ec_contig24	contig_97	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780601	1782061	ec_ill_ec_contig65	contig_97	99.73		True
local misassembly
1876	4902	1782382	1785407	ec_ill_ec_contig65	contig_97	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1789892	1785626	ec_ill_ec_contig66	contig_97	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1789893	1790812	ec_ill_ec_contig83	contig_97	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821643	1790813	ec_ill_ec_contig43	contig_97	99.95		True
translocation
56	399	1821985	1821644	ec_ill_ec_contig6	contig_97	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1821986	1823448	ec_ill_ec_contig65	contig_97	99.73		True
local misassembly
1876	4902	1823767	1826793	ec_ill_ec_contig65	contig_97	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1826795	1829807	ec_ill_ec_contig8	contig_97	99.89		True
indel: stretch of mismatches
3012	83127	1829808	1909798	ec_ill_ec_contig8	contig_97	99.84		True
local misassembly
82979	138617	1909989	1965621	ec_ill_ec_contig8	contig_97	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966174	1965689	ec_ill_ec_contig104	contig_97	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966270	1996517	ec_ill_ec_contig44	contig_97	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104441	1996709	ec_ill_ec_contig14	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104442	2105553	ec_ill_ec_contig81	contig_97	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105554	2115248	ec_ill_ec_contig59	contig_97	99.95		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115770	2115321	ec_ill_ec_contig104	contig_97	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115771	2119313	ec_ill_ec_contig67	contig_97	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120002	2119314	ec_ill_ec_contig89	contig_97	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209577	2120003	ec_ill_ec_contig21	contig_97	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2217966	2209791	ec_ill_ec_contig35	contig_97	99.88		True
local misassembly
1	42569	2260526	2217967	ec_ill_ec_contig35	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261756	2260527	ec_ill_ec_contig79	contig_97	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2264941	2261757	ec_ill_ec_contig68	contig_97	99.97		True
local misassembly [fragmentation of reference genome]
22	507	2265037	2265522	ec_ill_ec_contig104	contig_97	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287366	2265590	ec_ill_ec_contig49	contig_97	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2287920	2287435	ec_ill_ec_contig104	contig_97	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469755	2288016	ec_ill_ec_contig6	contig_97	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469756	2471160	ec_ill_ec_contig65	contig_97	99.18		True
local misassembly
1876	4847	2471573	2474545	ec_ill_ec_contig65	contig_97	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2491895	2474546	ec_ill_ec_contig52	contig_97	99.87		True
local misassembly [fragmentation of reference genome]
6	105426	2492519	2597921	ec_ill_ec_contig5	contig_97	99.77		True
local misassembly
105527	184250	2597922	2676642	ec_ill_ec_contig5	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2677873	2676643	ec_ill_ec_contig79	contig_97	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2677874	2744906	ec_ill_ec_contig29	contig_97	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745788	2805762	ec_ill_ec_contig32	contig_97	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805763	2806992	ec_ill_ec_contig79	contig_97	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893617	2806993	ec_ill_ec_contig10	contig_97	99.85		True
local misassembly
1	32653	2926264	2893618	ec_ill_ec_contig10	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926265	2928188	ec_ill_ec_contig73	contig_97	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928750	2928189	ec_ill_ec_contig91	contig_97	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928751	2929395	ec_ill_ec_contig94	contig_97	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929649	2930676	ec_ill_ec_contig84	contig_97	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930677	2931266	ec_ill_ec_contig94	contig_97	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931267	2931577	ec_ill_ec_contig25	contig_97	97.72		True
translocation
1	1672	2931578	2933247	ec_ill_ec_contig76	contig_97	99.76		True
translocation
182	998	2933248	2934063	ec_ill_ec_contig36	contig_97	94.81		True
relocation, inconsistency = -1267
1	43039	2934333	2977361	ec_ill_ec_contig36	contig_97	99.96		True
local misassembly
42883	42981	2977510	2977608	ec_ill_ec_contig36	contig_97	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978238	3080171	ec_ill_ec_contig17	contig_97	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080725	3080240	ec_ill_ec_contig104	contig_97	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080821	3085246	ec_ill_ec_contig28	contig_97	99.91		True
translocation
1	5981	3085247	3091225	ec_ill_ec_contig63	contig_97	99.93		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091778	3091293	ec_ill_ec_contig104	contig_97	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3091872	3161978	ec_ill_ec_contig28	contig_97	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3161979	3163210	ec_ill_ec_contig79	contig_97	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252523	3163211	ec_ill_ec_contig22	contig_97	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252524	3253634	ec_ill_ec_contig81	contig_97	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318058	3253635	ec_ill_ec_contig30	contig_97	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318613	3318128	ec_ill_ec_contig104	contig_97	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329003	3318709	ec_ill_ec_contig58	contig_97	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329004	3329511	ec_ill_ec_contig95	contig_97	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329512	3330857	ec_ill_ec_contig78	contig_97	99.93		True
translocation
26439	26892	3330858	3331311	ec_ill_ec_contig47	contig_97	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332111	3331414	ec_ill_ec_contig25	contig_97	96.14		True
translocation
1	2582	3332307	3334888	ec_ill_ec_contig71	contig_97	99.96		True
translocation
124	1802	3335254	3336931	ec_ill_ec_contig61	contig_97	93.05		True
translocation
1	31854	3336932	3368768	ec_ill_ec_contig40	contig_97	99.92		True
