S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102684	ec_ill_ec_contig2	contig_92	100.0		True
local misassembly
310191	312944	102685	105438	ec_ill_ec_contig2	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303792	105528	ec_ill_ec_contig4	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306764	303793	ec_ill_ec_contig65	contig_92	99.93		True
local misassembly
1	1463	308624	307162	ec_ill_ec_contig65	contig_92	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308991	346287	ec_ill_ec_contig39	contig_92	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346383	346711	ec_ill_ec_contig104	contig_92	91.19		True
indel: indel (> 5bp)
384	502	346712	346830	ec_ill_ec_contig104	contig_92	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346903	392204	ec_ill_ec_contig15	contig_92	99.94		True
local misassembly
45064	105217	392219	452371	ec_ill_ec_contig15	contig_92	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452372	453603	ec_ill_ec_contig79	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453604	514018	ec_ill_ec_contig31	contig_92	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514206	857425	ec_ill_ec_contig1	contig_92	100.0		True
local misassembly
343563	393863	857426	907725	ec_ill_ec_contig1	contig_92	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980681	907726	ec_ill_ec_contig16	contig_92	100.0		True
local misassembly
1	31383	1012064	980682	ec_ill_ec_contig16	contig_92	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015092	1012066	ec_ill_ec_contig65	contig_92	99.93		True
local misassembly
1	1463	1016958	1015496	ec_ill_ec_contig65	contig_92	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058506	1017229	ec_ill_ec_contig37	contig_92	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059426	1058507	ec_ill_ec_contig83	contig_92	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059427	1206919	ec_ill_ec_contig7	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206920	1208843	ec_ill_ec_contig73	contig_92	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209405	1208844	ec_ill_ec_contig91	contig_92	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209406	1210050	ec_ill_ec_contig94	contig_92	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210304	1212032	ec_ill_ec_contig75	contig_92	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212481	1212966	ec_ill_ec_contig104	contig_92	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220937	1213034	ec_ill_ec_contig60	contig_92	100.0		True
