S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_96	100.0		True
local misassembly
310191	312944	102684	105437	ec_ill_ec_contig2	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303789	105527	ec_ill_ec_contig4	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306761	303790	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1	1463	308621	307159	ec_ill_ec_contig65	contig_96	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308988	346284	ec_ill_ec_contig39	contig_96	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346380	346708	ec_ill_ec_contig104	contig_96	91.19		True
indel: indel (> 5bp)
384	502	346709	346827	ec_ill_ec_contig104	contig_96	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346900	392202	ec_ill_ec_contig15	contig_96	99.94		True
local misassembly
45064	105217	392217	452369	ec_ill_ec_contig15	contig_96	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452370	453601	ec_ill_ec_contig79	contig_96	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453602	514016	ec_ill_ec_contig31	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514204	857425	ec_ill_ec_contig1	contig_96	100.0		True
local misassembly
343563	393863	857426	907724	ec_ill_ec_contig1	contig_96	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980680	907725	ec_ill_ec_contig16	contig_96	100.0		True
local misassembly
1	31383	1012063	980681	ec_ill_ec_contig16	contig_96	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015091	1012065	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1	1463	1016957	1015495	ec_ill_ec_contig65	contig_96	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058504	1017228	ec_ill_ec_contig37	contig_96	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059424	1058505	ec_ill_ec_contig83	contig_96	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059425	1206917	ec_ill_ec_contig7	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206918	1208841	ec_ill_ec_contig73	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209403	1208842	ec_ill_ec_contig91	contig_96	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209404	1210048	ec_ill_ec_contig94	contig_96	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210302	1212030	ec_ill_ec_contig75	contig_96	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212479	1212964	ec_ill_ec_contig104	contig_96	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220935	1213032	ec_ill_ec_contig60	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222057	1220936	ec_ill_ec_contig80	contig_96	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222058	1315456	ec_ill_ec_contig20	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315457	1317380	ec_ill_ec_contig73	contig_96	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317942	1317381	ec_ill_ec_contig91	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317943	1318567	ec_ill_ec_contig94	contig_96	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318568	1390412	ec_ill_ec_contig25	contig_96	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395843	1390520	ec_ill_ec_contig64	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396126	1412195	ec_ill_ec_contig53	contig_96	99.99		True
translocation
26703	27345	1412196	1412838	ec_ill_ec_contig46	contig_96	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412839	1413293	ec_ill_ec_contig101	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415874	1413294	ec_ill_ec_contig70	contig_96	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416157	1418581	ec_ill_ec_contig72	contig_96	100.0		True
translocation
4875	5324	1418582	1419031	ec_ill_ec_contig64	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419744	1419134	ec_ill_ec_contig25	contig_96	97.25		True
translocation
1	22687	1442431	1419745	ec_ill_ec_contig48	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442432	1442991	ec_ill_ec_contig92	contig_96	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442992	1444348	ec_ill_ec_contig77	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444862	1444349	ec_ill_ec_contig97	contig_96	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555950	1444863	ec_ill_ec_contig12	contig_96	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556135	1557597	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1876	4847	1557918	1560889	ec_ill_ec_contig65	contig_96	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649356	1560890	ec_ill_ec_contig23	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649760	1651222	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1876	4902	1651635	1654664	ec_ill_ec_contig65	contig_96	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654883	1708569	ec_ill_ec_contig33	contig_96	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708570	1780487	ec_ill_ec_contig24	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780886	1782348	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1876	4902	1782669	1785695	ec_ill_ec_contig65	contig_96	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790181	1785914	ec_ill_ec_contig66	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790182	1791101	ec_ill_ec_contig83	contig_96	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821943	1791102	ec_ill_ec_contig43	contig_96	100.0		True
translocation
56	399	1822285	1821944	ec_ill_ec_contig6	contig_96	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822286	1823748	ec_ill_ec_contig65	contig_96	100.0		True
local misassembly
1876	4902	1824070	1827096	ec_ill_ec_contig65	contig_96	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1827098	1830109	ec_ill_ec_contig8	contig_96	99.93		True
indel: stretch of mismatches
3012	83127	1830110	1910125	ec_ill_ec_contig8	contig_96	99.87		True
local misassembly
82979	138617	1910316	1965954	ec_ill_ec_contig8	contig_96	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966507	1966022	ec_ill_ec_contig104	contig_96	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966603	1996854	ec_ill_ec_contig44	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104791	1997046	ec_ill_ec_contig14	contig_96	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104792	2105902	ec_ill_ec_contig81	contig_96	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105903	2115599	ec_ill_ec_contig59	contig_96	99.99		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116121	2115672	ec_ill_ec_contig104	contig_96	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116122	2119666	ec_ill_ec_contig67	contig_96	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
