S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102675	ec_ill_ec_contig2	contig_96	99.97		True
local misassembly
310191	312944	102676	105429	ec_ill_ec_contig2	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303762	105519	ec_ill_ec_contig4	contig_96	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306733	303763	ec_ill_ec_contig65	contig_96	99.9		True
local misassembly
1	1463	308593	307131	ec_ill_ec_contig65	contig_96	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308960	346254	ec_ill_ec_contig39	contig_96	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346350	346678	ec_ill_ec_contig104	contig_96	91.19		True
indel: indel (> 5bp)
384	502	346679	346797	ec_ill_ec_contig104	contig_96	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346870	392169	ec_ill_ec_contig15	contig_96	99.92		True
local misassembly
45064	105217	392184	452330	ec_ill_ec_contig15	contig_96	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452331	453561	ec_ill_ec_contig79	contig_96	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453562	513974	ec_ill_ec_contig31	contig_96	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514162	857347	ec_ill_ec_contig1	contig_96	99.97		True
local misassembly
343563	393863	857348	907640	ec_ill_ec_contig1	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980584	907641	ec_ill_ec_contig16	contig_96	99.97		True
local misassembly
1	31383	1011960	980585	ec_ill_ec_contig16	contig_96	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014988	1011962	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1	1463	1016853	1015392	ec_ill_ec_contig65	contig_96	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058395	1017124	ec_ill_ec_contig37	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059313	1058396	ec_ill_ec_contig83	contig_96	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059314	1206785	ec_ill_ec_contig7	contig_96	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206786	1208710	ec_ill_ec_contig73	contig_96	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209272	1208711	ec_ill_ec_contig91	contig_96	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209273	1209917	ec_ill_ec_contig94	contig_96	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210171	1211899	ec_ill_ec_contig75	contig_96	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212348	1212833	ec_ill_ec_contig104	contig_96	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220801	1212901	ec_ill_ec_contig60	contig_96	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221923	1220802	ec_ill_ec_contig80	contig_96	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221924	1315311	ec_ill_ec_contig20	contig_96	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315312	1317235	ec_ill_ec_contig73	contig_96	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317797	1317236	ec_ill_ec_contig91	contig_96	100.0		True
