ef_ill_ef_contig29	contig_50
pa_ill_pa_contig11	contig_165
pa_ill_pa_contig10	contig_165
pa_ill_pa_contig13	contig_165
pa_ill_pa_contig12	contig_165
pa_ill_pa_contig15	contig_165
pa_ill_pa_contig14	contig_165
pa_ill_pa_contig17	contig_165
pa_ill_pa_contig16	contig_165
pa_ill_pa_contig19	contig_165
pa_ill_pa_contig18	contig_165
bs_ill_bs_contig1326	contig_45	contig_2	contig_24
pa_ill_pa_contig81	contig_165
lm_ill_lm_contig2	contig_24
lm_ill_lm_contig5	contig_24
lf_ill_lf_contig28	contig_25
lf_ill_lf_contig29	contig_25
lf_ill_lf_contig26	contig_25
lf_ill_lf_contig27	contig_25
lf_ill_lf_contig24	contig_25
lf_ill_lf_contig25	contig_25
lf_ill_lf_contig22	contig_25
lf_ill_lf_contig23	contig_25
lf_ill_lf_contig20	contig_25
lf_ill_lf_contig21	contig_25
ef_ill_ef_contig13	contig_50
lm_ill_lm_contig4	contig_24
sa_ill_sa_contig10	contig_45
ef_ill_ef_contig11	contig_50
ec_ill_ec_contig97	contig_36
pa_ill_pa_contig77	contig_165
ec_ill_ec_contig95	contig_36
ec_ill_ec_contig94	contig_36
ec_ill_ec_contig93	contig_36
ec_ill_ec_contig92	contig_36
ec_ill_ec_contig91	contig_36
ec_ill_ec_contig78	contig_36
sa_ill_sa_contig28	contig_45
ec_ill_ec_contig99	contig_36
ec_ill_ec_contig98	contig_36
ef_ill_ef_contig10	contig_50
sa_ill_sa_contig29	contig_45
ef_ill_ef_contig15	contig_50
pa_ill_pa_contig72	contig_165
lf_ill_lf_contig7	contig_25
lf_ill_lf_contig6	contig_25
lf_ill_lf_contig5	contig_25
lf_ill_lf_contig4	contig_25
lf_ill_lf_contig3	contig_25
lf_ill_lf_contig2	contig_25
lf_ill_lf_contig1	contig_25
pa_ill_pa_contig70	contig_165
lf_ill_lf_contig9	contig_25
lf_ill_lf_contig8	contig_25
ef_ill_ef_contig1	contig_50
ec_ill_ec_contig71	contig_36
ef_ill_ef_contig3	contig_50
ef_ill_ef_contig2	contig_2	contig_24	contig_50
pa_ill_pa_contig59	contig_165
pa_ill_pa_contig58	contig_165
ef_ill_ef_contig7	contig_50
sa_ill_sa_contig23	contig_45	contig_2
pa_ill_pa_contig55	contig_165
pa_ill_pa_contig54	contig_165
pa_ill_pa_contig57	contig_165
pa_ill_pa_contig56	contig_165
pa_ill_pa_contig51	contig_165
pa_ill_pa_contig50	contig_165
pa_ill_pa_contig53	contig_165
pa_ill_pa_contig52	contig_165
sa_ill_sa_contig21	contig_45
bs_ill_bs_contig1250	contig_2
sa_ill_sa_contig26	contig_45	contig_2
ef_ill_ef_contig12	contig_50
sa_ill_sa_contig27	contig_45
ec_ill_ec_contig77	contig_36
sa_ill_sa_contig25	contig_45	contig_2	contig_24
sa_ill_sa_contig15	contig_45
bs_ill_bs_contig11	contig_2
bs_ill_bs_contig10	contig_2
bs_ill_bs_contig13	contig_45	contig_2	contig_24	contig_50
bs_ill_bs_contig12	contig_2
bs_ill_bs_contig15	contig_2	contig_24
bs_ill_bs_contig14	contig_2
bs_ill_bs_contig17	contig_2
bs_ill_bs_contig16	contig_2
bs_ill_bs_contig19	contig_2
bs_ill_bs_contig18	contig_2
sa_ill_sa_contig13	contig_45
sa_ill_sa_contig12	contig_45
sa_ill_sa_contig11	contig_45
