S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	11004	11013	11	ec_ill_ec_contig44	contig_2	99.95		True
local misassembly [fragmentation of reference genome]
22	507	11109	11594	ec_ill_ec_contig104	contig_2	91.77		True
fake: not a misassembly [fragmentation of reference genome]
82979	138617	67298	11662	ec_ill_ec_contig8	contig_2	99.99		True
local misassembly
3012	83127	147502	67489	ec_ill_ec_contig8	contig_2	99.87		True
indel: stretch of mismatches
1	3011	150513	147503	ec_ill_ec_contig8	contig_2	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	153541	150515	ec_ill_ec_contig65	contig_2	99.5		True
local misassembly
1	1463	155324	153862	ec_ill_ec_contig65	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	399	155325	155666	ec_ill_ec_contig6	contig_2	98.24		True
translocation
1	30843	155667	186508	ec_ill_ec_contig43	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	187429	186509	ec_ill_ec_contig83	contig_2	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4268	187430	191697	ec_ill_ec_contig66	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	194942	191916	ec_ill_ec_contig65	contig_2	99.7		True
local misassembly
1	1463	196725	195263	ec_ill_ec_contig65	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	71920	269042	197124	ec_ill_ec_contig24	contig_2	100.0		True
local misassembly [fragmentation of reference genome]
1	53688	322728	269043	ec_ill_ec_contig33	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	325976	322947	ec_ill_ec_contig65	contig_2	99.67		True
local misassembly
1	1463	327851	326389	ec_ill_ec_contig65	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	88468	328255	416719	ec_ill_ec_contig23	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	419691	416720	ec_ill_ec_contig65	contig_2	99.7		True
local misassembly
1	1463	421477	420012	ec_ill_ec_contig65	contig_2	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	111087	421662	532748	ec_ill_ec_contig12	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	532749	533262	ec_ill_ec_contig97	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	534619	533263	ec_ill_ec_contig77	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	535179	534620	ec_ill_ec_contig92	contig_2	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	22687	535180	557863	ec_ill_ec_contig48	contig_2	99.97		True
translocation
71245	71855	557864	558474	ec_ill_ec_contig25	contig_2	97.25		True
fake: not a misassembly [fragmentation of reference genome]
4875	5324	559026	558577	ec_ill_ec_contig64	contig_2	100.0		True
translocation
1	2425	561451	559027	ec_ill_ec_contig72	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	2582	561734	564315	ec_ill_ec_contig70	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	564769	564316	ec_ill_ec_contig101	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
26703	27345	565412	564770	ec_ill_ec_contig46	contig_2	97.42		True
translocation
1	16070	581482	565413	ec_ill_ec_contig53	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	5324	581765	587088	ec_ill_ec_contig64	contig_2	100.0		True
local misassembly [fragmentation of reference genome]
1	71850	659039	587196	ec_ill_ec_contig25	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	625	659609	659040	ec_ill_ec_contig94	contig_2	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	659610	660226	ec_ill_ec_contig91	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	662150	660227	ec_ill_ec_contig73	contig_2	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	755549	662151	ec_ill_ec_contig20	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	755550	756671	ec_ill_ec_contig80	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7904	756672	764575	ec_ill_ec_contig60	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	765128	764643	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	1730	767312	765577	ec_ill_ec_contig75	contig_2	99.48		True
fake: not a misassembly [fragmentation of reference genome]
56	645	768155	767566	ec_ill_ec_contig94	contig_2	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	768156	768772	ec_ill_ec_contig91	contig_2	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	770696	768773	ec_ill_ec_contig73	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	918192	770697	ec_ill_ec_contig7	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	918193	919113	ec_ill_ec_contig83	contig_2	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41279	919114	960393	ec_ill_ec_contig37	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	960664	962126	ec_ill_ec_contig65	contig_2	99.73		True
local misassembly
1876	4902	962530	965556	ec_ill_ec_contig65	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	31383	965558	996939	ec_ill_ec_contig16	contig_2	99.95		True
local misassembly
31475	104431	996940	1069897	ec_ill_ec_contig16	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
343563	393863	1120199	1069898	ec_ill_ec_contig1	contig_2	99.99		True
local misassembly
1	343223	1463413	1120200	ec_ill_ec_contig1	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	60415	1524010	1463601	ec_ill_ec_contig31	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1525243	1524011	ec_ill_ec_contig79	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
45064	105217	1585393	1525244	ec_ill_ec_contig15	contig_2	99.95		True
local misassembly
1	45323	1630712	1585408	ec_ill_ec_contig15	contig_2	99.95		True
indel: indel (<= 5bp) [fragmentation of reference genome]
384	502	1630903	1630785	ec_ill_ec_contig104	contig_2	96.64		True
indel: indel (> 5bp)
22	350	1631232	1630904	ec_ill_ec_contig104	contig_2	91.19		True
local misassembly [fragmentation of reference genome]
1	37298	1668625	1631328	ec_ill_ec_contig39	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1668992	1670454	ec_ill_ec_contig65	contig_2	99.73		True
local misassembly
1876	4847	1670852	1673823	ec_ill_ec_contig65	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	198269	1673824	1872084	ec_ill_ec_contig4	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
310191	312944	1874927	1872174	ec_ill_ec_contig2	contig_2	100.0		True
local misassembly
1	310075	2185014	1874928	ec_ill_ec_contig2	contig_2	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	2185015	2185505	ec_ill_ec_contig98	contig_2	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	2200890	2185506	ec_ill_ec_contig54	contig_2	99.75		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2201443	2200958	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	2298829	2201539	ec_ill_ec_contig19	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	2298830	2301354	ec_ill_ec_contig71	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	576	2301570	2302145	ec_ill_ec_contig95	contig_2	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	2302146	2309838	ec_ill_ec_contig61	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	2310293	2309839	ec_ill_ec_contig101	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	2337637	2310294	ec_ill_ec_contig46	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	2337638	2338210	ec_ill_ec_contig96	contig_2	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	2338554	2338211	ec_ill_ec_contig85	contig_2	93.66		True
translocation
1	1970	2340524	2338555	ec_ill_ec_contig74	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	2341498	2340525	ec_ill_ec_contig82	contig_2	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	2341499	2355875	ec_ill_ec_contig55	contig_2	99.97		True
translocation
1	384	2356259	2355876	ec_ill_ec_contig50	contig_2	98.97		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	2356773	2356379	ec_ill_ec_contig9	contig_2	97.18		True
translocation
1	18741	2356774	2375512	ec_ill_ec_contig51	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2376065	2375580	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	2376161	2407848	ec_ill_ec_contig42	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	2420715	2407849	ec_ill_ec_contig57	contig_2	99.99		True
local misassembly [fragmentation of reference genome]
22	507	2420811	2421296	ec_ill_ec_contig104	contig_2	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	2520136	2421364	ec_ill_ec_contig18	contig_2	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2521368	2520137	ec_ill_ec_contig79	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	2692665	2521369	ec_ill_ec_contig3	contig_2	100.0		True
local misassembly
1	57666	2750330	2692666	ec_ill_ec_contig3	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	2750331	2750905	ec_ill_ec_contig96	contig_2	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	2751267	2750906	ec_ill_ec_contig85	contig_2	94.88		True
translocation
56	550	2751762	2751268	ec_ill_ec_contig102	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	2752354	2751763	ec_ill_ec_contig93	contig_2	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	2752355	2753193	ec_ill_ec_contig88	contig_2	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	2754276	2753194	ec_ill_ec_contig82	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	2754277	2755141	ec_ill_ec_contig87	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	2755142	2755666	ec_ill_ec_contig100	contig_2	99.66		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	2756618	2756114	ec_ill_ec_contig50	contig_2	94.43		True
translocation
1	13785	2756619	2770403	ec_ill_ec_contig56	contig_2	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2770956	2770471	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	292	2771819	2772110	ec_ill_ec_contig13	contig_2	97.96		True
translocation
9004	9482	2772111	2772589	ec_ill_ec_contig55	contig_2	96.15		True
translocation
1	595	2772590	2773184	ec_ill_ec_contig99	contig_2	100.0		True
translocation
70844	71136	2773390	2773682	ec_ill_ec_contig26	contig_2	99.32		True
fake: not a misassembly [fragmentation of reference genome]
1	395	2773802	2774196	ec_ill_ec_contig9	contig_2	96.9		True
translocation
1	70438	2774197	2844633	ec_ill_ec_contig27	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	2844634	2845755	ec_ill_ec_contig80	contig_2	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	2883805	2845756	ec_ill_ec_contig38	contig_2	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	2887537	2884419	ec_ill_ec_contig69	contig_2	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	2888419	2959580	ec_ill_ec_contig26	contig_2	99.94		True
local misassembly [fragmentation of reference genome]
1	125137	2959705	3084837	ec_ill_ec_contig9	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3084957	3103977	ec_ill_ec_contig50	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3104949	3104425	ec_ill_ec_contig100	contig_2	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3105831	3104950	ec_ill_ec_contig86	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3105832	3106915	ec_ill_ec_contig82	contig_2	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3107754	3106916	ec_ill_ec_contig88	contig_2	99.78		True
