S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	11003	11001	1	ec_ill_ec_contig44	contig_2	99.97		True
local misassembly [fragmentation of reference genome]
22	507	11097	11582	ec_ill_ec_contig104	contig_2	91.77		True
fake: not a misassembly [fragmentation of reference genome]
82979	138617	67279	11650	ec_ill_ec_contig8	contig_2	99.96		True
local misassembly
3012	83127	147456	67470	ec_ill_ec_contig8	contig_2	99.83		True
indel: stretch of mismatches
1	3011	150467	147457	ec_ill_ec_contig8	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	153495	150469	ec_ill_ec_contig65	contig_2	99.5		True
local misassembly
1	1463	155279	153816	ec_ill_ec_contig65	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	399	155280	155621	ec_ill_ec_contig6	contig_2	98.24		True
translocation
1	30843	155622	186455	ec_ill_ec_contig43	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	187375	186456	ec_ill_ec_contig83	contig_2	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4268	187376	191640	ec_ill_ec_contig66	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	194885	191859	ec_ill_ec_contig65	contig_2	99.7		True
local misassembly
1	1463	196668	195208	ec_ill_ec_contig65	contig_2	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	71920	268978	197067	ec_ill_ec_contig24	contig_2	99.96		True
local misassembly [fragmentation of reference genome]
1	53688	322659	268979	ec_ill_ec_contig33	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	325907	322878	ec_ill_ec_contig65	contig_2	99.67		True
local misassembly
1	1463	327780	326319	ec_ill_ec_contig65	contig_2	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	88468	328184	416624	ec_ill_ec_contig23	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	419599	416625	ec_ill_ec_contig65	contig_2	99.6		True
local misassembly
1	1463	421379	419920	ec_ill_ec_contig65	contig_2	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	111087	421564	532629	ec_ill_ec_contig12	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	532630	533143	ec_ill_ec_contig97	contig_2	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	534499	533144	ec_ill_ec_contig77	contig_2	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	535059	534500	ec_ill_ec_contig92	contig_2	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	22687	535060	557747	ec_ill_ec_contig48	contig_2	99.98		True
translocation
71245	71855	557748	558358	ec_ill_ec_contig25	contig_2	97.25		True
fake: not a misassembly [fragmentation of reference genome]
4875	5324	558910	558461	ec_ill_ec_contig64	contig_2	100.0		True
translocation
1	2425	561334	558911	ec_ill_ec_contig72	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2582	561616	564195	ec_ill_ec_contig70	contig_2	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	564650	564196	ec_ill_ec_contig101	contig_2	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
26703	27345	565292	564651	ec_ill_ec_contig46	contig_2	97.42		True
translocation
1	16070	581356	565293	ec_ill_ec_contig53	contig_2	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5324	581639	586959	ec_ill_ec_contig64	contig_2	99.94		True
local misassembly [fragmentation of reference genome]
1	71850	658900	587067	ec_ill_ec_contig25	contig_2	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	625	659470	658901	ec_ill_ec_contig94	contig_2	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	659471	660086	ec_ill_ec_contig91	contig_2	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	662010	660087	ec_ill_ec_contig73	contig_2	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	755398	662011	ec_ill_ec_contig20	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	755399	756520	ec_ill_ec_contig80	contig_2	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7904	756521	764421	ec_ill_ec_contig60	contig_2	99.94		True
fake: not a misassembly [fragmentation of reference genome]
22	507	764974	764489	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	1730	767151	765423	ec_ill_ec_contig75	contig_2	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	645	767994	767405	ec_ill_ec_contig94	contig_2	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	767995	768615	ec_ill_ec_contig91	contig_2	99.11		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	770539	768616	ec_ill_ec_contig73	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	918009	770540	ec_ill_ec_contig7	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	918010	918929	ec_ill_ec_contig83	contig_2	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	41279	918930	960196	ec_ill_ec_contig37	contig_2	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	960467	961929	ec_ill_ec_contig65	contig_2	99.59		True
local misassembly
1876	4902	962333	965359	ec_ill_ec_contig65	contig_2	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	31383	965361	996740	ec_ill_ec_contig16	contig_2	99.9		True
local misassembly
31475	104431	996741	1069684	ec_ill_ec_contig16	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
343563	393863	1119978	1069685	ec_ill_ec_contig1	contig_2	99.96		True
local misassembly
1	343223	1463150	1119979	ec_ill_ec_contig1	contig_2	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	60415	1523749	1463338	ec_ill_ec_contig31	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1524979	1523750	ec_ill_ec_contig79	contig_2	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
45064	105217	1585124	1524980	ec_ill_ec_contig15	contig_2	99.93		True
local misassembly
1	45323	1630440	1585139	ec_ill_ec_contig15	contig_2	99.92		True
indel: indel (<= 5bp) [fragmentation of reference genome]
384	502	1630631	1630513	ec_ill_ec_contig104	contig_2	96.64		True
indel: indel (> 5bp)
22	350	1630960	1630632	ec_ill_ec_contig104	contig_2	91.19		True
local misassembly [fragmentation of reference genome]
1	37298	1668355	1631056	ec_ill_ec_contig39	contig_2	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1668722	1670183	ec_ill_ec_contig65	contig_2	99.66		True
local misassembly
1876	4847	1670581	1673551	ec_ill_ec_contig65	contig_2	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	198269	1673552	1871783	ec_ill_ec_contig4	contig_2	99.97		True
fake: not a misassembly [fragmentation of reference genome]
310191	312944	1874626	1871873	ec_ill_ec_contig2	contig_2	100.0		True
local misassembly
1	310075	2184654	1874627	ec_ill_ec_contig2	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	2184655	2185139	ec_ill_ec_contig98	contig_2	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	2200492	2185140	ec_ill_ec_contig54	contig_2	99.92		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2201045	2200560	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	2298410	2201141	ec_ill_ec_contig19	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	2298411	2300937	ec_ill_ec_contig71	contig_2	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	576	2301153	2301728	ec_ill_ec_contig95	contig_2	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	2301729	2309415	ec_ill_ec_contig61	contig_2	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	2309869	2309416	ec_ill_ec_contig101	contig_2	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	2337214	2309870	ec_ill_ec_contig46	contig_2	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	2337215	2337788	ec_ill_ec_contig96	contig_2	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	2338131	2337789	ec_ill_ec_contig85	contig_2	93.45		True
translocation
1	1970	2340101	2338132	ec_ill_ec_contig74	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	2341074	2340102	ec_ill_ec_contig82	contig_2	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	2341075	2355445	ec_ill_ec_contig55	contig_2	99.94		True
translocation
1	384	2355829	2355446	ec_ill_ec_contig50	contig_2	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	2355949	2356343	ec_ill_ec_contig9	contig_2	97.18		True
translocation
1	18741	2356344	2375082	ec_ill_ec_contig51	contig_2	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2375635	2375150	ec_ill_ec_contig104	contig_2	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	2375731	2407417	ec_ill_ec_contig42	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	2420280	2407418	ec_ill_ec_contig57	contig_2	99.96		True
local misassembly [fragmentation of reference genome]
22	507	2420376	2420861	ec_ill_ec_contig104	contig_2	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	2519687	2420929	ec_ill_ec_contig18	contig_2	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2520918	2519688	ec_ill_ec_contig79	contig_2	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	2692178	2520919	ec_ill_ec_contig3	contig_2	99.97		True
local misassembly
1	57666	2749841	2692179	ec_ill_ec_contig3	contig_2	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	2749842	2750414	ec_ill_ec_contig96	contig_2	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	2750776	2750415	ec_ill_ec_contig85	contig_2	94.88		True
translocation
56	550	2751271	2750777	ec_ill_ec_contig102	contig_2	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	2751861	2751272	ec_ill_ec_contig93	contig_2	99.38		True
indel: indel (> 5bp) [fragmentation of reference genome]
