S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200251	1	ec_ill_ec_contig2	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200252	200737	ec_ill_ec_contig98	contig_14	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216102	200738	ec_ill_ec_contig54	contig_14	99.82		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216654	216169	ec_ill_ec_contig104	contig_14	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314020	216750	ec_ill_ec_contig19	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314021	316545	ec_ill_ec_contig71	contig_14	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316760	317335	ec_ill_ec_contig95	contig_14	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317336	325024	ec_ill_ec_contig61	contig_14	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325479	325025	ec_ill_ec_contig101	contig_14	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352819	325480	ec_ill_ec_contig46	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352820	353392	ec_ill_ec_contig96	contig_14	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353735	353393	ec_ill_ec_contig85	contig_14	93.45		True
translocation
1	1970	355704	353736	ec_ill_ec_contig74	contig_14	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356677	355705	ec_ill_ec_contig82	contig_14	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356678	371049	ec_ill_ec_contig55	contig_14	99.93		True
translocation
1	384	371433	371050	ec_ill_ec_contig50	contig_14	98.97		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	371948	371553	ec_ill_ec_contig9	contig_14	97.0		True
translocation
1	18741	371949	390686	ec_ill_ec_contig51	contig_14	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391239	390754	ec_ill_ec_contig104	contig_14	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391335	423014	ec_ill_ec_contig42	contig_14	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435879	423015	ec_ill_ec_contig57	contig_14	99.95		True
local misassembly [fragmentation of reference genome]
22	507	435975	436460	ec_ill_ec_contig104	contig_14	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535286	436528	ec_ill_ec_contig18	contig_14	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536517	535287	ec_ill_ec_contig79	contig_14	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707790	536518	ec_ill_ec_contig3	contig_14	99.96		True
local misassembly
1	57666	765446	707791	ec_ill_ec_contig3	contig_14	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765447	766019	ec_ill_ec_contig96	contig_14	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
616	912	766316	766020	ec_ill_ec_contig85	contig_14	94.6		True
indel: indel (<= 5bp)
551	615	766383	766319	ec_ill_ec_contig85	contig_14	95.59		True
translocation
56	550	766878	766384	ec_ill_ec_contig102	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767470	766879	ec_ill_ec_contig93	contig_14	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767471	768309	ec_ill_ec_contig88	contig_14	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769394	768310	ec_ill_ec_contig82	contig_14	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769395	770259	ec_ill_ec_contig87	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770260	770783	ec_ill_ec_contig100	contig_14	99.48		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771734	771231	ec_ill_ec_contig50	contig_14	94.21		True
translocation
1	13785	771735	785517	ec_ill_ec_contig56	contig_14	99.95		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786070	785585	ec_ill_ec_contig104	contig_14	91.77		True
local misassembly [fragmentation of reference genome]
1	292	786933	787224	ec_ill_ec_contig13	contig_14	97.96		True
translocation
9004	9482	787225	787703	ec_ill_ec_contig55	contig_14	96.15		True
translocation
1	595	787704	788298	ec_ill_ec_contig99	contig_14	100.0		True
translocation
70844	71136	788504	788796	ec_ill_ec_contig26	contig_14	99.32		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	789309	788916	ec_ill_ec_contig9	contig_14	96.71		True
translocation
1	70438	789310	859730	ec_ill_ec_contig27	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	859731	860852	ec_ill_ec_contig80	contig_14	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	898894	860853	ec_ill_ec_contig38	contig_14	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	902629	899508	ec_ill_ec_contig69	contig_14	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	903511	974659	ec_ill_ec_contig26	contig_14	99.91		True
local misassembly [fragmentation of reference genome]
1	125137	974784	1099899	ec_ill_ec_contig9	contig_14	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	1100019	1119035	ec_ill_ec_contig50	contig_14	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	580	1120008	1119483	ec_ill_ec_contig100	contig_14	99.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	1120890	1120009	ec_ill_ec_contig86	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	1120891	1121974	ec_ill_ec_contig82	contig_14	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	1122812	1121975	ec_ill_ec_contig88	contig_14	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	1122813	1123349	ec_ill_ec_contig93	contig_14	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	1123350	1124316	ec_ill_ec_contig85	contig_14	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	1124834	1124317	ec_ill_ec_contig96	contig_14	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	110908	1235714	1124835	ec_ill_ec_contig13	contig_14	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	111329	1347302	1235994	ec_ill_ec_contig11	contig_14	99.96		True
local misassembly [fragmentation of reference genome]
22	300	1347581	1347303	ec_ill_ec_contig104	contig_14	91.77		True
local misassembly [fragmentation of reference genome]
1	31737	1379408	1347677	ec_ill_ec_contig41	contig_14	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1379409	1379919	ec_ill_ec_contig97	contig_14	96.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7319	1379920	1387237	ec_ill_ec_contig62	contig_14	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	507	1387811	1387305	ec_ill_ec_contig104	contig_14	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	670	1388669	1388055	ec_ill_ec_contig92	contig_14	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31854	1420508	1388670	ec_ill_ec_contig40	contig_14	99.9		True
translocation
124	1802	1422187	1420509	ec_ill_ec_contig61	contig_14	93.05		True
translocation
1	2582	1425133	1422553	ec_ill_ec_contig71	contig_14	99.81		True
translocation
71159	71855	1425329	1426027	ec_ill_ec_contig25	contig_14	96.28		True
fake: not a misassembly [fragmentation of reference genome]
26439	26892	1426583	1426130	ec_ill_ec_contig47	contig_14	100.0		True
translocation
1	1347	1427930	1426584	ec_ill_ec_contig78	contig_14	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	1428438	1427931	ec_ill_ec_contig95	contig_14	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	10296	1428439	1438733	ec_ill_ec_contig58	contig_14	99.87		True
local misassembly [fragmentation of reference genome]
22	507	1438829	1439314	ec_ill_ec_contig104	contig_14	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	64433	1439384	1503810	ec_ill_ec_contig30	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	1504921	1503811	ec_ill_ec_contig81	contig_14	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	1504922	1594238	ec_ill_ec_contig22	contig_14	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1595469	1594239	ec_ill_ec_contig79	contig_14	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70123	1665589	1595470	ec_ill_ec_contig28	contig_14	99.97		True
local misassembly [fragmentation of reference genome]
22	507	1665685	1666170	ec_ill_ec_contig104	contig_14	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	5981	1672217	1666238	ec_ill_ec_contig63	contig_14	99.88		True
translocation
1	4424	1676645	1672218	ec_ill_ec_contig28	contig_14	99.78		True
local misassembly [fragmentation of reference genome]
22	507	1676741	1677226	ec_ill_ec_contig104	contig_14	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	101963	1779232	1677295	ec_ill_ec_contig17	contig_14	99.96		True
local misassembly [fragmentation of reference genome]
42883	42981	1779960	1779862	ec_ill_ec_contig36	contig_14	98.99		True
local misassembly
1	43039	1823134	1780109	ec_ill_ec_contig36	contig_14	99.95		True
relocation, inconsistency = -1267
182	998	1824218	1823404	ec_ill_ec_contig36	contig_14	94.81		True
translocation
1	1672	1825889	1824219	ec_ill_ec_contig76	contig_14	99.88		True
translocation
21	331	1826200	1825890	ec_ill_ec_contig25	contig_14	97.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	1826790	1826201	ec_ill_ec_contig94	contig_14	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1028	1827817	1826791	ec_ill_ec_contig84	contig_14	99.9		True
fake: not a misassembly [fragmentation of reference genome]
56	645	1828660	1828071	ec_ill_ec_contig94	contig_14	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	1828661	1829277	ec_ill_ec_contig91	contig_14	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1831201	1829278	ec_ill_ec_contig73	contig_14	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32653	1831202	1863851	ec_ill_ec_contig10	contig_14	99.95		True
local misassembly
33156	119686	1863852	1950471	ec_ill_ec_contig10	contig_14	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1951702	1950472	ec_ill_ec_contig79	contig_14	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
