S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
56	1232	1196	20	ec_ill_ec_contig80	contig_1	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	71631	1197	ec_ill_ec_contig27	contig_1	100.0		True
translocation
1	395	72026	71632	ec_ill_ec_contig9	contig_1	96.9		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	72438	72146	ec_ill_ec_contig26	contig_1	99.32		True
translocation
1	595	73238	72644	ec_ill_ec_contig99	contig_1	100.0		True
translocation
9004	9482	73717	73239	ec_ill_ec_contig55	contig_1	96.15		True
translocation
1	292	74009	73718	ec_ill_ec_contig13	contig_1	97.96		True
local misassembly [fragmentation of reference genome]
22	507	74872	75357	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	89209	75425	ec_ill_ec_contig56	contig_1	99.99		True
translocation
18517	19021	89210	89714	ec_ill_ec_contig50	contig_1	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	90686	90162	ec_ill_ec_contig100	contig_1	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	91551	90687	ec_ill_ec_contig87	contig_1	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	91552	92634	ec_ill_ec_contig82	contig_1	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	93473	92635	ec_ill_ec_contig88	contig_1	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	93474	94065	ec_ill_ec_contig93	contig_1	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	94066	94560	ec_ill_ec_contig102	contig_1	100.0		True
translocation
551	912	94561	94922	ec_ill_ec_contig85	contig_1	94.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	95496	94923	ec_ill_ec_contig96	contig_1	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	95497	153162	ec_ill_ec_contig3	contig_1	99.97		True
local misassembly
57763	229060	153163	324458	ec_ill_ec_contig3	contig_1	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	324459	325690	ec_ill_ec_contig79	contig_1	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	325691	424465	ec_ill_ec_contig18	contig_1	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	425018	424533	ec_ill_ec_contig104	contig_1	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	425114	437980	ec_ill_ec_contig57	contig_1	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	469669	437981	ec_ill_ec_contig42	contig_1	100.0		True
local misassembly [fragmentation of reference genome]
22	507	469765	470250	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	489058	470318	ec_ill_ec_contig51	contig_1	99.99		True
translocation
1	395	489453	489059	ec_ill_ec_contig9	contig_1	97.18		True
fake: not a misassembly [fragmentation of reference genome]
1	384	489573	489956	ec_ill_ec_contig50	contig_1	98.97		True
translocation
1	14377	504332	489957	ec_ill_ec_contig55	contig_1	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	504333	505306	ec_ill_ec_contig82	contig_1	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	505307	507276	ec_ill_ec_contig74	contig_1	100.0		True
translocation
569	912	507277	507619	ec_ill_ec_contig85	contig_1	93.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	508193	507620	ec_ill_ec_contig96	contig_1	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	508194	535538	ec_ill_ec_contig46	contig_1	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	535539	535993	ec_ill_ec_contig101	contig_1	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	543686	535994	ec_ill_ec_contig61	contig_1	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	544262	543687	ec_ill_ec_contig95	contig_1	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	547002	544478	ec_ill_ec_contig71	contig_1	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	547003	644294	ec_ill_ec_contig19	contig_1	100.0		True
local misassembly [fragmentation of reference genome]
22	507	644390	644875	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	644943	660313	ec_ill_ec_contig54	contig_1	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	660801	660314	ec_ill_ec_contig98	contig_1	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	310075	660802	970873	ec_ill_ec_contig2	contig_1	99.99		True
local misassembly
310191	312944	970874	973627	ec_ill_ec_contig2	contig_1	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	1171980	973717	ec_ill_ec_contig4	contig_1	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	1174952	1171981	ec_ill_ec_contig65	contig_1	99.93		True
local misassembly
