S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
56	1232	1196	20	ec_ill_ec_contig80	contig_1	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	71628	1197	ec_ill_ec_contig27	contig_1	99.98		True
translocation
124743	125137	71629	72022	ec_ill_ec_contig9	contig_1	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	72434	72142	ec_ill_ec_contig26	contig_1	99.32		True
translocation
1	595	73234	72640	ec_ill_ec_contig99	contig_1	100.0		True
translocation
9004	9482	73713	73235	ec_ill_ec_contig55	contig_1	96.15		True
translocation
1	292	74005	73714	ec_ill_ec_contig13	contig_1	97.96		True
local misassembly [fragmentation of reference genome]
22	507	74868	75353	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	89204	75421	ec_ill_ec_contig56	contig_1	99.96		True
translocation
18517	19021	89205	89709	ec_ill_ec_contig50	contig_1	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	90681	90157	ec_ill_ec_contig100	contig_1	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	91546	90682	ec_ill_ec_contig87	contig_1	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	91547	92629	ec_ill_ec_contig82	contig_1	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	93468	92630	ec_ill_ec_contig88	contig_1	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	93469	94060	ec_ill_ec_contig93	contig_1	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	94061	94555	ec_ill_ec_contig102	contig_1	100.0		True
translocation
551	905	94556	94910	ec_ill_ec_contig85	contig_1	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	95489	94917	ec_ill_ec_contig96	contig_1	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	95490	153149	ec_ill_ec_contig3	contig_1	99.94		True
local misassembly
57763	229060	153150	324428	ec_ill_ec_contig3	contig_1	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	324429	325658	ec_ill_ec_contig79	contig_1	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	325659	424424	ec_ill_ec_contig18	contig_1	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	424977	424492	ec_ill_ec_contig104	contig_1	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	425073	437937	ec_ill_ec_contig57	contig_1	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	469618	437938	ec_ill_ec_contig42	contig_1	99.97		True
local misassembly [fragmentation of reference genome]
22	507	469714	470199	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	489004	470267	ec_ill_ec_contig51	contig_1	99.97		True
translocation
124743	125137	489005	489399	ec_ill_ec_contig9	contig_1	97.18		True
fake: not a misassembly [fragmentation of reference genome]
1	384	489519	489902	ec_ill_ec_contig50	contig_1	98.97		True
translocation
1	14377	504273	489903	ec_ill_ec_contig55	contig_1	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	504274	505246	ec_ill_ec_contig82	contig_1	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	505247	507217	ec_ill_ec_contig74	contig_1	99.95		True
translocation
569	912	507218	507559	ec_ill_ec_contig85	contig_1	93.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	508132	507560	ec_ill_ec_contig96	contig_1	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	508133	535477	ec_ill_ec_contig46	contig_1	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	535478	535932	ec_ill_ec_contig101	contig_1	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	543624	535933	ec_ill_ec_contig61	contig_1	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	544200	543625	ec_ill_ec_contig95	contig_1	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	546938	544416	ec_ill_ec_contig71	contig_1	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	546939	644208	ec_ill_ec_contig19	contig_1	99.96		True
local misassembly [fragmentation of reference genome]
22	507	644304	644789	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	644857	660229	ec_ill_ec_contig54	contig_1	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	660713	660230	ec_ill_ec_contig98	contig_1	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	310075	660714	970735	ec_ill_ec_contig2	contig_1	99.96		True
local misassembly
310191	312944	970736	973488	ec_ill_ec_contig2	contig_1	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	1171821	973578	ec_ill_ec_contig4	contig_1	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	1174793	1171822	ec_ill_ec_contig65	contig_1	99.93		True
local misassembly
1	1463	1176653	1175191	ec_ill_ec_contig65	contig_1	99.73		True
fake: not a misassembly [fragmentation of reference genome]
