Assembly	# misassemblies	  # contig misassemblies	    # c. relocations	    # c. translocations	    # c. inversions	  # scaffold misassemblies	    # s. relocations	    # s. translocations	    # s. inversions	# misassembled contigs	Misassembled contigs length	# possibly misassembled contigs	    # possible misassemblies	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# misassemblies caused by fragmented reference	# unaligned mis. contigs	# mismatches	# indels	    # indels (<= 5 bp)	    # indels (> 5 bp)	Indels length
r10_8bins_1_MP	21	21	1	20	0	0	0	0	0	1	4765396	1	12	36	0	0	42	6	20581	969	872	97	6164
r10_8bins_1_MP_helen	21	21	1	20	0	0	0	0	0	1	4765339	1	12	36	0	0	42	6	20560	836	738	98	6059
r10_8bins_1_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765361	1	12	36	0	0	42	6	20674	705	609	96	5874
r10_8bins_1_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765365	1	12	36	0	0	42	6	20656	687	591	96	5855
r10_8bins_1_racon_r1	21	21	1	20	0	0	0	0	0	1	4764689	1	12	36	0	0	42	6	20842	1667	1570	97	7020
r10_8bins_1_racon_r2	21	21	1	20	0	0	0	0	0	1	4764726	1	12	36	0	0	42	6	20885	1552	1455	97	6871
r10_8bins_1_raw	19	19	1	18	0	0	0	0	0	1	4763575	1	32	57	0	0	36	6	23065	10839	10646	193	19825
r10_8bins_2_MP	21	21	1	20	0	0	0	0	0	1	4765403	1	12	37	0	0	42	6	20569	972	874	98	6132
r10_8bins_2_MP_helen	21	21	1	20	0	0	0	0	0	1	4765334	1	12	36	0	0	42	6	20547	847	748	99	6146
r10_8bins_2_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765359	1	12	37	0	0	42	6	20708	709	613	96	5833
r10_8bins_2_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765364	1	12	37	0	0	42	6	20689	702	606	96	5831
r10_8bins_2_racon_r1	21	21	1	20	0	0	0	0	0	1	4764683	1	12	36	0	0	42	6	21041	1665	1567	98	7060
r10_8bins_2_racon_r2	21	21	1	20	0	0	0	0	0	1	4764682	1	12	36	0	0	42	6	21005	1549	1452	97	6915
r10_8bins_2_raw	19	19	1	18	0	0	0	0	0	1	4763493	1	34	60	0	0	35	6	22658	11072	10871	201	20402
r10_8bins_3_MP	21	21	1	20	0	0	0	0	0	1	4765471	1	12	36	0	0	42	6	20365	956	853	103	6284
r10_8bins_3_MP_helen	21	21	1	20	0	0	0	0	0	1	4765411	1	12	36	0	0	42	6	20246	784	686	98	6066
r10_8bins_3_r1_medaka	21	21	1	20	0	0	0	0	0	1	4765372	1	12	36	0	0	42	6	20673	742	644	98	6014
r10_8bins_3_r2_medaka	21	21	1	20	0	0	0	0	0	1	4765365	1	12	36	0	0	42	6	20654	738	641	97	5975
r10_8bins_3_racon_r1	21	21	1	20	0	0	0	0	0	1	4764770	1	12	37	0	0	42	6	20567	1745	1647	98	7134
r10_8bins_3_racon_r2	21	21	1	20	0	0	0	0	0	1	4764744	1	12	36	0	0	42	6	21016	1565	1467	98	6973
r10_8bins_3_raw	19	19	1	18	0	0	0	0	0	1	4763941	1	28	50	0	0	38	6	22337	10974	10777	197	20473
