S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
56	1232	1196	20	ec_ill_ec_contig80	contig_1	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	71632	1197	ec_ill_ec_contig27	contig_1	99.99		True
translocation
1	395	72027	71633	ec_ill_ec_contig9	contig_1	96.9		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	72439	72147	ec_ill_ec_contig26	contig_1	99.32		True
translocation
1	595	73239	72645	ec_ill_ec_contig99	contig_1	100.0		True
translocation
9004	9482	73718	73240	ec_ill_ec_contig55	contig_1	96.15		True
translocation
1	292	74010	73719	ec_ill_ec_contig13	contig_1	97.96		True
local misassembly [fragmentation of reference genome]
22	507	74873	75358	ec_ill_ec_contig104	contig_1	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	89211	75426	ec_ill_ec_contig56	contig_1	99.99		True
translocation
18517	19021	89212	89716	ec_ill_ec_contig50	contig_1	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	90688	90164	ec_ill_ec_contig100	contig_1	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	91553	90689	ec_ill_ec_contig87	contig_1	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	91554	92636	ec_ill_ec_contig82	contig_1	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	93475	92637	ec_ill_ec_contig88	contig_1	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	93476	94067	ec_ill_ec_contig93	contig_1	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	94068	94562	ec_ill_ec_contig102	contig_1	100.0		True
translocation
551	912	94563	94924	ec_ill_ec_contig85	contig_1	94.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	95498	94925	ec_ill_ec_contig96	contig_1	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	95499	153166	ec_ill_ec_contig3	contig_1	99.96		True
local misassembly
57763	229060	153167	324468	ec_ill_ec_contig3	contig_1	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	324469	325700	ec_ill_ec_contig79	contig_1	99.78		True
