Assembly	# misassemblies	  # contig misassemblies	    # c. relocations	    # c. translocations	    # c. inversions	  # scaffold misassemblies	    # s. relocations	    # s. translocations	    # s. inversions	# misassembled contigs	Misassembled contigs length	# possibly misassembled contigs	    # possible misassemblies	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# misassemblies caused by fragmented reference	# unaligned mis. contigs	# mismatches	# indels	    # indels (<= 5 bp)	    # indels (> 5 bp)	Indels length
MP_helen_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045615	1	10	13	0	0	49	6	3763	435	386	49	2570
MP_helen_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045634	1	10	13	0	0	49	6	3824	463	414	49	2624
MP_helen_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045636	1	10	13	0	0	49	6	3755	446	397	49	2586
MP_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045594	1	10	13	0	0	49	6	3914	446	395	51	2602
MP_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045608	1	10	13	0	0	49	6	3940	456	406	50	2617
MP_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045601	1	10	13	0	0	49	6	3900	455	404	51	2613
r1_medaka_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045589	1	10	13	0	0	49	6	3817	415	366	49	2553
r1_medaka_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045607	1	10	13	0	0	49	6	3868	424	375	49	2561
r1_medaka_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045601	1	10	13	0	0	49	6	3835	420	371	49	2557
r2_medaka_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045589	1	10	13	0	0	49	6	3834	419	370	49	2556
r2_medaka_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045605	1	10	13	0	0	49	6	3830	424	375	49	2562
r2_medaka_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045604	1	10	13	0	0	49	6	3791	412	364	48	2532
racon_r1_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045233	1	10	13	0	0	49	6	3954	846	797	49	3072
racon_r1_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045287	1	10	13	0	0	48	6	3892	866	815	51	3114
racon_r1_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045256	1	10	13	0	0	49	6	3907	863	813	50	3125
racon_r2_r10_bins_1	34	34	0	34	0	0	0	0	0	1	4045364	1	10	13	0	0	49	6	3968	791	742	49	2992
racon_r2_r10_bins_2	34	34	0	34	0	0	0	0	0	1	4045333	1	10	13	0	0	49	6	3873	794	744	50	3022
racon_r2_r10_bins_3	34	34	0	34	0	0	0	0	0	1	4045318	1	10	13	0	0	49	6	3845	806	758	48	3005
raw_r10_bins_1	31	31	0	31	0	0	0	0	0	1	4042946	1	11	17	0	0	33	5	3397	4090	4035	55	7094
raw_r10_bins_2	32	32	0	32	0	0	0	0	0	1	4043032	1	11	18	0	0	31	5	3577	4232	4173	59	7287
raw_r10_bins_3	31	31	0	31	0	0	0	0	0	1	4042936	1	13	18	0	0	30	5	3406	4241	4187	54	7248
