S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102756	ec_ill_ec_contig2	contig_89	100.0		True
local misassembly
310191	312944	102757	105510	ec_ill_ec_contig2	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303865	105600	ec_ill_ec_contig4	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306837	303866	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1	1463	308697	307235	ec_ill_ec_contig65	contig_89	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309064	346360	ec_ill_ec_contig39	contig_89	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346456	346784	ec_ill_ec_contig104	contig_89	91.19		True
indel: indel (> 5bp)
384	502	346785	346903	ec_ill_ec_contig104	contig_89	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346976	392277	ec_ill_ec_contig15	contig_89	99.94		True
local misassembly
45064	105217	392292	452445	ec_ill_ec_contig15	contig_89	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452446	453677	ec_ill_ec_contig79	contig_89	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453678	514092	ec_ill_ec_contig31	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514280	857497	ec_ill_ec_contig1	contig_89	100.0		True
local misassembly
343563	393863	857498	907796	ec_ill_ec_contig1	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980752	907797	ec_ill_ec_contig16	contig_89	100.0		True
local misassembly
1	31383	1012135	980753	ec_ill_ec_contig16	contig_89	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015163	1012137	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1	1463	1017029	1015567	ec_ill_ec_contig65	contig_89	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058577	1017300	ec_ill_ec_contig37	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059497	1058578	ec_ill_ec_contig83	contig_89	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059498	1206989	ec_ill_ec_contig7	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206990	1208913	ec_ill_ec_contig73	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209475	1208914	ec_ill_ec_contig91	contig_89	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209476	1210120	ec_ill_ec_contig94	contig_89	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210374	1212102	ec_ill_ec_contig75	contig_89	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212551	1213036	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221007	1213104	ec_ill_ec_contig60	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222129	1221008	ec_ill_ec_contig80	contig_89	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222130	1315553	ec_ill_ec_contig20	contig_89	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315554	1317477	ec_ill_ec_contig73	contig_89	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318039	1317478	ec_ill_ec_contig91	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318040	1318664	ec_ill_ec_contig94	contig_89	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318665	1390509	ec_ill_ec_contig25	contig_89	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395940	1390617	ec_ill_ec_contig64	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396223	1412292	ec_ill_ec_contig53	contig_89	100.0		True
translocation
26703	27345	1412293	1412935	ec_ill_ec_contig46	contig_89	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412936	1413390	ec_ill_ec_contig101	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415971	1413391	ec_ill_ec_contig70	contig_89	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416254	1418678	ec_ill_ec_contig72	contig_89	100.0		True
translocation
4875	5324	1418679	1419128	ec_ill_ec_contig64	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419841	1419231	ec_ill_ec_contig25	contig_89	97.25		True
translocation
1	22687	1442528	1419842	ec_ill_ec_contig48	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442529	1443088	ec_ill_ec_contig92	contig_89	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443089	1444445	ec_ill_ec_contig77	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444959	1444446	ec_ill_ec_contig97	contig_89	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1556048	1444960	ec_ill_ec_contig12	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556233	1557695	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1876	4847	1558016	1560987	ec_ill_ec_contig65	contig_89	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649452	1560988	ec_ill_ec_contig23	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649856	1651318	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1876	4902	1651731	1654760	ec_ill_ec_contig65	contig_89	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654979	1708664	ec_ill_ec_contig33	contig_89	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708665	1780583	ec_ill_ec_contig24	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780982	1782444	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1876	4902	1782765	1785791	ec_ill_ec_contig65	contig_89	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790276	1786010	ec_ill_ec_contig66	contig_89	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790277	1791196	ec_ill_ec_contig83	contig_89	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1822038	1791197	ec_ill_ec_contig43	contig_89	100.0		True
translocation
56	399	1822380	1822039	ec_ill_ec_contig6	contig_89	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822381	1823843	ec_ill_ec_contig65	contig_89	100.0		True
local misassembly
1876	4902	1824164	1827190	ec_ill_ec_contig65	contig_89	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1827192	1832575	ec_ill_ec_contig8	contig_89	99.95		True
local misassembly
5483	83127	1832576	1910218	ec_ill_ec_contig8	contig_89	99.99		True
local misassembly
82979	138617	1910409	1966047	ec_ill_ec_contig8	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966600	1966115	ec_ill_ec_contig104	contig_89	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966696	1996947	ec_ill_ec_contig44	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104884	1997139	ec_ill_ec_contig14	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104885	2105995	ec_ill_ec_contig81	contig_89	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105996	2115691	ec_ill_ec_contig59	contig_89	100.0		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116213	2115764	ec_ill_ec_contig104	contig_89	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116214	2119758	ec_ill_ec_contig67	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120447	2119759	ec_ill_ec_contig89	contig_89	100.0		True
