S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102754	ec_ill_ec_contig2	contig_89	99.99		True
local misassembly
310191	312944	102755	105508	ec_ill_ec_contig2	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303858	105598	ec_ill_ec_contig4	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306830	303859	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1	1463	308691	307228	ec_ill_ec_contig65	contig_89	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309058	346357	ec_ill_ec_contig39	contig_89	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346453	346781	ec_ill_ec_contig104	contig_89	91.19		True
indel: indel (> 5bp)
384	502	346782	346900	ec_ill_ec_contig104	contig_89	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346973	392281	ec_ill_ec_contig15	contig_89	99.93		True
local misassembly
45064	105217	392296	452447	ec_ill_ec_contig15	contig_89	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452448	453679	ec_ill_ec_contig79	contig_89	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453680	514095	ec_ill_ec_contig31	contig_89	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514283	857508	ec_ill_ec_contig1	contig_89	99.99		True
local misassembly
343563	393863	857509	907825	ec_ill_ec_contig1	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980782	907826	ec_ill_ec_contig16	contig_89	99.99		True
local misassembly
1	31383	1012166	980783	ec_ill_ec_contig16	contig_89	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015194	1012168	ec_ill_ec_contig65	contig_89	99.93		True
local misassembly
1	1463	1017061	1015598	ec_ill_ec_contig65	contig_89	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058610	1017332	ec_ill_ec_contig37	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059531	1058611	ec_ill_ec_contig83	contig_89	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059532	1207031	ec_ill_ec_contig7	contig_89	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1207032	1208955	ec_ill_ec_contig73	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209517	1208956	ec_ill_ec_contig91	contig_89	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209518	1210162	ec_ill_ec_contig94	contig_89	98.91		True
fake: not a misassembly [fragmentation of reference genome]
