S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102754	ec_ill_ec_contig2	contig_96	99.99		True
local misassembly
310191	312944	102755	105508	ec_ill_ec_contig2	contig_96	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303857	105598	ec_ill_ec_contig4	contig_96	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306829	303858	ec_ill_ec_contig65	contig_96	99.93		True
local misassembly
1	1463	308690	307227	ec_ill_ec_contig65	contig_96	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309057	346356	ec_ill_ec_contig39	contig_96	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346452	346780	ec_ill_ec_contig104	contig_96	91.19		True
indel: indel (> 5bp)
384	502	346781	346899	ec_ill_ec_contig104	contig_96	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346972	392280	ec_ill_ec_contig15	contig_96	99.93		True
local misassembly
45064	105217	392295	452446	ec_ill_ec_contig15	contig_96	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452447	453678	ec_ill_ec_contig79	contig_96	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453679	514094	ec_ill_ec_contig31	contig_96	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514282	857507	ec_ill_ec_contig1	contig_96	99.99		True
local misassembly
343563	393863	857508	907824	ec_ill_ec_contig1	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980781	907825	ec_ill_ec_contig16	contig_96	99.99		True
local misassembly
1	31383	1012165	980782	ec_ill_ec_contig16	contig_96	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015195	1012167	ec_ill_ec_contig65	contig_96	99.8		True
local misassembly
1	1430	1017064	1015639	ec_ill_ec_contig65	contig_96	98.68		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058609	1017335	ec_ill_ec_contig37	contig_96	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059530	1058610	ec_ill_ec_contig83	contig_96	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059531	1207028	ec_ill_ec_contig7	contig_96	99.99		True
