S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102733	ec_ill_ec_contig2	contig_89	99.96		True
local misassembly
310191	312944	102734	105486	ec_ill_ec_contig2	contig_89	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303817	105576	ec_ill_ec_contig4	contig_89	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306787	303818	ec_ill_ec_contig65	contig_89	99.87		True
local misassembly
1	1463	308647	307185	ec_ill_ec_contig65	contig_89	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309014	346305	ec_ill_ec_contig39	contig_89	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346401	346729	ec_ill_ec_contig104	contig_89	91.19		True
indel: indel (> 5bp)
384	502	346730	346848	ec_ill_ec_contig104	contig_89	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346921	392225	ec_ill_ec_contig15	contig_89	99.91		True
local misassembly
45064	105217	392240	452384	ec_ill_ec_contig15	contig_89	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452385	453615	ec_ill_ec_contig79	contig_89	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453616	514021	ec_ill_ec_contig31	contig_89	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514209	857378	ec_ill_ec_contig1	contig_89	99.97		True
local misassembly
343563	393863	857379	907667	ec_ill_ec_contig1	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980615	907668	ec_ill_ec_contig16	contig_89	99.97		True
local misassembly
1	31383	1012003	980616	ec_ill_ec_contig16	contig_89	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015027	1012005	ec_ill_ec_contig65	contig_89	99.8		True
local misassembly
1	1463	1016893	1015431	ec_ill_ec_contig65	contig_89	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058440	1017164	ec_ill_ec_contig37	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059360	1058441	ec_ill_ec_contig83	contig_89	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059361	1206830	ec_ill_ec_contig7	contig_89	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206831	1208754	ec_ill_ec_contig73	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209316	1208755	ec_ill_ec_contig91	contig_89	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209317	1209961	ec_ill_ec_contig94	contig_89	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210215	1211943	ec_ill_ec_contig75	contig_89	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212392	1212877	ec_ill_ec_contig104	contig_89	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220847	1212945	ec_ill_ec_contig60	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221968	1220848	ec_ill_ec_contig80	contig_89	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93192	1221969	1315151	ec_ill_ec_contig20	contig_89	99.98		True
local misassembly
92918	93344	1315152	1315578	ec_ill_ec_contig20	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1979	1315579	1317563	ec_ill_ec_contig73	contig_89	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318125	1317564	ec_ill_ec_contig91	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318126	1318749	ec_ill_ec_contig94	contig_89	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318750	1390576	ec_ill_ec_contig25	contig_89	99.91		True
local misassembly [fragmentation of reference genome]
1	5324	1396005	1390684	ec_ill_ec_contig64	contig_89	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396288	1412357	ec_ill_ec_contig53	contig_89	99.97		True
translocation
26703	27345	1412358	1412999	ec_ill_ec_contig46	contig_89	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1413000	1413454	ec_ill_ec_contig101	contig_89	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1416034	1413455	ec_ill_ec_contig70	contig_89	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416317	1418741	ec_ill_ec_contig72	contig_89	100.0		True
translocation
4875	5324	1418742	1419191	ec_ill_ec_contig64	contig_89	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419904	1419294	ec_ill_ec_contig25	contig_89	97.25		True
translocation
1	22687	1442592	1419905	ec_ill_ec_contig48	contig_89	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442593	1443152	ec_ill_ec_contig92	contig_89	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443153	1444506	ec_ill_ec_contig77	contig_89	99.78		True
