S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102684	ec_ill_ec_contig2	contig_94	100.0		True
local misassembly
310191	312944	102685	105438	ec_ill_ec_contig2	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303791	105528	ec_ill_ec_contig4	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306763	303792	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	308623	307161	ec_ill_ec_contig65	contig_94	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308990	346286	ec_ill_ec_contig39	contig_94	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346382	346710	ec_ill_ec_contig104	contig_94	91.19		True
indel: indel (> 5bp)
384	502	346711	346829	ec_ill_ec_contig104	contig_94	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346902	392204	ec_ill_ec_contig15	contig_94	99.94		True
local misassembly
45064	105217	392219	452371	ec_ill_ec_contig15	contig_94	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452372	453603	ec_ill_ec_contig79	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453604	514018	ec_ill_ec_contig31	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514206	857426	ec_ill_ec_contig1	contig_94	100.0		True
local misassembly
343563	393863	857427	907726	ec_ill_ec_contig1	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980682	907727	ec_ill_ec_contig16	contig_94	100.0		True
local misassembly
1	31383	1012065	980683	ec_ill_ec_contig16	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015093	1012067	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1	1463	1016959	1015497	ec_ill_ec_contig65	contig_94	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058506	1017230	ec_ill_ec_contig37	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059426	1058507	ec_ill_ec_contig83	contig_94	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059427	1206921	ec_ill_ec_contig7	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206922	1208845	ec_ill_ec_contig73	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209407	1208846	ec_ill_ec_contig91	contig_94	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209408	1210052	ec_ill_ec_contig94	contig_94	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210306	1212034	ec_ill_ec_contig75	contig_94	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212483	1212968	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220939	1213036	ec_ill_ec_contig60	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222061	1220940	ec_ill_ec_contig80	contig_94	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222062	1315460	ec_ill_ec_contig20	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315461	1317384	ec_ill_ec_contig73	contig_94	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317946	1317385	ec_ill_ec_contig91	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317947	1318571	ec_ill_ec_contig94	contig_94	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318572	1390416	ec_ill_ec_contig25	contig_94	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395847	1390524	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396130	1412199	ec_ill_ec_contig53	contig_94	100.0		True
translocation
26703	27345	1412200	1412842	ec_ill_ec_contig46	contig_94	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412843	1413297	ec_ill_ec_contig101	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415878	1413298	ec_ill_ec_contig70	contig_94	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416161	1418585	ec_ill_ec_contig72	contig_94	100.0		True
translocation
4875	5324	1418586	1419035	ec_ill_ec_contig64	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419748	1419138	ec_ill_ec_contig25	contig_94	97.25		True
translocation
1	22687	1442435	1419749	ec_ill_ec_contig48	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442436	1442995	ec_ill_ec_contig92	contig_94	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442996	1444352	ec_ill_ec_contig77	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444866	1444353	ec_ill_ec_contig97	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555954	1444867	ec_ill_ec_contig12	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556139	1557601	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4847	1557922	1560893	ec_ill_ec_contig65	contig_94	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649359	1560894	ec_ill_ec_contig23	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649763	1651225	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4902	1651638	1654667	ec_ill_ec_contig65	contig_94	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654886	1708572	ec_ill_ec_contig33	contig_94	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708573	1780491	ec_ill_ec_contig24	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780890	1782352	ec_ill_ec_contig65	contig_94	99.93		True
local misassembly
1876	4902	1782673	1785699	ec_ill_ec_contig65	contig_94	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790184	1785918	ec_ill_ec_contig66	contig_94	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790185	1791104	ec_ill_ec_contig83	contig_94	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821946	1791105	ec_ill_ec_contig43	contig_94	100.0		True
translocation
56	399	1822288	1821947	ec_ill_ec_contig6	contig_94	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822289	1823751	ec_ill_ec_contig65	contig_94	100.0		True
local misassembly
1876	4902	1824072	1827098	ec_ill_ec_contig65	contig_94	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1827100	1832483	ec_ill_ec_contig8	contig_94	99.95		True
local misassembly
5483	83127	1832484	1910127	ec_ill_ec_contig8	contig_94	99.99		True
local misassembly
82979	138617	1910318	1965956	ec_ill_ec_contig8	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966509	1966024	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966605	1996856	ec_ill_ec_contig44	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104796	1997048	ec_ill_ec_contig14	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104797	2105907	ec_ill_ec_contig81	contig_94	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105908	2115603	ec_ill_ec_contig59	contig_94	100.0		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116125	2115676	ec_ill_ec_contig104	contig_94	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116126	2119671	ec_ill_ec_contig67	contig_94	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120360	2119672	ec_ill_ec_contig89	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209952	2120361	ec_ill_ec_contig21	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218344	2210168	ec_ill_ec_contig35	contig_94	99.88		True
local misassembly
1	42569	2260912	2218345	ec_ill_ec_contig35	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262144	2260913	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265329	2262145	ec_ill_ec_contig68	contig_94	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265425	2265910	ec_ill_ec_contig104	contig_94	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287755	2265978	ec_ill_ec_contig49	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288309	2287824	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470178	2288405	ec_ill_ec_contig6	contig_94	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470179	2471586	ec_ill_ec_contig65	contig_94	99.52		True
local misassembly
1876	4847	2471999	2474972	ec_ill_ec_contig65	contig_94	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492328	2474973	ec_ill_ec_contig52	contig_94	99.91		True
local misassembly [fragmentation of reference genome]
6	105426	2492947	2598364	ec_ill_ec_contig5	contig_94	99.81		True
local misassembly
105527	184250	2598365	2677088	ec_ill_ec_contig5	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678321	2677089	ec_ill_ec_contig79	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678322	2745369	ec_ill_ec_contig29	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746251	2806235	ec_ill_ec_contig32	contig_94	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806236	2807467	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894105	2807468	ec_ill_ec_contig10	contig_94	99.87		True
local misassembly
1	32653	2926758	2894106	ec_ill_ec_contig10	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926759	2928682	ec_ill_ec_contig73	contig_94	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929244	2928683	ec_ill_ec_contig91	contig_94	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929245	2929889	ec_ill_ec_contig94	contig_94	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930143	2931170	ec_ill_ec_contig84	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931171	2931760	ec_ill_ec_contig94	contig_94	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931761	2932071	ec_ill_ec_contig25	contig_94	97.72		True
translocation
1	1672	2932072	2933743	ec_ill_ec_contig76	contig_94	99.94		True
translocation
182	998	2933744	2934559	ec_ill_ec_contig36	contig_94	94.92		True
relocation, inconsistency = -1267
1	43039	2934829	2977863	ec_ill_ec_contig36	contig_94	99.97		True
local misassembly
42883	42981	2978012	2978110	ec_ill_ec_contig36	contig_94	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978740	3080697	ec_ill_ec_contig17	contig_94	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081251	3080766	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081347	3085770	ec_ill_ec_contig28	contig_94	100.0		True
translocation
1	5981	3085771	3091751	ec_ill_ec_contig63	contig_94	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092304	3091819	ec_ill_ec_contig104	contig_94	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092400	3162520	ec_ill_ec_contig28	contig_94	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162521	3163752	ec_ill_ec_contig79	contig_94	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3253080	3163753	ec_ill_ec_contig22	contig_94	99.99		True
