Assembly	# misassemblies	  # contig misassemblies	    # c. relocations	    # c. translocations	    # c. inversions	  # scaffold misassemblies	    # s. relocations	    # s. translocations	    # s. inversions	# misassembled contigs	Misassembled contigs length	# possibly misassembled contigs	    # possible misassemblies	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# misassemblies caused by fragmented reference	# unaligned mis. contigs	# mismatches	# indels	    # indels (<= 5 bp)	    # indels (> 5 bp)	Indels length
r10_1bin_v3_1_MP	34	34	0	34	0	0	0	0	0	1	4045594	1	10	13	0	0	49	6	3914	450	399	51	2606
r10_1bin_v3_1_MP_helen	34	34	0	34	0	0	0	0	0	1	4045616	1	10	13	0	0	49	6	3834	449	399	50	2601
r10_1bin_v3_1_r1_medaka	34	34	0	34	0	0	0	0	0	1	4045591	1	10	13	0	0	49	6	3749	410	362	48	2531
r10_1bin_v3_1_r2_medaka	34	34	0	34	0	0	0	0	0	1	4045596	1	10	13	0	0	49	6	3825	413	365	48	2533
r10_1bin_v3_1_racon_r1	33	33	0	33	0	0	0	0	0	1	4045200	1	10	12	0	0	50	6	3894	901	854	47	3093
r10_1bin_v3_1_racon_r2	34	34	0	34	0	0	0	0	0	1	4045302	1	10	13	0	0	49	6	3979	828	779	49	3038
r10_1bin_v3_1_raw	31	31	0	31	0	0	0	0	0	1	4042945	1	11	17	0	0	33	5	3366	4046	3991	55	7038
r10_1bin_v3_2_MP	34	34	0	34	0	0	0	0	0	1	4045598	1	10	13	0	0	49	6	3894	441	392	49	2576
r10_1bin_v3_2_MP_helen	34	34	0	34	0	0	0	0	0	1	4045623	1	10	13	0	0	49	6	3813	438	389	49	2578
r10_1bin_v3_2_r1_medaka	34	34	0	34	0	0	0	0	0	1	4045846	1	10	13	0	0	49	6	3943	686	637	49	2826
r10_1bin_v3_2_r2_medaka	34	34	0	34	0	0	0	0	0	1	4045845	1	10	13	0	0	49	6	3893	666	618	48	2788
r10_1bin_v3_2_racon_r1	34	34	0	34	0	0	0	0	0	1	4045161	1	10	13	0	0	49	6	3898	958	907	51	3212
r10_1bin_v3_2_racon_r2	34	34	0	34	0	0	0	0	0	1	4045304	1	10	13	0	0	49	6	3911	821	772	49	3031
r10_1bin_v3_2_raw	32	32	0	32	0	0	0	0	0	1	4043043	1	13	18	0	0	29	4	3523	4205	4141	64	7419
r10_1bin_v3_3_MP	34	34	0	34	0	0	0	0	0	1	4045599	1	10	13	0	0	49	6	3871	439	390	49	2574
r10_1bin_v3_3_MP_helen	34	34	0	34	0	0	0	0	0	1	4045602	1	10	13	0	0	49	6	3797	447	397	50	2604
r10_1bin_v3_3_r1_medaka	34	34	0	34	0	0	0	0	0	1	4045842	1	10	13	0	0	49	6	3939	691	642	49	2833
r10_1bin_v3_3_r2_medaka	34	34	0	34	0	0	0	0	0	1	4045840	1	10	13	0	0	49	6	3909	675	626	49	2816
r10_1bin_v3_3_racon_r1	34	34	0	34	0	0	0	0	0	1	4045210	1	10	13	0	0	49	6	3914	949	898	51	3230
r10_1bin_v3_3_racon_r2	34	34	0	34	0	0	0	0	0	1	4045276	1	10	13	0	0	49	6	3942	869	819	50	3124
r10_1bin_v3_3_raw	31	31	0	31	0	0	0	0	0	1	4043035	1	13	18	0	0	31	5	3529	4206	4146	60	7321
