S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200278	1	ec_ill_ec_contig2	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200279	200765	ec_ill_ec_contig98	contig_11	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216145	200766	ec_ill_ec_contig54	contig_11	99.75		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216698	216213	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314083	216794	ec_ill_ec_contig19	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314084	316609	ec_ill_ec_contig71	contig_11	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316825	317400	ec_ill_ec_contig95	contig_11	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317401	325093	ec_ill_ec_contig61	contig_11	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325548	325094	ec_ill_ec_contig101	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352893	325549	ec_ill_ec_contig46	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352894	353467	ec_ill_ec_contig96	contig_11	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353810	353468	ec_ill_ec_contig85	contig_11	93.45		True
translocation
1	1970	355780	353811	ec_ill_ec_contig74	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356754	355781	ec_ill_ec_contig82	contig_11	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356755	371130	ec_ill_ec_contig55	contig_11	99.99		True
translocation
1	384	371514	371131	ec_ill_ec_contig50	contig_11	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371634	372028	ec_ill_ec_contig9	contig_11	96.99		True
translocation
1	18741	372029	390768	ec_ill_ec_contig51	contig_11	99.99		True
fake: not a misassembly [fragmentation of reference genome]
