S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_95	99.99		True
local misassembly
310191	312944	102684	105437	ec_ill_ec_contig2	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303780	105527	ec_ill_ec_contig4	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306752	303781	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	308612	307150	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308979	346275	ec_ill_ec_contig39	contig_95	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346371	346699	ec_ill_ec_contig104	contig_95	91.19		True
indel: indel (> 5bp)
384	502	346700	346818	ec_ill_ec_contig104	contig_95	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346891	392195	ec_ill_ec_contig15	contig_95	99.95		True
local misassembly
45064	105217	392210	452361	ec_ill_ec_contig15	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452362	453593	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453594	514003	ec_ill_ec_contig31	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514191	857390	ec_ill_ec_contig1	contig_95	99.99		True
local misassembly
343563	393863	857391	907690	ec_ill_ec_contig1	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980648	907691	ec_ill_ec_contig16	contig_95	99.99		True
local misassembly
1	31383	1012030	980649	ec_ill_ec_contig16	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015058	1012032	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	1016924	1015462	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058471	1017195	ec_ill_ec_contig37	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059392	1058472	ec_ill_ec_contig83	contig_95	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059393	1206889	ec_ill_ec_contig7	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206890	1208813	ec_ill_ec_contig73	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209375	1208814	ec_ill_ec_contig91	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209376	1210020	ec_ill_ec_contig94	contig_95	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210274	1212003	ec_ill_ec_contig75	contig_95	99.83		True
local misassembly [fragmentation of reference genome]
22	507	1212452	1212937	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220908	1213005	ec_ill_ec_contig60	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222030	1220909	ec_ill_ec_contig80	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222031	1315428	ec_ill_ec_contig20	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315429	1317352	ec_ill_ec_contig73	contig_95	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317914	1317353	ec_ill_ec_contig91	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317915	1318540	ec_ill_ec_contig94	contig_95	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318541	1390385	ec_ill_ec_contig25	contig_95	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395817	1390493	ec_ill_ec_contig64	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396100	1412169	ec_ill_ec_contig53	contig_95	100.0		True
translocation
26703	27345	1412170	1412812	ec_ill_ec_contig46	contig_95	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412813	1413265	ec_ill_ec_contig101	contig_95	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415848	1413266	ec_ill_ec_contig70	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416131	1418555	ec_ill_ec_contig72	contig_95	100.0		True
translocation
4875	5324	1418556	1419005	ec_ill_ec_contig64	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419718	1419108	ec_ill_ec_contig25	contig_95	97.25		True
translocation
1	22687	1442401	1419719	ec_ill_ec_contig48	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442402	1442961	ec_ill_ec_contig92	contig_95	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442962	1444318	ec_ill_ec_contig77	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444832	1444319	ec_ill_ec_contig97	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555919	1444833	ec_ill_ec_contig12	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556104	1557567	ec_ill_ec_contig65	contig_95	99.86		True
local misassembly
1876	4847	1557888	1560859	ec_ill_ec_contig65	contig_95	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649323	1560860	ec_ill_ec_contig23	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649727	1651189	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1876	4902	1651602	1654632	ec_ill_ec_contig65	contig_95	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654852	1708538	ec_ill_ec_contig33	contig_95	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708539	1780457	ec_ill_ec_contig24	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780856	1782319	ec_ill_ec_contig65	contig_95	99.86		True
local misassembly
1876	4902	1782640	1785666	ec_ill_ec_contig65	contig_95	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790153	1785886	ec_ill_ec_contig66	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790154	1791073	ec_ill_ec_contig83	contig_95	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821916	1791074	ec_ill_ec_contig43	contig_95	100.0		True
translocation
56	399	1822258	1821917	ec_ill_ec_contig6	contig_95	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822259	1823721	ec_ill_ec_contig65	contig_95	100.0		True
local misassembly
1876	4902	1824042	1827068	ec_ill_ec_contig65	contig_95	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1827070	1830080	ec_ill_ec_contig8	contig_95	99.95		True
indel: stretch of mismatches
3012	83127	1830081	1910098	ec_ill_ec_contig8	contig_95	99.87		True
local misassembly
82979	138617	1910289	1965925	ec_ill_ec_contig8	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966478	1965993	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966574	1996828	ec_ill_ec_contig44	contig_95	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104765	1997020	ec_ill_ec_contig14	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104766	2105876	ec_ill_ec_contig81	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105877	2115571	ec_ill_ec_contig59	contig_95	99.99		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116093	2115644	ec_ill_ec_contig104	contig_95	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116094	2119637	ec_ill_ec_contig67	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120326	2119638	ec_ill_ec_contig89	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209916	2120327	ec_ill_ec_contig21	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218308	2210132	ec_ill_ec_contig35	contig_95	99.89		True
local misassembly
1	42569	2260873	2218309	ec_ill_ec_contig35	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262106	2260874	ec_ill_ec_contig79	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265291	2262107	ec_ill_ec_contig68	contig_95	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265387	2265872	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287716	2265940	ec_ill_ec_contig49	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288270	2287785	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470143	2288366	ec_ill_ec_contig6	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470144	2471551	ec_ill_ec_contig65	contig_95	99.52		True
local misassembly
1876	4847	2471964	2474937	ec_ill_ec_contig65	contig_95	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492291	2474938	ec_ill_ec_contig52	contig_95	99.91		True
local misassembly [fragmentation of reference genome]
6	105426	2492910	2598328	ec_ill_ec_contig5	contig_95	99.81		True
local misassembly
105527	184250	2598329	2677051	ec_ill_ec_contig5	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678283	2677052	ec_ill_ec_contig79	contig_95	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678284	2745330	ec_ill_ec_contig29	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746212	2806197	ec_ill_ec_contig32	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806198	2807431	ec_ill_ec_contig79	contig_95	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894069	2807432	ec_ill_ec_contig10	contig_95	99.86		True
local misassembly
1	32653	2926720	2894070	ec_ill_ec_contig10	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926721	2928644	ec_ill_ec_contig73	contig_95	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929206	2928645	ec_ill_ec_contig91	contig_95	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929207	2929851	ec_ill_ec_contig94	contig_95	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930105	2931132	ec_ill_ec_contig84	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931133	2931722	ec_ill_ec_contig94	contig_95	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931723	2932033	ec_ill_ec_contig25	contig_95	97.72		True
translocation
1	1672	2932034	2933705	ec_ill_ec_contig76	contig_95	99.94		True
translocation
182	998	2933706	2934521	ec_ill_ec_contig36	contig_95	94.92		True
relocation, inconsistency = -1267
1	43039	2934791	2977826	ec_ill_ec_contig36	contig_95	99.97		True
local misassembly
42883	42981	2977975	2978073	ec_ill_ec_contig36	contig_95	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978703	3080662	ec_ill_ec_contig17	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081216	3080731	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081312	3085735	ec_ill_ec_contig28	contig_95	100.0		True
translocation
1	5981	3085736	3091715	ec_ill_ec_contig63	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092268	3091783	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092364	3162486	ec_ill_ec_contig28	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162487	3163719	ec_ill_ec_contig79	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3253047	3163720	ec_ill_ec_contig22	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3253048	3254157	ec_ill_ec_contig81	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318590	3254158	ec_ill_ec_contig30	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3319145	3318660	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329536	3319241	ec_ill_ec_contig58	contig_95	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329537	3330044	ec_ill_ec_contig95	contig_95	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3330045	3331391	ec_ill_ec_contig78	contig_95	100.0		True
translocation
26439	26892	3331392	3331845	ec_ill_ec_contig47	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332646	3331948	ec_ill_ec_contig25	contig_95	96.28		True
translocation
1	2582	3332842	3335421	ec_ill_ec_contig71	contig_95	99.88		True
translocation
124	1802	3335787	3337465	ec_ill_ec_contig61	contig_95	93.16		True
translocation
1	31854	3337466	3369305	ec_ill_ec_contig40	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3369306	3369920	ec_ill_ec_contig92	contig_95	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3370164	3370670	ec_ill_ec_contig104	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3378056	3370738	ec_ill_ec_contig62	contig_95	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
