S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102667	ec_ill_ec_contig2	contig_95	99.97		True
local misassembly
310191	312944	102668	105420	ec_ill_ec_contig2	contig_95	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303751	105510	ec_ill_ec_contig4	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306723	303752	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	308583	307121	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308950	346248	ec_ill_ec_contig39	contig_95	99.96		True
local misassembly [fragmentation of reference genome]
22	350	346344	346672	ec_ill_ec_contig104	contig_95	91.19		True
indel: indel (> 5bp)
384	502	346673	346791	ec_ill_ec_contig104	contig_95	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346864	392165	ec_ill_ec_contig15	contig_95	99.91		True
local misassembly
45064	105217	392180	452327	ec_ill_ec_contig15	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452328	453559	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453560	513970	ec_ill_ec_contig31	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514158	857342	ec_ill_ec_contig1	contig_95	99.97		True
local misassembly
343563	393863	857343	907635	ec_ill_ec_contig1	contig_95	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980585	907636	ec_ill_ec_contig16	contig_95	99.98		True
local misassembly
1	31383	1011960	980586	ec_ill_ec_contig16	contig_95	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014988	1011962	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	1016854	1015392	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058394	1017125	ec_ill_ec_contig37	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059312	1058395	ec_ill_ec_contig83	contig_95	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059313	1206783	ec_ill_ec_contig7	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206784	1208707	ec_ill_ec_contig73	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209269	1208708	ec_ill_ec_contig91	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209270	1209914	ec_ill_ec_contig94	contig_95	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210168	1211896	ec_ill_ec_contig75	contig_95	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212345	1212830	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220798	1212898	ec_ill_ec_contig60	contig_95	99.94		True
