S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200250	1	ec_ill_ec_contig2	contig_11	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200251	200735	ec_ill_ec_contig98	contig_11	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216097	200736	ec_ill_ec_contig54	contig_11	99.92		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216650	216165	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314008	216746	ec_ill_ec_contig19	contig_11	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314009	316533	ec_ill_ec_contig71	contig_11	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316749	317324	ec_ill_ec_contig95	contig_11	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317325	325008	ec_ill_ec_contig61	contig_11	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325462	325009	ec_ill_ec_contig101	contig_11	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352808	325463	ec_ill_ec_contig46	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352809	353381	ec_ill_ec_contig96	contig_11	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353724	353382	ec_ill_ec_contig85	contig_11	93.45		True
translocation
1	1970	355693	353725	ec_ill_ec_contig74	contig_11	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356667	355694	ec_ill_ec_contig82	contig_11	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356668	371041	ec_ill_ec_contig55	contig_11	99.96		True
translocation
1	384	371425	371042	ec_ill_ec_contig50	contig_11	98.97		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	371938	371545	ec_ill_ec_contig9	contig_11	96.99		True
translocation
1	18741	371939	390676	ec_ill_ec_contig51	contig_11	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391228	390744	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391324	423007	ec_ill_ec_contig42	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435869	423008	ec_ill_ec_contig57	contig_11	99.94		True
local misassembly [fragmentation of reference genome]
22	507	435965	436450	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535275	436518	ec_ill_ec_contig18	contig_11	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536502	535276	ec_ill_ec_contig79	contig_11	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707780	536503	ec_ill_ec_contig3	contig_11	99.98		True
local misassembly
1	57666	765430	707781	ec_ill_ec_contig3	contig_11	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765431	766003	ec_ill_ec_contig96	contig_11	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766365	766004	ec_ill_ec_contig85	contig_11	94.88		True
translocation
56	550	766860	766366	ec_ill_ec_contig102	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767452	766861	ec_ill_ec_contig93	contig_11	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767453	768291	ec_ill_ec_contig88	contig_11	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769374	768292	ec_ill_ec_contig82	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769375	770239	ec_ill_ec_contig87	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770240	770761	ec_ill_ec_contig100	contig_11	98.8		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771711	771209	ec_ill_ec_contig50	contig_11	94.1		True
translocation
1	13785	771712	785495	ec_ill_ec_contig56	contig_11	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786048	785563	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	292	786911	787202	ec_ill_ec_contig13	contig_11	97.96		True
translocation
9004	9482	787203	787681	ec_ill_ec_contig55	contig_11	96.15		True
translocation
1	595	787682	788276	ec_ill_ec_contig99	contig_11	100.0		True
translocation
70844	71136	788482	788774	ec_ill_ec_contig26	contig_11	99.32		True
fake: not a misassembly [fragmentation of reference genome]
1	395	788894	789287	ec_ill_ec_contig9	contig_11	96.71		True
translocation
1	70438	789288	859712	ec_ill_ec_contig27	contig_11	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	859713	860834	ec_ill_ec_contig80	contig_11	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	898881	860835	ec_ill_ec_contig38	contig_11	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	902613	899495	ec_ill_ec_contig69	contig_11	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	903494	974643	ec_ill_ec_contig26	contig_11	99.91		True
local misassembly [fragmentation of reference genome]
1	125137	974768	1099883	ec_ill_ec_contig9	contig_11	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	1100003	1119017	ec_ill_ec_contig50	contig_11	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	580	1119988	1119465	ec_ill_ec_contig100	contig_11	99.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	1120871	1119989	ec_ill_ec_contig86	contig_11	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	1120872	1121955	ec_ill_ec_contig82	contig_11	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	1122794	1121956	ec_ill_ec_contig88	contig_11	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	1122795	1123331	ec_ill_ec_contig93	contig_11	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	1123332	1124299	ec_ill_ec_contig85	contig_11	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	1124817	1124300	ec_ill_ec_contig96	contig_11	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	110908	1235705	1124818	ec_ill_ec_contig13	contig_11	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	111329	1347293	1235985	ec_ill_ec_contig11	contig_11	99.98		True
local misassembly [fragmentation of reference genome]
22	300	1347572	1347294	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	31737	1379399	1347668	ec_ill_ec_contig41	contig_11	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1379400	1379913	ec_ill_ec_contig97	contig_11	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7319	1379914	1387230	ec_ill_ec_contig62	contig_11	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	507	1387804	1387298	ec_ill_ec_contig104	contig_11	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	670	1388662	1388048	ec_ill_ec_contig92	contig_11	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31854	1420498	1388663	ec_ill_ec_contig40	contig_11	99.91		True
translocation
124	1802	1422176	1420499	ec_ill_ec_contig61	contig_11	93.0		True
translocation
1	2582	1425125	1422542	ec_ill_ec_contig71	contig_11	99.88		True
translocation
71159	71855	1425321	1426018	ec_ill_ec_contig25	contig_11	96.14		True
fake: not a misassembly [fragmentation of reference genome]
26439	26892	1426574	1426121	ec_ill_ec_contig47	contig_11	100.0		True
translocation
1	1347	1427920	1426575	ec_ill_ec_contig78	contig_11	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	1428428	1427921	ec_ill_ec_contig95	contig_11	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	10296	1428429	1438721	ec_ill_ec_contig58	contig_11	99.86		True
local misassembly [fragmentation of reference genome]
22	507	1438817	1439302	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	64433	1439372	1503796	ec_ill_ec_contig30	contig_11	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	1504907	1503797	ec_ill_ec_contig81	contig_11	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	1504908	1594222	ec_ill_ec_contig22	contig_11	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1595453	1594223	ec_ill_ec_contig79	contig_11	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70123	1665571	1595454	ec_ill_ec_contig28	contig_11	99.96		True
local misassembly [fragmentation of reference genome]
22	507	1665667	1666152	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	5981	1672198	1666220	ec_ill_ec_contig63	contig_11	99.9		True
translocation
1	4424	1676617	1672199	ec_ill_ec_contig28	contig_11	99.89		True
local misassembly [fragmentation of reference genome]
22	507	1676713	1677198	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	101963	1779209	1677267	ec_ill_ec_contig17	contig_11	99.97		True
local misassembly [fragmentation of reference genome]
42883	42981	1779937	1779839	ec_ill_ec_contig36	contig_11	98.99		True
local misassembly
1	43039	1823114	1780086	ec_ill_ec_contig36	contig_11	99.94		True
relocation, inconsistency = -1267
182	998	1824197	1823384	ec_ill_ec_contig36	contig_11	94.7		True
translocation
1	1672	1825867	1824198	ec_ill_ec_contig76	contig_11	99.7		True
translocation
21	331	1826178	1825868	ec_ill_ec_contig25	contig_11	97.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	1826768	1826179	ec_ill_ec_contig94	contig_11	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1028	1827796	1826769	ec_ill_ec_contig84	contig_11	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	645	1828640	1828051	ec_ill_ec_contig94	contig_11	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	617	1828641	1829257	ec_ill_ec_contig91	contig_11	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1831181	1829258	ec_ill_ec_contig73	contig_11	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	32653	1831182	1863827	ec_ill_ec_contig10	contig_11	99.97		True
local misassembly
33156	119686	1863828	1950450	ec_ill_ec_contig10	contig_11	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1951682	1950451	ec_ill_ec_contig79	contig_11	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	59988	2011659	1951683	ec_ill_ec_contig32	contig_11	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	67050	2079584	2012541	ec_ill_ec_contig29	contig_11	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2079585	2080816	ec_ill_ec_contig79	contig_11	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
105527	184250	2159533	2080817	ec_ill_ec_contig5	contig_11	99.98		True
local misassembly
6	105426	2264936	2159534	ec_ill_ec_contig5	contig_11	99.77		True
local misassembly [fragmentation of reference genome]
1	17355	2265555	2282905	ec_ill_ec_contig52	contig_11	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	2285879	2282906	ec_ill_ec_contig65	contig_11	99.54		True
local misassembly
56	1463	2287698	2286292	ec_ill_ec_contig65	contig_11	99.32		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	181861	2287699	2469446	ec_ill_ec_contig6	contig_11	99.92		True
local misassembly [fragmentation of reference genome]
22	507	2469542	2470027	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
