S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102673	ec_ill_ec_contig2	contig_95	99.97		True
local misassembly
310191	312944	102674	105426	ec_ill_ec_contig2	contig_95	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303760	105516	ec_ill_ec_contig4	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306732	303761	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	308591	307130	ec_ill_ec_contig65	contig_95	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308958	346254	ec_ill_ec_contig39	contig_95	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346350	346678	ec_ill_ec_contig104	contig_95	91.19		True
indel: indel (> 5bp)
384	502	346679	346797	ec_ill_ec_contig104	contig_95	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346870	392169	ec_ill_ec_contig15	contig_95	99.91		True
local misassembly
45064	105217	392184	452322	ec_ill_ec_contig15	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452323	453551	ec_ill_ec_contig79	contig_95	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453552	513958	ec_ill_ec_contig31	contig_95	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514146	857310	ec_ill_ec_contig1	contig_95	99.96		True
local misassembly
343563	393863	857311	907602	ec_ill_ec_contig1	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980544	907603	ec_ill_ec_contig16	contig_95	99.97		True
local misassembly
1	31383	1011930	980545	ec_ill_ec_contig16	contig_95	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1014956	1011932	ec_ill_ec_contig65	contig_95	99.87		True
local misassembly
1	1463	1016823	1015361	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058368	1017094	ec_ill_ec_contig37	contig_95	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059287	1058369	ec_ill_ec_contig83	contig_95	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059288	1206763	ec_ill_ec_contig7	contig_95	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
