S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200285	1	ec_ill_ec_contig2	contig_11	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200286	200771	ec_ill_ec_contig98	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216132	200772	ec_ill_ec_contig54	contig_11	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216685	216200	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314073	216781	ec_ill_ec_contig19	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314074	316598	ec_ill_ec_contig71	contig_11	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316814	317389	ec_ill_ec_contig95	contig_11	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317390	325083	ec_ill_ec_contig61	contig_11	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325538	325084	ec_ill_ec_contig101	contig_11	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352883	325539	ec_ill_ec_contig46	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352884	353455	ec_ill_ec_contig96	contig_11	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353798	353456	ec_ill_ec_contig85	contig_11	93.45		True
translocation
1	1970	355768	353799	ec_ill_ec_contig74	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356742	355769	ec_ill_ec_contig82	contig_11	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356743	371118	ec_ill_ec_contig55	contig_11	99.98		True
translocation
1	384	371502	371119	ec_ill_ec_contig50	contig_11	98.97		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	372015	371622	ec_ill_ec_contig9	contig_11	96.99		True
translocation
1	18741	372016	390756	ec_ill_ec_contig51	contig_11	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391309	390824	ec_ill_ec_contig104	contig_11	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391405	423092	ec_ill_ec_contig42	contig_11	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435959	423093	ec_ill_ec_contig57	contig_11	99.99		True
local misassembly [fragmentation of reference genome]
22	507	436055	436540	ec_ill_ec_contig104	contig_11	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535380	436608	ec_ill_ec_contig18	contig_11	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536611	535381	ec_ill_ec_contig79	contig_11	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707911	536612	ec_ill_ec_contig3	contig_11	99.99		True
local misassembly
1	57666	765577	707912	ec_ill_ec_contig3	contig_11	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765578	766151	ec_ill_ec_contig96	contig_11	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
