S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_95	100.0		True
local misassembly
310191	312944	102684	105437	ec_ill_ec_contig2	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303789	105527	ec_ill_ec_contig4	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306761	303790	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	308621	307159	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	308988	346284	ec_ill_ec_contig39	contig_95	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346380	346708	ec_ill_ec_contig104	contig_95	91.19		True
indel: indel (> 5bp)
384	502	346709	346827	ec_ill_ec_contig104	contig_95	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346900	392201	ec_ill_ec_contig15	contig_95	99.94		True
local misassembly
45064	105217	392216	452368	ec_ill_ec_contig15	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452369	453600	ec_ill_ec_contig79	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453601	514015	ec_ill_ec_contig31	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514203	857423	ec_ill_ec_contig1	contig_95	100.0		True
local misassembly
343563	393863	857424	907722	ec_ill_ec_contig1	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980678	907723	ec_ill_ec_contig16	contig_95	100.0		True
local misassembly
1	31383	1012061	980679	ec_ill_ec_contig16	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015089	1012063	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1	1463	1016955	1015493	ec_ill_ec_contig65	contig_95	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058502	1017226	ec_ill_ec_contig37	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059422	1058503	ec_ill_ec_contig83	contig_95	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059423	1206916	ec_ill_ec_contig7	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206917	1208840	ec_ill_ec_contig73	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209402	1208841	ec_ill_ec_contig91	contig_95	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209403	1210047	ec_ill_ec_contig94	contig_95	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210301	1212029	ec_ill_ec_contig75	contig_95	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212478	1212963	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220934	1213031	ec_ill_ec_contig60	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222056	1220935	ec_ill_ec_contig80	contig_95	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222057	1315454	ec_ill_ec_contig20	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315455	1317378	ec_ill_ec_contig73	contig_95	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317940	1317379	ec_ill_ec_contig91	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317941	1318565	ec_ill_ec_contig94	contig_95	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318566	1390409	ec_ill_ec_contig25	contig_95	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395840	1390517	ec_ill_ec_contig64	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396123	1412191	ec_ill_ec_contig53	contig_95	99.99		True
translocation
26703	27345	1412192	1412834	ec_ill_ec_contig46	contig_95	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412835	1413289	ec_ill_ec_contig101	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415870	1413290	ec_ill_ec_contig70	contig_95	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416153	1418577	ec_ill_ec_contig72	contig_95	100.0		True
translocation
4875	5324	1418578	1419027	ec_ill_ec_contig64	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419740	1419130	ec_ill_ec_contig25	contig_95	97.25		True
translocation
1	22687	1442427	1419741	ec_ill_ec_contig48	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442428	1442987	ec_ill_ec_contig92	contig_95	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442988	1444344	ec_ill_ec_contig77	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444858	1444345	ec_ill_ec_contig97	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555946	1444859	ec_ill_ec_contig12	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556131	1557593	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1876	4847	1557914	1560885	ec_ill_ec_contig65	contig_95	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649351	1560886	ec_ill_ec_contig23	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649755	1651217	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1876	4902	1651630	1654659	ec_ill_ec_contig65	contig_95	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654878	1708563	ec_ill_ec_contig33	contig_95	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708564	1780482	ec_ill_ec_contig24	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780881	1782343	ec_ill_ec_contig65	contig_95	99.93		True
local misassembly
1876	4902	1782664	1785690	ec_ill_ec_contig65	contig_95	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790175	1785909	ec_ill_ec_contig66	contig_95	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790176	1791095	ec_ill_ec_contig83	contig_95	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821937	1791096	ec_ill_ec_contig43	contig_95	100.0		True
translocation
56	399	1822279	1821938	ec_ill_ec_contig6	contig_95	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822280	1823742	ec_ill_ec_contig65	contig_95	100.0		True
local misassembly
1876	4902	1824063	1827089	ec_ill_ec_contig65	contig_95	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	5384	1827091	1832474	ec_ill_ec_contig8	contig_95	99.95		True
local misassembly
5483	83127	1832475	1910119	ec_ill_ec_contig8	contig_95	99.99		True
local misassembly
82979	138617	1910310	1965949	ec_ill_ec_contig8	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966502	1966017	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966598	1996849	ec_ill_ec_contig44	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104787	1997041	ec_ill_ec_contig14	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104788	2105898	ec_ill_ec_contig81	contig_95	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105899	2115594	ec_ill_ec_contig59	contig_95	100.0		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2116116	2115667	ec_ill_ec_contig104	contig_95	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2116117	2119661	ec_ill_ec_contig67	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120350	2119662	ec_ill_ec_contig89	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209942	2120351	ec_ill_ec_contig21	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218334	2210158	ec_ill_ec_contig35	contig_95	99.89		True
local misassembly
1	42569	2260902	2218335	ec_ill_ec_contig35	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2262135	2260903	ec_ill_ec_contig79	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265320	2262136	ec_ill_ec_contig68	contig_95	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265416	2265901	ec_ill_ec_contig104	contig_95	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287746	2265969	ec_ill_ec_contig49	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288300	2287815	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2470168	2288396	ec_ill_ec_contig6	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2470169	2471576	ec_ill_ec_contig65	contig_95	99.52		True
local misassembly
1876	4847	2471989	2474962	ec_ill_ec_contig65	contig_95	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492318	2474963	ec_ill_ec_contig52	contig_95	99.91		True
local misassembly [fragmentation of reference genome]
6	105426	2492937	2598354	ec_ill_ec_contig5	contig_95	99.81		True
local misassembly
105527	184250	2598355	2677078	ec_ill_ec_contig5	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678311	2677079	ec_ill_ec_contig79	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678312	2745359	ec_ill_ec_contig29	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2746241	2806225	ec_ill_ec_contig32	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2806226	2807457	ec_ill_ec_contig79	contig_95	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2894097	2807458	ec_ill_ec_contig10	contig_95	99.87		True
local misassembly
1	32653	2926750	2894098	ec_ill_ec_contig10	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926751	2928674	ec_ill_ec_contig73	contig_95	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2929236	2928675	ec_ill_ec_contig91	contig_95	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2929237	2929881	ec_ill_ec_contig94	contig_95	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2930135	2931162	ec_ill_ec_contig84	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2931163	2931752	ec_ill_ec_contig94	contig_95	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931753	2932063	ec_ill_ec_contig25	contig_95	97.72		True
translocation
1	1672	2932064	2933735	ec_ill_ec_contig76	contig_95	99.94		True
translocation
182	998	2933736	2934551	ec_ill_ec_contig36	contig_95	94.92		True
relocation, inconsistency = -1267
1	43039	2934821	2977855	ec_ill_ec_contig36	contig_95	99.97		True
local misassembly
42883	42981	2978004	2978102	ec_ill_ec_contig36	contig_95	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978732	3080689	ec_ill_ec_contig17	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3081243	3080758	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3081339	3085762	ec_ill_ec_contig28	contig_95	100.0		True
translocation
1	5981	3085763	3091743	ec_ill_ec_contig63	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3092296	3091811	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092392	3162513	ec_ill_ec_contig28	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162514	3163746	ec_ill_ec_contig79	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3253073	3163747	ec_ill_ec_contig22	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3253074	3254184	ec_ill_ec_contig81	contig_95	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318618	3254185	ec_ill_ec_contig30	contig_95	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3319173	3318688	ec_ill_ec_contig104	contig_95	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329563	3319269	ec_ill_ec_contig58	contig_95	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329564	3330071	ec_ill_ec_contig95	contig_95	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3330072	3331418	ec_ill_ec_contig78	contig_95	100.0		True
translocation
26439	26892	3331419	3331872	ec_ill_ec_contig47	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332673	3331975	ec_ill_ec_contig25	contig_95	96.28		True
translocation
1	2582	3332869	3335449	ec_ill_ec_contig71	contig_95	99.96		True
translocation
124	1802	3335815	3337493	ec_ill_ec_contig61	contig_95	93.11		True
translocation
1	31854	3337494	3369344	ec_ill_ec_contig40	contig_95	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3369345	3369959	ec_ill_ec_contig92	contig_95	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3370203	3370709	ec_ill_ec_contig104	contig_95	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3378094	3370777	ec_ill_ec_contig62	contig_95	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378608	3378095	ec_ill_ec_contig97	contig_95	97.12		True
