S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102757	ec_ill_ec_contig2	contig_54	100.0		True
local misassembly
310191	312944	102758	105511	ec_ill_ec_contig2	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303863	105601	ec_ill_ec_contig4	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306835	303864	ec_ill_ec_contig65	contig_54	99.93		True
local misassembly
1	1463	308695	307233	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309062	346358	ec_ill_ec_contig39	contig_54	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346454	346782	ec_ill_ec_contig104	contig_54	91.19		True
indel: indel (> 5bp)
384	502	346783	346901	ec_ill_ec_contig104	contig_54	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346974	392275	ec_ill_ec_contig15	contig_54	99.94		True
local misassembly
45064	105217	392290	452442	ec_ill_ec_contig15	contig_54	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452443	453673	ec_ill_ec_contig79	contig_54	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453674	514088	ec_ill_ec_contig31	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514276	857494	ec_ill_ec_contig1	contig_54	100.0		True
local misassembly
343563	393863	857495	907794	ec_ill_ec_contig1	contig_54	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980750	907795	ec_ill_ec_contig16	contig_54	100.0		True
local misassembly
1	31383	1012133	980751	ec_ill_ec_contig16	contig_54	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015161	1012135	ec_ill_ec_contig65	contig_54	99.93		True
local misassembly
1	1463	1017027	1015565	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058576	1017298	ec_ill_ec_contig37	contig_54	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059496	1058577	ec_ill_ec_contig83	contig_54	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059497	1206990	ec_ill_ec_contig7	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206991	1208914	ec_ill_ec_contig73	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209476	1208915	ec_ill_ec_contig91	contig_54	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209477	1210121	ec_ill_ec_contig94	contig_54	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210375	1212103	ec_ill_ec_contig75	contig_54	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212552	1213037	ec_ill_ec_contig104	contig_54	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221008	1213105	ec_ill_ec_contig60	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222130	1221009	ec_ill_ec_contig80	contig_54	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222131	1315529	ec_ill_ec_contig20	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315530	1317453	ec_ill_ec_contig73	contig_54	99.65		True
