S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207318	310075	1	102743	ec_ill_ec_contig2	contig_33	99.97		True
local misassembly
310191	312944	102744	105496	ec_ill_ec_contig2	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303836	105585	ec_ill_ec_contig4	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306807	303837	ec_ill_ec_contig65	contig_33	99.9		True
local misassembly
1	1463	308667	307205	ec_ill_ec_contig65	contig_33	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309034	346325	ec_ill_ec_contig39	contig_33	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346421	346749	ec_ill_ec_contig104	contig_33	91.19		True
indel: indel (> 5bp)
384	502	346750	346868	ec_ill_ec_contig104	contig_33	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346941	392238	ec_ill_ec_contig15	contig_33	99.92		True
local misassembly
45064	105217	392253	452392	ec_ill_ec_contig15	contig_33	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452393	453623	ec_ill_ec_contig79	contig_33	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453624	514031	ec_ill_ec_contig31	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514219	857397	ec_ill_ec_contig1	contig_33	99.97		True
local misassembly
343563	393863	857398	907693	ec_ill_ec_contig1	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980636	907694	ec_ill_ec_contig16	contig_33	99.97		True
local misassembly
8	31383	1012004	980637	ec_ill_ec_contig16	contig_33	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4902	1015038	1012012	ec_ill_ec_contig65	contig_33	99.93		True
local misassembly
1	1463	1016906	1015442	ec_ill_ec_contig65	contig_33	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058450	1017177	ec_ill_ec_contig37	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059368	1058451	ec_ill_ec_contig83	contig_33	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059369	1206854	ec_ill_ec_contig7	contig_33	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206855	1208778	ec_ill_ec_contig73	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209340	1208779	ec_ill_ec_contig91	contig_33	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209341	1209985	ec_ill_ec_contig94	contig_33	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210239	1211967	ec_ill_ec_contig75	contig_33	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212416	1212901	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220871	1212969	ec_ill_ec_contig60	contig_33	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221993	1220872	ec_ill_ec_contig80	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221994	1315384	ec_ill_ec_contig20	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315385	1317308	ec_ill_ec_contig73	contig_33	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317870	1317309	ec_ill_ec_contig91	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317871	1318495	ec_ill_ec_contig94	contig_33	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318496	1390327	ec_ill_ec_contig25	contig_33	99.92		True
local misassembly [fragmentation of reference genome]
1	5324	1395755	1390435	ec_ill_ec_contig64	contig_33	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396038	1412103	ec_ill_ec_contig53	contig_33	99.94		True
translocation
26703	27345	1412104	1412745	ec_ill_ec_contig46	contig_33	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412746	1413200	ec_ill_ec_contig101	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415779	1413201	ec_ill_ec_contig70	contig_33	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416062	1418486	ec_ill_ec_contig72	contig_33	99.96		True
translocation
4875	5324	1418487	1418936	ec_ill_ec_contig64	contig_33	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419649	1419039	ec_ill_ec_contig25	contig_33	97.25		True
translocation
1	22687	1442335	1419650	ec_ill_ec_contig48	contig_33	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442336	1442895	ec_ill_ec_contig92	contig_33	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442896	1444251	ec_ill_ec_contig77	contig_33	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444764	1444252	ec_ill_ec_contig97	contig_33	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555839	1444765	ec_ill_ec_contig12	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556024	1557484	ec_ill_ec_contig65	contig_33	99.79		True
local misassembly
1876	4847	1557805	1560776	ec_ill_ec_contig65	contig_33	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649228	1560777	ec_ill_ec_contig23	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649632	1651092	ec_ill_ec_contig65	contig_33	99.73		True
local misassembly
1876	4902	1651505	1654534	ec_ill_ec_contig65	contig_33	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654753	1708431	ec_ill_ec_contig33	contig_33	99.97		True
local misassembly [fragmentation of reference genome]
1	71920	1708432	1780338	ec_ill_ec_contig24	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780737	1782198	ec_ill_ec_contig65	contig_33	99.79		True
local misassembly
1876	4902	1782519	1785545	ec_ill_ec_contig65	contig_33	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790029	1785764	ec_ill_ec_contig66	contig_33	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790030	1790949	ec_ill_ec_contig83	contig_33	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821790	1790950	ec_ill_ec_contig43	contig_33	99.97		True
translocation
56	399	1822132	1821791	ec_ill_ec_contig6	contig_33	98.24		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1463	1822133	1823594	ec_ill_ec_contig65	contig_33	99.93		True
local misassembly
1876	4902	1823915	1826941	ec_ill_ec_contig65	contig_33	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	3011	1826943	1829953	ec_ill_ec_contig8	contig_33	99.93		True
indel: stretch of mismatches
3012	83127	1829954	1909950	ec_ill_ec_contig8	contig_33	99.84		True
local misassembly
82979	138617	1910141	1965774	ec_ill_ec_contig8	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	1966327	1965842	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	30252	1966423	1996670	ec_ill_ec_contig44	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	107753	2104593	1996862	ec_ill_ec_contig14	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	2104594	2105707	ec_ill_ec_contig81	contig_33	99.59		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	9696	2105708	2115400	ec_ill_ec_contig59	contig_33	99.97		True
indel: indel (<= 5bp) [fragmentation of reference genome]
56	502	2115922	2115473	ec_ill_ec_contig104	contig_33	99.01		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3545	2115923	2119464	ec_ill_ec_contig67	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	744	2120153	2119465	ec_ill_ec_contig89	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89591	2209725	2120154	ec_ill_ec_contig21	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
42469	50645	2218112	2209939	ec_ill_ec_contig35	contig_33	99.85		True
local misassembly
1	42569	2260674	2218113	ec_ill_ec_contig35	contig_33	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2261905	2260675	ec_ill_ec_contig79	contig_33	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3185	2265090	2261906	ec_ill_ec_contig68	contig_33	100.0		True
local misassembly [fragmentation of reference genome]
22	507	2265186	2265671	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	21779	2287515	2265739	ec_ill_ec_contig49	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	2288069	2287584	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	181861	2469908	2288165	ec_ill_ec_contig6	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1463	2469909	2471314	ec_ill_ec_contig65	contig_33	99.25		True
local misassembly
1876	4847	2471727	2474700	ec_ill_ec_contig65	contig_33	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	17355	2492050	2474701	ec_ill_ec_contig52	contig_33	99.88		True
local misassembly [fragmentation of reference genome]
6	105426	2492669	2598066	ec_ill_ec_contig5	contig_33	99.78		True
local misassembly
105527	184250	2598067	2676779	ec_ill_ec_contig5	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2678009	2676780	ec_ill_ec_contig79	contig_33	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	67050	2678010	2745050	ec_ill_ec_contig29	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	59988	2745932	2805907	ec_ill_ec_contig32	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	2805908	2807140	ec_ill_ec_contig79	contig_33	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
33156	119686	2893763	2807141	ec_ill_ec_contig10	contig_33	99.84		True
local misassembly
1	32653	2926416	2893764	ec_ill_ec_contig10	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	2926417	2928340	ec_ill_ec_contig73	contig_33	98.18		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	2928902	2928341	ec_ill_ec_contig91	contig_33	95.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	2928903	2929547	ec_ill_ec_contig94	contig_33	99.22		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	2929801	2930828	ec_ill_ec_contig84	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	645	2930829	2931418	ec_ill_ec_contig94	contig_33	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
21	331	2931419	2931729	ec_ill_ec_contig25	contig_33	97.72		True
translocation
1	1672	2931730	2933399	ec_ill_ec_contig76	contig_33	99.82		True
translocation
182	998	2933400	2934215	ec_ill_ec_contig36	contig_33	94.92		True
relocation, inconsistency = -1267
1	43039	2934485	2977515	ec_ill_ec_contig36	contig_33	99.96		True
local misassembly
42883	42981	2977664	2977762	ec_ill_ec_contig36	contig_33	98.99		True
local misassembly [fragmentation of reference genome]
1	101963	2978392	3080337	ec_ill_ec_contig17	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3080891	3080406	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	4424	3080987	3085406	ec_ill_ec_contig28	contig_33	99.91		True
translocation
1	5981	3085407	3091387	ec_ill_ec_contig63	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3091940	3091455	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	70123	3092036	3162147	ec_ill_ec_contig28	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	3162148	3163379	ec_ill_ec_contig79	contig_33	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	3252696	3163380	ec_ill_ec_contig22	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	3252697	3253807	ec_ill_ec_contig81	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	64433	3318231	3253808	ec_ill_ec_contig30	contig_33	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	3318786	3318301	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	10296	3329176	3318882	ec_ill_ec_contig58	contig_33	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	3329177	3329684	ec_ill_ec_contig95	contig_33	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1347	3329685	3331031	ec_ill_ec_contig78	contig_33	100.0		True
translocation
26439	26892	3331032	3331485	ec_ill_ec_contig47	contig_33	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71159	71855	3332285	3331588	ec_ill_ec_contig25	contig_33	96.14		True
translocation
1	2582	3332481	3335061	ec_ill_ec_contig71	contig_33	99.73		True
translocation
124	1802	3335427	3337105	ec_ill_ec_contig61	contig_33	93.16		True
translocation
1	31854	3337106	3368942	ec_ill_ec_contig40	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	670	3368943	3369557	ec_ill_ec_contig92	contig_33	99.4		True
fake: not a misassembly [fragmentation of reference genome]
1	507	3369801	3370307	ec_ill_ec_contig104	contig_33	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	7319	3377691	3370375	ec_ill_ec_contig62	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	3378204	3377692	ec_ill_ec_contig97	contig_33	96.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31737	3378205	3409932	ec_ill_ec_contig41	contig_33	99.95		True
local misassembly [fragmentation of reference genome]
22	300	3410028	3410306	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	111329	3410307	3521614	ec_ill_ec_contig11	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	110908	3521894	3632772	ec_ill_ec_contig13	contig_33	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	3632773	3633290	ec_ill_ec_contig96	contig_33	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	3634257	3633291	ec_ill_ec_contig85	contig_33	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	3634794	3634258	ec_ill_ec_contig93	contig_33	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3634795	3635632	ec_ill_ec_contig88	contig_33	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3636716	3635633	ec_ill_ec_contig82	contig_33	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	3636717	3637598	ec_ill_ec_contig86	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	3637599	3638122	ec_ill_ec_contig100	contig_33	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	3657584	3638569	ec_ill_ec_contig50	contig_33	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	125137	3782811	3657704	ec_ill_ec_contig9	contig_33	99.94		True
local misassembly [fragmentation of reference genome]
1	71131	3854083	3782936	ec_ill_ec_contig26	contig_33	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	3854965	3858082	ec_ill_ec_contig69	contig_33	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	38051	3858696	3896744	ec_ill_ec_contig38	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	3897866	3896745	ec_ill_ec_contig80	contig_33	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70438	3968295	3897867	ec_ill_ec_contig27	contig_33	99.97		True
translocation
124743	125137	3968296	3968689	ec_ill_ec_contig9	contig_33	96.71		True
fake: not a misassembly [fragmentation of reference genome]
70844	71136	3969101	3968809	ec_ill_ec_contig26	contig_33	99.32		True
translocation
1	595	3969901	3969307	ec_ill_ec_contig99	contig_33	100.0		True
translocation
9004	9482	3970380	3969902	ec_ill_ec_contig55	contig_33	96.15		True
translocation
1	292	3970672	3970381	ec_ill_ec_contig13	contig_33	97.96		True
local misassembly [fragmentation of reference genome]
22	507	3971535	3972020	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	13785	3985871	3972088	ec_ill_ec_contig56	contig_33	99.97		True
translocation
18517	19021	3985872	3986376	ec_ill_ec_contig50	contig_33	94.43		True
fake: not a misassembly [fragmentation of reference genome]
56	580	3987348	3986824	ec_ill_ec_contig100	contig_33	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	3988213	3987349	ec_ill_ec_contig87	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	3988214	3989296	ec_ill_ec_contig82	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	3990135	3989297	ec_ill_ec_contig88	contig_33	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	3990136	3990727	ec_ill_ec_contig93	contig_33	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	550	3990728	3991222	ec_ill_ec_contig102	contig_33	100.0		True
translocation
551	905	3991223	3991577	ec_ill_ec_contig85	contig_33	94.13		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	3992156	3991584	ec_ill_ec_contig96	contig_33	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	57666	3992157	4049815	ec_ill_ec_contig3	contig_33	99.95		True
local misassembly
57763	229060	4049816	4221086	ec_ill_ec_contig3	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	4221087	4222317	ec_ill_ec_contig79	contig_33	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98775	4222318	4321072	ec_ill_ec_contig18	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	4321625	4321140	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	12868	4321721	4334586	ec_ill_ec_contig57	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31688	4366271	4334587	ec_ill_ec_contig42	contig_33	99.98		True
local misassembly [fragmentation of reference genome]
22	507	4366367	4366852	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	18741	4385655	4366920	ec_ill_ec_contig51	contig_33	99.94		True
translocation
124743	125137	4385656	4386050	ec_ill_ec_contig9	contig_33	97.18		True
fake: not a misassembly [fragmentation of reference genome]
1	384	4386170	4386553	ec_ill_ec_contig50	contig_33	98.97		True
translocation
1	14377	4400926	4386554	ec_ill_ec_contig55	contig_33	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	4400927	4401900	ec_ill_ec_contig82	contig_33	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1970	4401901	4403870	ec_ill_ec_contig74	contig_33	100.0		True
translocation
569	912	4403871	4404212	ec_ill_ec_contig85	contig_33	93.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	4404785	4404213	ec_ill_ec_contig96	contig_33	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	4404786	4432130	ec_ill_ec_contig46	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	4432131	4432585	ec_ill_ec_contig101	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	4440276	4432586	ec_ill_ec_contig61	contig_33	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	576	4440852	4440277	ec_ill_ec_contig95	contig_33	99.05		True
fake: not a misassembly [fragmentation of reference genome]
56	2582	4443591	4441068	ec_ill_ec_contig71	contig_33	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	97294	4443592	4540867	ec_ill_ec_contig19	contig_33	99.96		True
local misassembly [fragmentation of reference genome]
22	507	4540963	4541448	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	15362	4541516	4556872	ec_ill_ec_contig54	contig_33	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	4557358	4556873	ec_ill_ec_contig98	contig_33	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	207316	4557359	4764656	ec_ill_ec_contig2	contig_33	99.97		True
CONTIG	contig_33	4764656	misassembled
61742	62411	3592	4262	ec_ill_ec_contig18	contig_32	90.33		True
unknown
86744	86895	29117	29268	ec_ill_ec_contig18	contig_32	90.13		True
unknown
12548	12902	52535	52884	ec_ill_ec_contig57	contig_32	95.77		True
unknown
1447	1674	98654	98876	ec_ill_ec_contig46	contig_32	91.67		True
unknown
2541	2622	99743	99824	ec_ill_ec_contig46	contig_32	100.0		True
unknown
2522	2618	100694	100790	ec_ill_ec_contig46	contig_32	100.0		True
unknown
8170	9572	161904	163306	ec_ill_ec_contig19	contig_32	90.16		True
unknown
12488	12570	165512	165594	ec_ill_ec_contig19	contig_32	100.0		True
unknown
15784	15923	168912	169051	ec_ill_ec_contig19	contig_32	91.43		True
unknown
40775	41026	193969	194220	ec_ill_ec_contig19	contig_32	90.87		True
unknown
58890	58964	212011	212085	ec_ill_ec_contig19	contig_32	90.67		True
unknown
61030	61150	213963	214083	ec_ill_ec_contig19	contig_32	91.74		True
unknown
27576	28083	266984	267491	ec_ill_ec_contig45	contig_32	90.16		True
unknown
74525	74661	330857	330993	ec_ill_ec_contig2	contig_32	94.89		True
unknown
87016	87392	343585	343961	ec_ill_ec_contig2	contig_32	91.51		True
unknown
88970	89054	346167	346251	ec_ill_ec_contig2	contig_32	94.12		True
unknown
90776	90885	347972	348081	ec_ill_ec_contig2	contig_32	96.36		True
unknown
115894	115994	373780	373880	ec_ill_ec_contig2	contig_32	90.1		True
unknown
116001	116173	373887	374059	ec_ill_ec_contig2	contig_32	90.75		True
unknown
116175	116319	374060	374204	ec_ill_ec_contig2	contig_32	92.41		True
unknown
179230	179574	421314	421658	ec_ill_ec_contig2	contig_32	92.46		True
unknown
195522	196294	434005	434777	ec_ill_ec_contig2	contig_32	90.82		True
unknown
196299	196405	434782	434888	ec_ill_ec_contig2	contig_32	91.59		True
unknown
196584	196673	435217	435306	ec_ill_ec_contig2	contig_32	92.22		True
unknown
198394	199040	437499	438145	ec_ill_ec_contig2	contig_32	90.26		True
unknown
199046	199280	438151	438385	ec_ill_ec_contig2	contig_32	91.49		True
unknown
199282	200771	438386	439875	ec_ill_ec_contig2	contig_32	91.21		True
unknown
202553	203560	441655	442662	ec_ill_ec_contig2	contig_32	90.87		True
unknown
206545	206771	445624	445850	ec_ill_ec_contig2	contig_32	90.75		True
unknown
207297	208650	446369	447722	ec_ill_ec_contig2	contig_32	91.58		True
unknown
216758	217642	455888	456772	ec_ill_ec_contig2	contig_32	91.19		True
unknown
217647	218068	456777	457198	ec_ill_ec_contig2	contig_32	90.76		True
unknown
219863	220255	458992	459384	ec_ill_ec_contig2	contig_32	92.88		True
unknown
237040	237330	487374	487664	ec_ill_ec_contig2	contig_32	92.1		True
unknown
260093	260274	505782	505963	ec_ill_ec_contig2	contig_32	93.41		True
unknown
260304	260384	506001	506081	ec_ill_ec_contig2	contig_32	95.06		True
unknown
264542	264717	510237	510412	ec_ill_ec_contig2	contig_32	90.91		True
unknown
264719	265011	510413	510705	ec_ill_ec_contig2	contig_32	90.44		True
unknown
309999	310091	538288	538380	ec_ill_ec_contig2	contig_32	95.7		True
unknown
310109	310261	538401	538553	ec_ill_ec_contig2	contig_32	94.12		True
unknown
312315	312687	540612	540984	ec_ill_ec_contig2	contig_32	91.15		True
unknown
198093	198176	541386	541303	ec_ill_ec_contig4	contig_32	100.0		True
unknown
197996	198092	541600	541504	ec_ill_ec_contig4	contig_32	98.97		True
unknown
187963	188417	551562	551108	ec_ill_ec_contig4	contig_32	91.5		True
unknown
182975	186967	556683	552687	ec_ill_ec_contig4	contig_32	90.47		True
unknown
125195	125765	613720	613150	ec_ill_ec_contig4	contig_32	90.72		True
unknown
107352	107645	621597	621304	ec_ill_ec_contig4	contig_32	91.5		True
unknown
93553	95187	638904	637270	ec_ill_ec_contig4	contig_32	91.68		True
unknown
93182	93552	639276	638906	ec_ill_ec_contig4	contig_32	94.61		True
unknown
91893	91963	640564	640494	ec_ill_ec_contig4	contig_32	90.14		True
unknown
83293	83551	672813	672555	ec_ill_ec_contig4	contig_32	90.35		True
unknown
81787	81888	674338	674237	ec_ill_ec_contig4	contig_32	94.12		True
unknown
81710	81786	674416	674340	ec_ill_ec_contig4	contig_32	90.91		True
unknown
66243	66575	695433	695101	ec_ill_ec_contig4	contig_32	92.49		True
unknown
64538	64603	697149	697084	ec_ill_ec_contig4	contig_32	96.97		True
unknown
63895	63959	697866	697802	ec_ill_ec_contig4	contig_32	96.92		True
unknown
40691	41457	709291	708525	ec_ill_ec_contig4	contig_32	90.61		True
unknown
40593	40672	709387	709308	ec_ill_ec_contig4	contig_32	90.0		True
unknown
40014	40099	709965	709880	ec_ill_ec_contig4	contig_32	91.86		True
unknown
38778	38998	718368	718148	ec_ill_ec_contig4	contig_32	91.86		True
unknown
34867	35084	722196	721979	ec_ill_ec_contig4	contig_32	91.82		True
unknown
30669	30832	726338	726175	ec_ill_ec_contig4	contig_32	91.46		True
unknown
30583	30648	726422	726357	ec_ill_ec_contig4	contig_32	92.42		True
unknown
17552	17673	788022	787901	ec_ill_ec_contig4	contig_32	90.16		True
unknown
17311	17548	788263	788026	ec_ill_ec_contig4	contig_32	92.02		True
unknown
16072	16815	789500	788757	ec_ill_ec_contig4	contig_32	92.47		True
unknown
12698	13574	792889	792015	ec_ill_ec_contig4	contig_32	90.08		True
unknown
9772	10174	795648	795246	ec_ill_ec_contig4	contig_32	90.07		True
unknown
9652	9743	795771	795680	ec_ill_ec_contig4	contig_32	92.39		True
unknown
3406	3586	802100	801920	ec_ill_ec_contig4	contig_32	93.92		True
unknown
25	169	806139	805997	ec_ill_ec_contig4	contig_32	97.24		True
unknown
1876	4902	809140	806111	ec_ill_ec_contig65	contig_32	97.46		True
unknown
1	1463	810921	809459	ec_ill_ec_contig65	contig_32	97.27		True
unknown
1	351	810867	811213	ec_ill_ec_contig6	contig_32	96.3		True
unknown
5624	5704	816917	816997	ec_ill_ec_contig39	contig_32	91.36		True
unknown
5705	6050	816999	817344	ec_ill_ec_contig39	contig_32	91.33		True
unknown
6054	6151	817345	817442	ec_ill_ec_contig39	contig_32	92.86		True
unknown
6183	6300	817474	817591	ec_ill_ec_contig39	contig_32	90.68		True
unknown
12751	13132	824219	824600	ec_ill_ec_contig39	contig_32	97.64		True
