S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102743	ec_ill_ec_contig2	contig_54	99.96		True
local misassembly
310191	312944	102744	105496	ec_ill_ec_contig2	contig_54	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303815	105586	ec_ill_ec_contig4	contig_54	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306786	303816	ec_ill_ec_contig65	contig_54	99.9		True
local misassembly
1	1463	308646	307184	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309013	346308	ec_ill_ec_contig39	contig_54	99.97		True
local misassembly [fragmentation of reference genome]
22	350	346404	346732	ec_ill_ec_contig104	contig_54	91.19		True
indel: indel (> 5bp)
384	502	346733	346851	ec_ill_ec_contig104	contig_54	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346924	392224	ec_ill_ec_contig15	contig_54	99.9		True
local misassembly
45064	105217	392239	452381	ec_ill_ec_contig15	contig_54	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452382	453612	ec_ill_ec_contig79	contig_54	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453613	514021	ec_ill_ec_contig31	contig_54	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514209	857402	ec_ill_ec_contig1	contig_54	99.97		True
local misassembly
343563	393863	857403	907701	ec_ill_ec_contig1	contig_54	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980644	907702	ec_ill_ec_contig16	contig_54	99.97		True
local misassembly
1	31383	1012022	980645	ec_ill_ec_contig16	contig_54	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015050	1012024	ec_ill_ec_contig65	contig_54	99.93		True
local misassembly
1	1463	1016916	1015454	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058461	1017187	ec_ill_ec_contig37	contig_54	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059379	1058462	ec_ill_ec_contig83	contig_54	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059380	1206853	ec_ill_ec_contig7	contig_54	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206854	1208777	ec_ill_ec_contig73	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209339	1208778	ec_ill_ec_contig91	contig_54	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209340	1209984	ec_ill_ec_contig94	contig_54	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210238	1211966	ec_ill_ec_contig75	contig_54	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212415	1212900	ec_ill_ec_contig104	contig_54	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220870	1212968	ec_ill_ec_contig60	contig_54	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221992	1220871	ec_ill_ec_contig80	contig_54	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221993	1315381	ec_ill_ec_contig20	contig_54	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315382	1317307	ec_ill_ec_contig73	contig_54	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317868	1317308	ec_ill_ec_contig91	contig_54	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317869	1318492	ec_ill_ec_contig94	contig_54	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318493	1390324	ec_ill_ec_contig25	contig_54	99.92		True
local misassembly [fragmentation of reference genome]
1	5324	1395753	1390432	ec_ill_ec_contig64	contig_54	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396036	1412104	ec_ill_ec_contig53	contig_54	99.96		True
translocation
26703	27345	1412105	1412746	ec_ill_ec_contig46	contig_54	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412747	1413201	ec_ill_ec_contig101	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415781	1413202	ec_ill_ec_contig70	contig_54	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416064	1418488	ec_ill_ec_contig72	contig_54	100.0		True
translocation
4875	5324	1418489	1418938	ec_ill_ec_contig64	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419651	1419041	ec_ill_ec_contig25	contig_54	97.25		True
translocation
1	22687	1442338	1419652	ec_ill_ec_contig48	contig_54	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442339	1442898	ec_ill_ec_contig92	contig_54	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442899	1444254	ec_ill_ec_contig77	contig_54	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444767	1444255	ec_ill_ec_contig97	contig_54	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555832	1444768	ec_ill_ec_contig12	contig_54	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556017	1557477	ec_ill_ec_contig65	contig_54	99.79		True
local misassembly
1876	4847	1557798	1560769	ec_ill_ec_contig65	contig_54	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649214	1560770	ec_ill_ec_contig23	contig_54	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649618	1651077	ec_ill_ec_contig65	contig_54	99.66		True
local misassembly
1876	4902	1651490	1654519	ec_ill_ec_contig65	contig_54	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654738	1708420	ec_ill_ec_contig33	contig_54	99.97		True
local misassembly [fragmentation of reference genome]
1	71920	1708421	1780329	ec_ill_ec_contig24	contig_54	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780728	1782189	ec_ill_ec_contig65	contig_54	99.79		True
local misassembly
1876	4902	1782510	1785537	ec_ill_ec_contig65	contig_54	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790022	1785756	ec_ill_ec_contig66	contig_54	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790023	1790942	ec_ill_ec_contig83	contig_54	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30843	1821780	1790943	ec_ill_ec_contig43	contig_54	99.93		True
translocation
56	399	1822122	1821781	ec_ill_ec_contig6	contig_54	98.24		True
