S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102756	ec_ill_ec_contig2	contig_54	100.0		True
local misassembly
310191	312944	102757	105510	ec_ill_ec_contig2	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303862	105600	ec_ill_ec_contig4	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306834	303863	ec_ill_ec_contig65	contig_54	99.93		True
local misassembly
1	1463	308694	307232	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309061	346357	ec_ill_ec_contig39	contig_54	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346453	346781	ec_ill_ec_contig104	contig_54	91.19		True
indel: indel (> 5bp)
384	502	346782	346900	ec_ill_ec_contig104	contig_54	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346973	392275	ec_ill_ec_contig15	contig_54	99.94		True
local misassembly
45064	105217	392290	452442	ec_ill_ec_contig15	contig_54	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452443	453674	ec_ill_ec_contig79	contig_54	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453675	514089	ec_ill_ec_contig31	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514277	857496	ec_ill_ec_contig1	contig_54	100.0		True
local misassembly
343563	393863	857497	907794	ec_ill_ec_contig1	contig_54	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980750	907795	ec_ill_ec_contig16	contig_54	100.0		True
local misassembly
1	31383	1012133	980751	ec_ill_ec_contig16	contig_54	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015161	1012135	ec_ill_ec_contig65	contig_54	99.93		True
local misassembly
1	1463	1017027	1015565	ec_ill_ec_contig65	contig_54	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058576	1017298	ec_ill_ec_contig37	contig_54	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059496	1058577	ec_ill_ec_contig83	contig_54	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059497	1206988	ec_ill_ec_contig7	contig_54	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206989	1208912	ec_ill_ec_contig73	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209474	1208913	ec_ill_ec_contig91	contig_54	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209475	1210119	ec_ill_ec_contig94	contig_54	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210373	1212101	ec_ill_ec_contig75	contig_54	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212550	1213035	ec_ill_ec_contig104	contig_54	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221006	1213103	ec_ill_ec_contig60	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222128	1221007	ec_ill_ec_contig80	contig_54	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222129	1315528	ec_ill_ec_contig20	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315529	1317452	ec_ill_ec_contig73	contig_54	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318014	1317453	ec_ill_ec_contig91	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318015	1318639	ec_ill_ec_contig94	contig_54	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318640	1390483	ec_ill_ec_contig25	contig_54	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395914	1390591	ec_ill_ec_contig64	contig_54	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396197	1412265	ec_ill_ec_contig53	contig_54	99.99		True
translocation
26703	27345	1412266	1412908	ec_ill_ec_contig46	contig_54	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412909	1413363	ec_ill_ec_contig101	contig_54	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415944	1413364	ec_ill_ec_contig70	contig_54	99.96		True
