S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200292	1	ec_ill_ec_contig2	contig_33	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200293	200784	ec_ill_ec_contig98	contig_33	99.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216170	200785	ec_ill_ec_contig54	contig_33	99.75		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216723	216238	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314103	216819	ec_ill_ec_contig19	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314104	316628	ec_ill_ec_contig71	contig_33	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316844	317419	ec_ill_ec_contig95	contig_33	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317420	325111	ec_ill_ec_contig61	contig_33	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325566	325112	ec_ill_ec_contig101	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352910	325567	ec_ill_ec_contig46	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352911	353484	ec_ill_ec_contig96	contig_33	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353828	353485	ec_ill_ec_contig85	contig_33	93.66		True
translocation
1	1970	355798	353829	ec_ill_ec_contig74	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356772	355799	ec_ill_ec_contig82	contig_33	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356773	371149	ec_ill_ec_contig55	contig_33	99.97		True
translocation
1	384	371533	371150	ec_ill_ec_contig50	contig_33	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371653	372047	ec_ill_ec_contig9	contig_33	97.18		True
translocation
1	18741	372048	390785	ec_ill_ec_contig51	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391338	390853	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391434	423121	ec_ill_ec_contig42	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435988	423122	ec_ill_ec_contig57	contig_33	99.99		True
local misassembly [fragmentation of reference genome]
22	507	436084	436569	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535409	436637	ec_ill_ec_contig18	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536642	535410	ec_ill_ec_contig79	contig_33	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707938	536643	ec_ill_ec_contig3	contig_33	100.0		True
local misassembly
1	57666	765602	707939	ec_ill_ec_contig3	contig_33	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765603	766176	ec_ill_ec_contig96	contig_33	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766538	766177	ec_ill_ec_contig85	contig_33	94.88		True
translocation
56	550	767033	766539	ec_ill_ec_contig102	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767625	767034	ec_ill_ec_contig93	contig_33	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767626	768464	ec_ill_ec_contig88	contig_33	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769547	768465	ec_ill_ec_contig82	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769548	770412	ec_ill_ec_contig87	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770413	770937	ec_ill_ec_contig100	contig_33	99.66		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771889	771385	ec_ill_ec_contig50	contig_33	94.43		True
translocation
1	13785	771890	785674	ec_ill_ec_contig56	contig_33	100.0		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786227	785742	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	292	787090	787381	ec_ill_ec_contig13	contig_33	97.96		True
translocation
9004	9482	787382	787860	ec_ill_ec_contig55	contig_33	96.15		True
translocation
1	595	787861	788455	ec_ill_ec_contig99	contig_33	100.0		True
translocation
