S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200282	200278	1	ec_ill_ec_contig2	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200279	200765	ec_ill_ec_contig98	contig_33	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216139	200766	ec_ill_ec_contig54	contig_33	99.77		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216692	216207	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314077	216788	ec_ill_ec_contig19	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314078	316603	ec_ill_ec_contig71	contig_33	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316819	317394	ec_ill_ec_contig95	contig_33	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317395	325087	ec_ill_ec_contig61	contig_33	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325542	325088	ec_ill_ec_contig101	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352887	325543	ec_ill_ec_contig46	contig_33	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352888	353461	ec_ill_ec_contig96	contig_33	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353804	353462	ec_ill_ec_contig85	contig_33	93.45		True
translocation
1	1970	355774	353805	ec_ill_ec_contig74	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356748	355775	ec_ill_ec_contig82	contig_33	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356749	371124	ec_ill_ec_contig55	contig_33	99.99		True
translocation
1	384	371508	371125	ec_ill_ec_contig50	contig_33	98.97		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	372022	371628	ec_ill_ec_contig9	contig_33	97.18		True
translocation
1	18741	372023	390762	ec_ill_ec_contig51	contig_33	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391315	390830	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391411	423098	ec_ill_ec_contig42	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435965	423099	ec_ill_ec_contig57	contig_33	99.99		True
local misassembly [fragmentation of reference genome]
22	507	436061	436546	ec_ill_ec_contig104	contig_33	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535385	436614	ec_ill_ec_contig18	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536617	535386	ec_ill_ec_contig79	contig_33	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707915	536618	ec_ill_ec_contig3	contig_33	100.0		True
local misassembly
1	57666	765581	707916	ec_ill_ec_contig3	contig_33	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765582	766155	ec_ill_ec_contig96	contig_33	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766517	766156	ec_ill_ec_contig85	contig_33	94.88		True
translocation
56	550	767012	766518	ec_ill_ec_contig102	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767604	767013	ec_ill_ec_contig93	contig_33	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767605	768443	ec_ill_ec_contig88	contig_33	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769526	768444	ec_ill_ec_contig82	contig_33	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769527	770391	ec_ill_ec_contig87	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770392	770916	ec_ill_ec_contig100	contig_33	99.66		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771868	771364	ec_ill_ec_contig50	contig_33	94.43		True
translocation
1	13785	771869	785652	ec_ill_ec_contig56	contig_33	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786205	785720	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
1	292	787068	787359	ec_ill_ec_contig13	contig_33	97.96		True
translocation
9004	9482	787360	787838	ec_ill_ec_contig55	contig_33	96.15		True
translocation
1	595	787839	788433	ec_ill_ec_contig99	contig_33	100.0		True
translocation
70844	71136	788639	788931	ec_ill_ec_contig26	contig_33	99.32		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	789445	789051	ec_ill_ec_contig9	contig_33	96.9		True
translocation
1	70438	789446	859882	ec_ill_ec_contig27	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	859883	861004	ec_ill_ec_contig80	contig_33	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	899053	861005	ec_ill_ec_contig38	contig_33	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	902785	899667	ec_ill_ec_contig69	contig_33	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	903667	974826	ec_ill_ec_contig26	contig_33	99.94		True
local misassembly [fragmentation of reference genome]
1	125137	974951	1100083	ec_ill_ec_contig9	contig_33	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	1100203	1119222	ec_ill_ec_contig50	contig_33	99.91		True
fake: not a misassembly [fragmentation of reference genome]
56	580	1120194	1119670	ec_ill_ec_contig100	contig_33	99.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	1121076	1120195	ec_ill_ec_contig86	contig_33	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	1121077	1122160	ec_ill_ec_contig82	contig_33	98.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	1122999	1122161	ec_ill_ec_contig88	contig_33	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	1123000	1123536	ec_ill_ec_contig93	contig_33	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	1123537	1124503	ec_ill_ec_contig85	contig_33	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	1125021	1124504	ec_ill_ec_contig96	contig_33	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	110908	1235918	1125022	ec_ill_ec_contig13	contig_33	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	111329	1347525	1236198	ec_ill_ec_contig11	contig_33	100.0		True
local misassembly [fragmentation of reference genome]
22	300	1347804	1347526	ec_ill_ec_contig104	contig_33	91.77		True
local misassembly [fragmentation of reference genome]
