S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200230	200212	1	ec_ill_ec_contig2	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200213	200698	ec_ill_ec_contig98	contig_37	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216058	200699	ec_ill_ec_contig54	contig_37	99.8		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216611	216126	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	313986	216707	ec_ill_ec_contig19	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	313987	316512	ec_ill_ec_contig71	contig_37	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316728	317303	ec_ill_ec_contig95	contig_37	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317304	324990	ec_ill_ec_contig61	contig_37	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325445	324991	ec_ill_ec_contig101	contig_37	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352788	325446	ec_ill_ec_contig46	contig_37	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352789	353361	ec_ill_ec_contig96	contig_37	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353703	353362	ec_ill_ec_contig85	contig_37	93.23		True
translocation
1	1970	355672	353704	ec_ill_ec_contig74	contig_37	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356646	355673	ec_ill_ec_contig82	contig_37	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356647	371018	ec_ill_ec_contig55	contig_37	99.95		True
translocation
1	384	371402	371019	ec_ill_ec_contig50	contig_37	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371522	371916	ec_ill_ec_contig9	contig_37	97.18		True
translocation
1	18741	371917	390655	ec_ill_ec_contig51	contig_37	99.97		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391208	390723	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391304	422984	ec_ill_ec_contig42	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435852	422985	ec_ill_ec_contig57	contig_37	99.97		True
local misassembly [fragmentation of reference genome]
22	507	435948	436433	ec_ill_ec_contig104	contig_37	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535251	436501	ec_ill_ec_contig18	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536482	535252	ec_ill_ec_contig79	contig_37	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707770	536483	ec_ill_ec_contig3	contig_37	99.97		True
local misassembly
1	57666	765424	707771	ec_ill_ec_contig3	contig_37	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765425	765997	ec_ill_ec_contig96	contig_37	99.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766359	765998	ec_ill_ec_contig85	contig_37	94.88		True
translocation
56	550	766854	766360	ec_ill_ec_contig102	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767446	766855	ec_ill_ec_contig93	contig_37	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767447	768285	ec_ill_ec_contig88	contig_37	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769368	768286	ec_ill_ec_contig82	contig_37	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769369	770233	ec_ill_ec_contig87	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	580	770234	770758	ec_ill_ec_contig100	contig_37	99.66		True
fake: not a misassembly [fragmentation of reference genome]
18517	19021	771709	771206	ec_ill_ec_contig50	contig_37	94.21		True
translocation
1	13785	771710	785494	ec_ill_ec_contig56	contig_37	99.96		True
fake: not a misassembly [fragmentation of reference genome]
22	507	786047	785562	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	292	786910	787201	ec_ill_ec_contig13	contig_37	97.96		True
translocation
9004	9482	787202	787680	ec_ill_ec_contig55	contig_37	96.15		True
translocation
1	595	787681	788275	ec_ill_ec_contig99	contig_37	100.0		True
translocation
70844	71136	788481	788773	ec_ill_ec_contig26	contig_37	99.32		True
fake: not a misassembly [fragmentation of reference genome]
124743	125137	789286	788893	ec_ill_ec_contig9	contig_37	96.71		True
translocation
1	70438	789287	859705	ec_ill_ec_contig27	contig_37	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	859706	860827	ec_ill_ec_contig80	contig_37	99.35		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38051	898871	860828	ec_ill_ec_contig38	contig_37	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	3119	902603	899485	ec_ill_ec_contig69	contig_37	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	71131	903485	974637	ec_ill_ec_contig26	contig_37	99.93		True
local misassembly [fragmentation of reference genome]
1	125137	974762	1099876	ec_ill_ec_contig9	contig_37	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	19021	1099996	1119014	ec_ill_ec_contig50	contig_37	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	580	1119985	1119462	ec_ill_ec_contig100	contig_37	99.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	937	1120867	1119986	ec_ill_ec_contig86	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	1120868	1121951	ec_ill_ec_contig82	contig_37	98.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	1122789	1121952	ec_ill_ec_contig88	contig_37	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	592	1122790	1123326	ec_ill_ec_contig93	contig_37	98.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	967	1123327	1124293	ec_ill_ec_contig85	contig_37	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	573	1124811	1124294	ec_ill_ec_contig96	contig_37	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	110908	1235688	1124812	ec_ill_ec_contig13	contig_37	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	111329	1347281	1235968	ec_ill_ec_contig11	contig_37	99.96		True
local misassembly [fragmentation of reference genome]
22	300	1347560	1347282	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	31737	1379386	1347656	ec_ill_ec_contig41	contig_37	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1379387	1379900	ec_ill_ec_contig97	contig_37	97.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7319	1379901	1387214	ec_ill_ec_contig62	contig_37	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	507	1387788	1387282	ec_ill_ec_contig104	contig_37	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	670	1388646	1388032	ec_ill_ec_contig92	contig_37	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	31854	1420489	1388647	ec_ill_ec_contig40	contig_37	99.9		True
translocation
124	1802	1422167	1420490	ec_ill_ec_contig61	contig_37	92.9		True
translocation
1	2582	1425113	1422533	ec_ill_ec_contig71	contig_37	99.85		True
translocation
71159	71855	1425309	1426007	ec_ill_ec_contig25	contig_37	96.28		True
fake: not a misassembly [fragmentation of reference genome]
26439	26892	1426563	1426110	ec_ill_ec_contig47	contig_37	99.8		True
translocation
1	1347	1427909	1426564	ec_ill_ec_contig78	contig_37	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	576	1428417	1427910	ec_ill_ec_contig95	contig_37	95.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	10296	1428418	1438712	ec_ill_ec_contig58	contig_37	99.87		True
local misassembly [fragmentation of reference genome]
22	507	1438808	1439293	ec_ill_ec_contig104	contig_37	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	64433	1439363	1503780	ec_ill_ec_contig30	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1166	1504891	1503781	ec_ill_ec_contig81	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	89333	1504892	1594210	ec_ill_ec_contig22	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	1595441	1594211	ec_ill_ec_contig79	contig_37	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	70123	1665551	1595442	ec_ill_ec_contig28	contig_37	99.97		True
local misassembly [fragmentation of reference genome]
22	507	1665647	1666132	ec_ill_ec_contig104	contig_37	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	5981	1672178	1666200	ec_ill_ec_contig63	contig_37	99.93		True
translocation
1	4424	1676597	1672179	ec_ill_ec_contig28	contig_37	99.89		True
local misassembly [fragmentation of reference genome]
