S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102755	ec_ill_ec_contig2	contig_34	99.99		True
local misassembly
310191	312944	102756	105509	ec_ill_ec_contig2	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303860	105599	ec_ill_ec_contig4	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306832	303861	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1	1463	308694	307230	ec_ill_ec_contig65	contig_34	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309061	346360	ec_ill_ec_contig39	contig_34	99.99		True
local misassembly [fragmentation of reference genome]
22	350	346456	346784	ec_ill_ec_contig104	contig_34	91.19		True
indel: indel (> 5bp)
384	502	346785	346903	ec_ill_ec_contig104	contig_34	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346976	392285	ec_ill_ec_contig15	contig_34	99.93		True
local misassembly
45064	105217	392300	452451	ec_ill_ec_contig15	contig_34	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452452	453683	ec_ill_ec_contig79	contig_34	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453684	514099	ec_ill_ec_contig31	contig_34	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514287	857512	ec_ill_ec_contig1	contig_34	99.99		True
local misassembly
343563	393863	857513	907829	ec_ill_ec_contig1	contig_34	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980787	907830	ec_ill_ec_contig16	contig_34	99.99		True
local misassembly
1	31383	1012171	980788	ec_ill_ec_contig16	contig_34	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015199	1012173	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1	1463	1017066	1015603	ec_ill_ec_contig65	contig_34	99.66		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058615	1017337	ec_ill_ec_contig37	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059536	1058616	ec_ill_ec_contig83	contig_34	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059537	1207036	ec_ill_ec_contig7	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1207037	1208960	ec_ill_ec_contig73	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209522	1208961	ec_ill_ec_contig91	contig_34	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209523	1210167	ec_ill_ec_contig94	contig_34	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210421	1212150	ec_ill_ec_contig75	contig_34	99.83		True
local misassembly [fragmentation of reference genome]
22	507	1212599	1213084	ec_ill_ec_contig104	contig_34	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221057	1213152	ec_ill_ec_contig60	contig_34	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222179	1221058	ec_ill_ec_contig80	contig_34	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93192	1222180	1315370	ec_ill_ec_contig20	contig_34	100.0		True
local misassembly
92675	93344	1315385	1316061	ec_ill_ec_contig20	contig_34	98.23		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1979	1316062	1318041	ec_ill_ec_contig73	contig_34	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318603	1318042	ec_ill_ec_contig91	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318604	1319229	ec_ill_ec_contig94	contig_34	98.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1319230	1391075	ec_ill_ec_contig25	contig_34	99.94		True
local misassembly [fragmentation of reference genome]
1	5324	1396506	1391183	ec_ill_ec_contig64	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396789	1412859	ec_ill_ec_contig53	contig_34	99.98		True
translocation
26703	27345	1412860	1413502	ec_ill_ec_contig46	contig_34	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1413503	1413957	ec_ill_ec_contig101	contig_34	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1416538	1413958	ec_ill_ec_contig70	contig_34	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416821	1419245	ec_ill_ec_contig72	contig_34	100.0		True
translocation
4875	5324	1419246	1419695	ec_ill_ec_contig64	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1420408	1419798	ec_ill_ec_contig25	contig_34	97.25		True
translocation
1	22687	1443094	1420409	ec_ill_ec_contig48	contig_34	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1443095	1443654	ec_ill_ec_contig92	contig_34	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443655	1445011	ec_ill_ec_contig77	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1445525	1445012	ec_ill_ec_contig97	contig_34	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1556614	1445526	ec_ill_ec_contig12	contig_34	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556799	1558262	ec_ill_ec_contig65	contig_34	99.86		True
local misassembly
1876	4847	1558583	1561554	ec_ill_ec_contig65	contig_34	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1650021	1561555	ec_ill_ec_contig23	contig_34	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1650425	1651888	ec_ill_ec_contig65	contig_34	99.8		True
local misassembly
1876	4902	1652301	1655330	ec_ill_ec_contig65	contig_34	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1655550	1709236	ec_ill_ec_contig33	contig_34	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1709237	1781153	ec_ill_ec_contig24	contig_34	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1781552	1783015	ec_ill_ec_contig65	contig_34	99.86		True
local misassembly
1876	4902	1783336	1786362	ec_ill_ec_contig65	contig_34	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790849	1786582	ec_ill_ec_contig66	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1790850	1791770	ec_ill_ec_contig83	contig_34	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
