S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207316	310075	1	102757	ec_ill_ec_contig2	contig_34	100.0		True
local misassembly
310191	312944	102758	105511	ec_ill_ec_contig2	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303864	105601	ec_ill_ec_contig4	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306836	303865	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1	1463	308696	307234	ec_ill_ec_contig65	contig_34	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309063	346359	ec_ill_ec_contig39	contig_34	100.0		True
local misassembly [fragmentation of reference genome]
22	350	346455	346783	ec_ill_ec_contig104	contig_34	91.19		True
indel: indel (> 5bp)
384	502	346784	346902	ec_ill_ec_contig104	contig_34	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346975	392276	ec_ill_ec_contig15	contig_34	99.94		True
local misassembly
45064	105217	392291	452444	ec_ill_ec_contig15	contig_34	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452445	453675	ec_ill_ec_contig79	contig_34	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453676	514090	ec_ill_ec_contig31	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514278	857496	ec_ill_ec_contig1	contig_34	100.0		True
local misassembly
343563	393863	857497	907795	ec_ill_ec_contig1	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980751	907796	ec_ill_ec_contig16	contig_34	100.0		True
local misassembly
1	31383	1012134	980752	ec_ill_ec_contig16	contig_34	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015162	1012136	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1	1463	1017028	1015566	ec_ill_ec_contig65	contig_34	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058576	1017299	ec_ill_ec_contig37	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059496	1058577	ec_ill_ec_contig83	contig_34	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059497	1206989	ec_ill_ec_contig7	contig_34	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206990	1208913	ec_ill_ec_contig73	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209475	1208914	ec_ill_ec_contig91	contig_34	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209476	1210120	ec_ill_ec_contig94	contig_34	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210374	1212102	ec_ill_ec_contig75	contig_34	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212551	1213036	ec_ill_ec_contig104	contig_34	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1221007	1213104	ec_ill_ec_contig60	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1222129	1221008	ec_ill_ec_contig80	contig_34	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1222130	1315558	ec_ill_ec_contig20	contig_34	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315559	1317482	ec_ill_ec_contig73	contig_34	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1318044	1317483	ec_ill_ec_contig91	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1318045	1318669	ec_ill_ec_contig94	contig_34	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318670	1390514	ec_ill_ec_contig25	contig_34	99.96		True
local misassembly [fragmentation of reference genome]
1	5324	1395945	1390622	ec_ill_ec_contig64	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396228	1412296	ec_ill_ec_contig53	contig_34	99.99		True
translocation
26703	27345	1412297	1412939	ec_ill_ec_contig46	contig_34	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412940	1413394	ec_ill_ec_contig101	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415975	1413395	ec_ill_ec_contig70	contig_34	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416258	1418682	ec_ill_ec_contig72	contig_34	100.0		True
translocation
4875	5324	1418683	1419132	ec_ill_ec_contig64	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419845	1419235	ec_ill_ec_contig25	contig_34	97.25		True
translocation
1	22687	1442532	1419846	ec_ill_ec_contig48	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442533	1443092	ec_ill_ec_contig92	contig_34	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1443093	1444449	ec_ill_ec_contig77	contig_34	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444963	1444450	ec_ill_ec_contig97	contig_34	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1556051	1444964	ec_ill_ec_contig12	contig_34	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556236	1557698	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1876	4847	1558019	1560990	ec_ill_ec_contig65	contig_34	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649456	1560991	ec_ill_ec_contig23	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649860	1651322	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1876	4902	1651735	1654764	ec_ill_ec_contig65	contig_34	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654983	1708668	ec_ill_ec_contig33	contig_34	99.99		True
local misassembly [fragmentation of reference genome]
1	71920	1708669	1780587	ec_ill_ec_contig24	contig_34	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1780986	1782448	ec_ill_ec_contig65	contig_34	99.93		True
local misassembly
1876	4902	1782769	1785795	ec_ill_ec_contig65	contig_34	99.7		True
fake: not a misassembly [fragmentation of reference genome]
1	4268	1790280	1786014	ec_ill_ec_contig66	contig_34	99.98		True
