S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207318	310075	1	102740	ec_ill_ec_contig2	contig_57	99.96		True
local misassembly
310191	312944	102741	105493	ec_ill_ec_contig2	contig_57	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	198269	303811	105583	ec_ill_ec_contig4	contig_57	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1876	4847	306782	303812	ec_ill_ec_contig65	contig_57	99.9		True
local misassembly
1	1463	308642	307180	ec_ill_ec_contig65	contig_57	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	37298	309009	346308	ec_ill_ec_contig39	contig_57	99.96		True
local misassembly [fragmentation of reference genome]
22	350	346404	346732	ec_ill_ec_contig104	contig_57	91.19		True
indel: indel (> 5bp)
384	502	346733	346851	ec_ill_ec_contig104	contig_57	96.64		True
indel: indel (<= 5bp) [fragmentation of reference genome]
1	45323	346924	392231	ec_ill_ec_contig15	contig_57	99.89		True
local misassembly
45064	105217	392246	452388	ec_ill_ec_contig15	contig_57	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	452389	453620	ec_ill_ec_contig79	contig_57	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	60415	453621	514022	ec_ill_ec_contig31	contig_57	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	343223	514210	857395	ec_ill_ec_contig1	contig_57	99.97		True
local misassembly
343563	393863	857396	907690	ec_ill_ec_contig1	contig_57	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
31475	104431	980637	907691	ec_ill_ec_contig16	contig_57	99.97		True
local misassembly
1	31383	1012012	980638	ec_ill_ec_contig16	contig_57	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1876	4902	1015038	1012014	ec_ill_ec_contig65	contig_57	99.8		True
local misassembly
1	1463	1016905	1015443	ec_ill_ec_contig65	contig_57	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	41279	1058448	1017176	ec_ill_ec_contig37	contig_57	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	976	1059366	1058449	ec_ill_ec_contig83	contig_57	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	147499	1059367	1206840	ec_ill_ec_contig7	contig_57	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1206841	1208763	ec_ill_ec_contig73	contig_57	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1209325	1208764	ec_ill_ec_contig91	contig_57	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	645	1209326	1209970	ec_ill_ec_contig94	contig_57	98.91		True
fake: not a misassembly [fragmentation of reference genome]
1	1730	1210224	1211952	ec_ill_ec_contig75	contig_57	99.77		True
local misassembly [fragmentation of reference genome]
22	507	1212401	1212886	ec_ill_ec_contig104	contig_57	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	7904	1220856	1212954	ec_ill_ec_contig60	contig_57	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1177	1221978	1220857	ec_ill_ec_contig80	contig_57	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	93399	1221979	1315372	ec_ill_ec_contig20	contig_57	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1979	1315373	1317300	ec_ill_ec_contig73	contig_57	99.45		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	617	1317862	1317301	ec_ill_ec_contig91	contig_57	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	625	1317863	1318487	ec_ill_ec_contig94	contig_57	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	71850	1318488	1390317	ec_ill_ec_contig25	contig_57	99.92		True
local misassembly [fragmentation of reference genome]
1	5324	1395747	1390425	ec_ill_ec_contig64	contig_57	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	16070	1396030	1412092	ec_ill_ec_contig53	contig_57	99.91		True
translocation
26703	27345	1412093	1412734	ec_ill_ec_contig46	contig_57	97.42		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	1412735	1413188	ec_ill_ec_contig101	contig_57	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	2582	1415768	1413189	ec_ill_ec_contig70	contig_57	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	2425	1416051	1418473	ec_ill_ec_contig72	contig_57	99.92		True
translocation
4875	5324	1418474	1418923	ec_ill_ec_contig64	contig_57	100.0		True
fake: not a misassembly [fragmentation of reference genome]
71245	71855	1419636	1419026	ec_ill_ec_contig25	contig_57	97.25		True
translocation
1	22687	1442324	1419637	ec_ill_ec_contig48	contig_57	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	615	1442325	1442884	ec_ill_ec_contig92	contig_57	99.55		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1357	1442885	1444240	ec_ill_ec_contig77	contig_57	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	569	1444753	1444241	ec_ill_ec_contig97	contig_57	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111087	1555828	1444754	ec_ill_ec_contig12	contig_57	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1556013	1557473	ec_ill_ec_contig65	contig_57	99.79		True
local misassembly
1876	4847	1557794	1560765	ec_ill_ec_contig65	contig_57	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	88468	1649214	1560766	ec_ill_ec_contig23	contig_57	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	1463	1649618	1651080	ec_ill_ec_contig65	contig_57	99.59		True
local misassembly
1876	4902	1651493	1654522	ec_ill_ec_contig65	contig_57	99.67		True
fake: not a misassembly [fragmentation of reference genome]
1	53688	1654741	1708419	ec_ill_ec_contig33	contig_57	99.97		True
local misassembly [fragmentation of reference genome]
