S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	200230	200224	1	ec_ill_ec_contig2	contig_37	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	541	200225	200711	ec_ill_ec_contig98	contig_37	99.66		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	15362	216091	200712	ec_ill_ec_contig54	contig_37	99.74		True
fake: not a misassembly [fragmentation of reference genome]
22	507	216644	216159	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	97294	314029	216740	ec_ill_ec_contig19	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2582	314030	316555	ec_ill_ec_contig71	contig_37	99.96		True
fake: not a misassembly [fragmentation of reference genome]
1	576	316771	317346	ec_ill_ec_contig95	contig_37	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	7694	317347	325040	ec_ill_ec_contig61	contig_37	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	510	325495	325041	ec_ill_ec_contig101	contig_37	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	27345	352840	325496	ec_ill_ec_contig46	contig_37	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	352841	353414	ec_ill_ec_contig96	contig_37	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
569	912	353757	353415	ec_ill_ec_contig85	contig_37	93.45		True
translocation
1	1970	355727	353758	ec_ill_ec_contig74	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1029	356701	355728	ec_ill_ec_contig82	contig_37	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14377	356702	371078	ec_ill_ec_contig55	contig_37	99.99		True
translocation
1	384	371462	371079	ec_ill_ec_contig50	contig_37	98.97		True
fake: not a misassembly [fragmentation of reference genome]
1	395	371582	371976	ec_ill_ec_contig9	contig_37	97.18		True
translocation
1	18741	371977	390716	ec_ill_ec_contig51	contig_37	99.99		True
fake: not a misassembly [fragmentation of reference genome]
22	507	391269	390784	ec_ill_ec_contig104	contig_37	91.77		True
local misassembly [fragmentation of reference genome]
1	31688	391365	423053	ec_ill_ec_contig42	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	12868	435921	423054	ec_ill_ec_contig57	contig_37	100.0		True
local misassembly [fragmentation of reference genome]
22	507	436017	436502	ec_ill_ec_contig104	contig_37	91.77		True
fake: not a misassembly [fragmentation of reference genome]
1	98775	535341	436570	ec_ill_ec_contig18	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1288	536573	535342	ec_ill_ec_contig79	contig_37	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
57763	229060	707869	536574	ec_ill_ec_contig3	contig_37	100.0		True
local misassembly
1	57666	765535	707870	ec_ill_ec_contig3	contig_37	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	628	765536	766109	ec_ill_ec_contig96	contig_37	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
551	912	766471	766110	ec_ill_ec_contig85	contig_37	94.88		True
translocation
56	550	766966	766472	ec_ill_ec_contig102	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	647	767558	766967	ec_ill_ec_contig93	contig_37	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	839	767559	768397	ec_ill_ec_contig88	contig_37	95.2		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1084	769480	768398	ec_ill_ec_contig82	contig_37	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	920	769481	770345	ec_ill_ec_contig87	contig_37	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
